Timestamp,Therapist joint angle 0,Therapist joint angle 1,Therapist joint angle 2,Therapist joint angle 3,Therapist joint angle 4,Therapist joint angle 5,Patient joint angle 0,Patient joint angle 1,Patient joint angle 2,Patient joint angle 3,Patient joint angle 4,Patient joint angle 5,Virtual joint angle 0,Virtual joint angle 1,Virtual joint angle 2,Therapist position x,Therapist position y,Therapist position z,Patient position x,Patient position y,Patient position z,Virtual position x,Virtual position y,Virtual position z,Assistive Force, Obstacle Force Magnitude, Therapist Constant Force, Patient Constant Force, Recovery Factor, Assistance Level
638225086544867931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0
638225086544937917,5.159632,-41.16902,-62.73411,-114.3295,-17.31046,-8.636719,47.92096,-0.8883717,-9.082087,-78.29288,-7.568851,14.43551,0,0,0,-1.632379,-125.5223,-186.4279,83.34011,-110.3957,-93.10179,0.001067912,-0.1257102,0.09433498,0,0.3,0,0,0,0
638225086545237821,5.159632,-41.16902,-62.73411,-114.3295,-17.31046,-8.636719,47.92096,-0.8883717,-9.082087,-78.29288,-7.568851,14.43551,0,0,0,-1.632379,-125.5223,-186.4279,83.34011,-110.3957,-93.10179,0.001067912,-0.1257102,0.09433498,0,0.3,0,0,0,0
638225086545587698,5.159632,-41.16902,-62.73411,-114.3295,-17.31046,-8.636719,47.92096,-0.8883717,-9.082087,-78.29288,-7.568851,14.50875,0,0,0,-1.632379,-125.5223,-186.4279,83.34011,-110.3957,-93.10179,0.001067912,-0.1257102,0.09433498,0,0.3,0,0,0,0
638225086545917602,5.159632,-41.16902,-62.73411,-114.3295,-17.31046,-8.636719,47.92096,-0.8883717,-9.082087,-78.29288,-7.642097,14.50875,0,0,0,-1.632379,-125.5223,-186.4279,83.34011,-110.3957,-93.10179,0.001067912,-0.1257102,0.09433498,0,0.3,0,0,6.001835E-08,0
638225086546257495,5.159632,-41.16902,-62.73411,-114.3295,-17.31046,-8.636719,47.92096,-0.8883717,-9.082087,-78.29288,-7.642097,14.50875,0,0,0,-1.632379,-125.5223,-186.4279,83.34011,-110.3957,-93.10179,0.001067912,-0.1257102,0.09433498,0,0.3,0,0,0,0
638225086546597387,5.159632,-41.16902,-62.73411,-114.3295,-17.23721,-8.636719,47.92096,-0.8883717,-9.082087,-78.29288,-7.642097,14.50875,0,0,0,-1.632379,-125.5223,-186.4279,83.34011,-110.3957,-93.10179,0.001067912,-0.1257102,0.09433498,0,0.3,0,0,0,0
638225086546937280,5.159632,-41.16902,-62.73411,-114.4027,-17.31046,-8.636719,47.92096,-0.8883717,-9.082087,-78.29288,-7.642097,14.50875,0,0,0,-1.632379,-125.5223,-186.4279,83.34011,-110.3957,-93.10179,0.001067912,-0.1257102,0.09433498,0,0.3,0,0,6.001835E-08,0
638225086547277164,5.159632,-41.16902,-62.73411,-114.4027,-17.31046,-8.636719,47.92096,-0.8883717,-9.082087,-78.29288,-7.642097,14.50875,0,0,0,-1.632379,-125.5223,-186.4279,83.34011,-110.3957,-93.10179,0.001067912,-0.1257102,0.09433498,0,0.3,0,0,6.001835E-08,0
638225086547617061,5.159632,-41.16902,-62.73411,-114.3295,-17.31046,-8.636719,47.92096,-0.8883717,-9.082087,-78.29288,-7.568851,14.50875,0,0,0,-1.632379,-125.5223,-186.4279,83.34011,-110.3957,-93.10179,0.001067912,-0.1257102,0.09433498,0,0.3,0,0,6.001835E-08,0
