Timestamp,Therapist joint angle 0,Therapist joint angle 1,Therapist joint angle 2,Therapist joint angle 3,Therapist joint angle 4,Therapist joint angle 5,Patient joint angle 0,Patient joint angle 1,Patient joint angle 2,Patient joint angle 3,Patient joint angle 4,Patient joint angle 5,Virtual joint angle 0,Virtual joint angle 1,Virtual joint angle 2,Therapist position x,Therapist position y,Therapist position z,Patient position x,Patient position y,Patient position z,Virtual position x,Virtual position y,Virtual position z,Assistive Force, Obstacle Force Magnitude, Therapist Constant Force, Patient Constant Force, Recovery Factor, Assistance Level
638224436005907348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0
638224436006017312,-15.05481,0.6078333,-5.019662,5.79258,-8.594284,69.80886,-56.82663,-0.4675641,5.369871,-69.64995,-8.374548,-36.90935,0,0,0,-31.60415,-108.0739,-50.85146,-122.0583,-110.503,-88.55826,0.001067912,-0.1257102,0.09433498,0,0.3,0,0,0.002074228,0
638224436006357204,-15.05481,0.5844551,-5.019662,5.646089,-7.056135,71.05402,-56.82663,-0.4675641,5.369871,-69.64995,-8.447793,-36.90935,0,0,0,-31.6043,-108.1283,-50.85091,-122.0583,-110.503,-88.55826,0.001067912,-0.1257102,0.09433498,0,0.3,0,0,0.002080675,0
638224436006707103,-15.05481,0.5376987,-5.019662,5.646089,-4.126328,75.00926,-56.82663,-0.4675641,5.369871,-69.64995,-8.447793,-36.90935,0,0,0,-31.60458,-108.2371,-50.84988,-122.0583,-110.503,-88.55826,0.001067912,-0.1257102,0.09433498,0,0.3,0,0,0.002093334,0
638224436007046988,-15.05481,0.5376987,-5.019662,5.719335,-1.196521,78.37854,-56.82663,-0.4675641,5.369871,-69.64995,-8.447793,-36.90935,0,0,0,-31.60458,-108.2371,-50.84988,-122.0583,-110.503,-88.55826,0.001067912,-0.1257102,0.09433498,0,0.3,0,0,0.002100402,0
638224436007386865,-15.05481,0.5143204,-5.019662,5.572844,0.6346079,79.69696,-56.82663,-0.4675641,5.369871,-69.5767,-8.447793,-36.83611,0,0,0,-31.60471,-108.2916,-50.8494,-122.0583,-110.503,-88.55826,0.001067912,-0.1257102,0.09433498,0,0.3,0,0,0.002104207,0
638224436007726767,-15.05481,0.5143204,-5.019662,5.279863,2.319247,80.28292,-56.82663,-0.4675641,5.369871,-69.64995,-8.374548,-36.90935,0,0,0,-31.60471,-108.2916,-50.8494,-122.0583,-110.503,-88.55826,0.001067912,-0.1257102,0.09433498,0,0.3,0,0,0.002109488,0
638224436008066662,-15.05481,0.4909423,-4.972968,4.767147,4.296866,80.64914,-56.82663,-0.4675641,5.369871,-69.5767,-8.374548,-36.90935,0,0,0,-31.63295,-108.3554,-50.74439,-122.0583,-110.503,-88.55826,0.001067912,-0.1257102,0.09433498,0,0.3,0,0,0.002101955,0
638224436008396545,-15.05481,0.4909423,-4.94962,4.474167,5.395544,80.79563,-56.82663,-0.4675641,5.369871,-69.64995,-8.374548,-36.83611,0,0,0,-31.64701,-108.3601,-50.69211,-122.0583,-110.503,-88.55826,0.001067912,-0.1257102,0.09433498,0,0.3,0,0,0.002088441,0
638224436008826407,-15.05481,0.4675641,-4.94962,3.009263,8.618331,80.94212,-56.82663,-0.4675641,5.369871,-69.64995,-8.374548,-36.83611,0,0,0,-31.64713,-108.4145,-50.69167,-122.0583,-110.503,-88.55826,0.001067912,-0.1257102,0.09433498,0,0.3,0,0,0.002059394,0
638224436009156315,-15.05481,0.4675641,-4.94962,2.350057,9.8635,81.16187,-56.82663,-0.4675641,5.369871,-69.64995,-8.447793,-36.90935,0,0,0,-31.64713,-108.4145,-50.69167,-122.0583,-110.503,-88.55826,0.001067912,-0.1257102,0.09433498,0,0.3,0,0,0.002052249,0
638224436009496197,-15.05481,0.3740513,-4.94962,0.299192,12.79331,82.04079,-56.82663,-0.4675641,5.369871,-69.64995,-8.374548,-36.90935,0,0,0,-31.64755,-108.6322,-50.69013,-122.0583,-110.503,-88.55826,0.001067912,-0.1257102,0.09433498,0,0.3,0,0,0.002043472,0
638224436009846084,-15.05481,0.3039166,-5.019662,-2.85035,16.08934,83.57895,-56.82663,-0.4675641,5.369871,-69.64995,-8.447793,-36.90935,0,0,0,-31.60562,-108.7812,-50.84602,-122.0583,-110.503,-88.55826,0.001067912,-0.1257102,0.09433498,0,0.3,0,0,0.002057064,0
638224436010185981,-14.96058,0.3039166,-5.066357,-4.388499,17.77398,84.09167,-56.82663,-0.4675641,5.369871,-69.64995,-8.447793,-36.83611,0,0,0,-31.38436,-108.7717,-50.89878,-122.0583,-110.503,-88.55826,0.001067912,-0.1257102,0.09433498,0,0.3,0,0,0.001979553,0
638224436010525865,-14.63074,0.350673,-4.879579,-7.611286,21.07001,84.67763,-56.82663,-0.4675641,5.369871,-69.64995,-8.447793,-36.90935,0,0,0,-30.81693,-108.7005,-50.30163,-122.0583,-110.503,-88.55826,0.001067912,-0.1257102,0.09433498,0,0.3,0,0,0.001279704,0
638224436010865756,-13.97106,0.5844551,-4.249202,-10.98056,24.58578,84.23816,-56.82663,-0.4675641,5.369871,-69.64995,-8.447793,-36.90935,0,0,0,-29.80777,-108.2732,-48.53975,-122.0583,-110.503,-88.55826,0.001067912,-0.1257102,0.09433498,0,0.3,0,0,0,0
638224436011215650,-13.38206,0.9117499,-4.062424,-12.37222,26.12393,84.01842,-56.82663,-0.4675641,5.369871,-69.64995,-8.447793,-36.90935,0,0,0,-28.67262,-107.543,-47.82754,-122.0583,-110.503,-88.55826,0.001067912,-0.1257102,0.09433498,0,0.3,0,0,0,0
638224436011555538,-11.56794,2.174173,-3.268617,-14.56958,29.20022,84.3114,-56.82663,-0.4675641,5.369871,-69.64995,-8.447793,-36.90935,0,0,0,-25.19672,-104.7241,-45.25151,-122.0583,-110.503,-88.55826,0.001067912,-0.1257102,0.09433498,0,0.3,0,0,0,0
638224436011905429,-9.094145,3.693756,-2.007865,-16.03448,31.61732,85.99604,-56.82663,-0.4675641,5.369871,-69.64995,-8.447793,-36.90935,0,0,0,-20.29467,-101.3272,-41.56316,-122.0583,-110.503,-88.55826,0.001067912,-0.1257102,0.09433498,0,0.3,0,0,0,0
638224436012235322,-6.36119,5.143205,-1.844434,-16.76693,33.00897,86.582,-56.82663,-0.4675641,5.369871,-69.64995,-8.447793,-36.90935,0,0,0,-14.23959,-97.97671,-40.62017,-122.0583,-110.503,-88.55826,0.001067912,-0.1257102,0.09433498,0,0.3,0,0,0,0
638224436012585209,-4.806232,6.054955,-1.44753,-16.76693,33.59494,85.9228,-56.82663,-0.4675641,5.369871,-69.64995,-8.447793,-36.83611,0,0,0,-10.82832,-95.89138,-39.56699,-122.0583,-110.503,-88.55826,0.001067912,-0.1257102,0.09433498,0,0.3,0,0,0,0
638224436012925107,-1.602077,8.20575,0.2801672,-16.5472,34.25414,84.01842,-56.82663,-0.4675641,5.369871,-69.64995,-8.447793,-36.90935,0,0,0,-3.708244,-90.96559,-35.76504,-122.0583,-110.503,-88.55826,0.001067912,-0.1257102,0.09433498,0,0.3,0,0,0,0
638224436013334971,2.167516,10.84749,3.011797,-17.05991,35.05984,82.77325,-56.82663,-0.4675641,5.369871,-69.64995,-8.447793,-36.83611,0,0,0,5.21834,-84.71996,-30.47505,-122.0583,-110.503,-88.55826,0.001067912,-0.1257102,0.09433498,0,0.3,0,0,0,0
638224436013674860,4.099433,12.29694,3.945688,-17.2064,35.79229,82.48027,-56.82663,-0.4675641,5.369871,-69.64995,-8.447793,-36.90935,0,0,0,9.97012,-81.28329,-29.24036,-122.0583,-110.503,-88.55826,0.001067912,-0.1257102,0.09433498,0,0.3,0,0,0,0
638224436014004764,5.513031,13.41909,4.482675,-17.05991,36.37825,82.33378,-56.82663,-0.4675641,5.369871,-69.5767,-8.447793,-36.90935,0,0,0,13.46275,-78.64529,-28.86651,-122.0583,-110.503,-88.55826,0.001067912,-0.1257102,0.09433498,0,0.3,0,0,0,0
638224436014354643,8.622946,16.06083,5.299829,-15.7415,37.33044,82.40703,-56.82663,-0.4675641,5.369871,-69.64995,-8.447793,-36.90935,0,0,0,21.05971,-72.53762,-29.47535,-122.0583,-110.503,-88.55826,0.001067912,-0.1257102,0.09433498,0,0.3,0,0,0,0
638224436014694538,11.63862,19.14675,5.696733,-13.32441,37.69667,83.87193,-56.82663,-0.4675641,5.369871,-69.64995,-8.447793,-36.83611,0,0,0,28.08397,-65.60411,-32.00221,-122.0583,-110.503,-88.55826,0.001067912,-0.1257102,0.09433498,0,0.3,0,0,0,0
638224436015034439,14.23022,22.53659,6.653971,-10.76083,37.40368,86.21577,-56.82663,-0.4675641,5.369871,-69.64995,-8.447793,-36.83611,0,0,0,34.07497,-57.99226,-33.98502,-122.0583,-110.503,-88.55826,0.001067912,-0.1257102,0.09433498,0,0.3,0,0,0,0
638224436015374318,15.50245,24.43022,7.331042,-9.588906,37.1107,87.3877,-56.82663,-0.4675641,5.369871,-69.64995,-8.447793,-36.83611,0,0,0,36.99854,-53.7584,-34.95977,-122.0583,-110.503,-88.55826,0.001067912,-0.1257102,0.09433498,0,0.3,0,0,0,0
638224436015714219,17.74065,28.311,8.70853,-8.197248,36.01203,89.73154,-56.82663,-0.4675641,5.369871,-69.64995,-8.447793,-36.83611,0,0,0,41.92482,-45.22044,-37.30324,-122.0583,-110.503,-88.55826,0.001067912,-0.1257102,0.09433498,0,0.3,0,0,0,0
638224436016054103,19.95529,32.96326,11.27673,-8.270493,34.47387,91.92889,-56.82663,-0.4675641,5.369871,-69.64995,-8.447793,-36.83611,0,0,0,47.08377,-34.86967,-38.67363,-122.0583,-110.503,-88.55826,0.001067912,-0.1257102,0.09433498,0,0.3,0,0,0,0
638224436016403992,20.99193,35.23095,12.81765,-8.856454,33.59494,92.66135,-56.82663,-0.4675641,5.369871,-69.64995,-8.447793,-36.90935,0,0,0,49.6187,-29.75096,-39.03439,-122.0583,-110.503,-88.55826,0.001067912,-0.1257102,0.09433498,0,0.3,0,0,0,0
638224436016733884,23.34792,39.29876,16.27304,-10.83407,32.34977,93.97977,-56.82663,-0.4675641,5.369871,-69.64995,-8.374548,-36.83611,0,0,0,55.70587,-20.19852,-39.29963,-122.0583,-110.503,-88.55826,0.001067912,-0.1257102,0.09433498,0,0.3,0,0,0,0
638224436017083774,26.0102,42.24441,19.58836,-12.15249,31.39758,95.95738,-56.82663,-0.4675641,5.369871,-69.64995,-8.447793,-36.90935,0,0,0,62.89578,-12.63196,-39.45277,-122.0583,-110.503,-88.55826,0.001067912,-0.1257102,0.09433498,0,0.3,0,0,0,0
638224436017433668,29.68555,45.14331,23.11379,-11.05381,29.93268,97.42229,-56.82663,-0.4675641,5.369871,-69.64995,-8.447793,-36.90935,0,0,0,72.50517,-4.767356,-41.16039,-122.0583,-110.503,-88.55826,0.001067912,-0.1257102,0.09433498,0,0.3,0,0,0,0
638224436017853530,33.9499,48.04221,26.82601,-6.073137,27.80857,97.71527,-56.82663,-0.4675641,5.369871,-69.5767,-8.374548,-36.83611,0,0,0,83.39828,3.515052,-44.47347,-122.0583,-110.503,-88.55826,0.001067912,-0.1257102,0.09433498,0,0.3,0,0,0,0
638224436018193419,35.74046,49.2345,28.55371,-2.85035,26.85638,97.12931,-56.82663,-0.4675641,5.369871,-69.64995,-8.447793,-36.90935,0,0,0,88.09135,7.217165,-45.94041,-122.0583,-110.503,-88.55826,0.001067912,-0.1257102,0.09433498,0,0.3,0,0,0,0
638224436018533312,39.53362,51.99313,33.71345,6.305296,24.80551,94.63897,-56.82663,-0.4675641,5.369871,-69.64995,-8.447793,-36.83611,0,0,0,99.37877,17.49767,-47.93792,-122.0583,-110.503,-88.55826,0.001067912,-0.1257102,0.09433498,0,0.3,0,0,0,0
638224436018883202,42.26657,54.26081,39.94717,16.12015,22.6814,91.41618,-56.82663,-0.4675641,5.369871,-69.64995,-8.447793,-36.83611,0,0,0,109.9742,29.35707,-47.34816,-122.0583,-110.503,-88.55826,0.001067912,-0.1257102,0.09433498,0,0.3,0,0,0,0
638224436019263087,43.98645,56.43498,45.97077,24.4701,20.70378,86.21577,-56.82663,-0.4675641,5.369871,-69.64995,-8.447793,-36.90935,0,0,0,117.7877,41.78346,-46.3195,-122.0583,-110.503,-88.55826,0.001067912,-0.1257102,0.09433498,0,0.3,0,0,0,0
638224436019572988,44.59901,57.86105,49.12265,28.05911,19.23888,82.8465,-56.82663,-0.4675641,5.369871,-69.64995,-8.374548,-36.83611,0,0,0,120.6041,48.99567,-46.0458,-122.0583,-110.503,-88.55826,0.001067912,-0.1257102,0.09433498,0,0.3,0,0,0,0
638224436019912871,45.35292,60.9236,55.02951,33.91872,15.57662,76.0347,-56.82663,-0.4675641,5.369871,-69.64995,-8.447793,-36.83611,0,0,0,123.8477,63.46407,-46.01871,-122.0583,-110.503,-88.55826,0.001067912,-0.1257102,0.09433498,0,0.3,0,0,0,0
638224436020252764,45.14088,64.61736,60.42272,38.97264,11.3284,69.07641,-56.82663,-0.4675641,5.369871,-69.64995,-8.447793,-36.83611,0,0,0,122.7258,78.00592,-46.22628,-122.0583,-110.503,-88.55826,0.001067912,-0.1257102,0.09433498,0,0.3,0,0,0,0
638224436020592654,44.69325,66.74477,63.10766,41.31649,8.984557,65.41415,-56.82663,-0.4675641,5.369871,-69.64995,-8.447793,-36.90935,0,0,0,120.6738,85.54973,-46.37712,-122.0583,-110.503,-88.55826,0.001067912,-0.1257102,0.09433498,0,0.3,0,0,0,0
638224436020932558,42.92625,71.56068,68.78104,46.5169,3.124943,55.37956,-56.82663,-0.4675641,5.369871,-69.64995,-8.447793,-36.90935,0,0,0,113.3877,101.5899,-46.4423,-122.0583,-110.503,-88.55826,0.001067912,-0.1257102,0.09433498,0,0.3,0,0,0,0
638224436021282434,40.28753,75.39471,72.91351,50.83836,-2.295199,45.93093,-56.82663,-0.4675641,5.369871,-69.64995,-8.447793,-36.90935,0,0,0,104.1644,113.2107,-45.46938,-122.0583,-110.503,-88.55826,0.001067912,-0.1257102,0.09433498,0,0.3,0,0,0,0
638224436021622335,36.28234,79.0417,76.25217,55.67254,-8.521038,35.0174,-56.82663,-0.4675641,5.369871,-69.64995,-8.447793,-36.90935,0,0,0,91.65179,122.578,-43.50057,-122.0583,-110.503,-88.55826,0.001067912,-0.1257102,0.09433498,0,0.3,0,0,0,0
638224436021972222,33.97346,80.53791,77.39619,57.94314,-11.74383,29.37753,-56.82663,-0.4675641,5.369871,-69.64995,-8.447793,-36.90935,0,0,0,84.97172,125.7877,-42.24831,-122.0583,-110.503,-88.55826,0.001067912,-0.1257102,0.09433498,0,0.3,0,0,0,0
