Timestamp,Therapist joint angle 0,Therapist joint angle 1,Therapist joint angle 2,Therapist joint angle 3,Therapist joint angle 4,Therapist joint angle 5,Patient joint angle 0,Patient joint angle 1,Patient joint angle 2,Patient joint angle 3,Patient joint angle 4,Patient joint angle 5,Virtual joint angle 0,Virtual joint angle 1,Virtual joint angle 2,Therapist position x,Therapist position y,Therapist position z,Patient position x,Patient position y,Patient position z,Virtual position x,Virtual position y,Virtual position z,Assistive Force, Obstacle Force Magnitude, Therapist Constant Force, Patient Constant Force, Recovery Factor, Assistance Level
638224433645035153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0
638224433645105130,-18.82441,-1.075397,-3.782257,22.78546,-60.96458,99.69289,-56.82663,-0.4675641,5.486608,-70.08942,-8.447793,-36.83611,0,0,0,-40.182,-112.2123,-50.48079,-122.2847,-110.4773,-88.41026,0.001067912,-0.1257102,0.09433498,0,0.3,0,0,0,0
638224433645415033,-18.82441,-1.075397,-3.782257,22.78546,-60.96458,99.69289,-56.82663,-0.4675641,5.486608,-70.08942,-8.447793,-36.90935,0,0,0,-40.182,-112.2123,-50.48079,-122.2847,-110.4773,-88.41026,0.001067912,-0.1257102,0.09433498,0,0.3,0,0,0,0
638224433645754925,-18.82441,-1.075397,-3.782257,22.78546,-60.89133,99.69289,-56.82663,-0.4675641,5.486608,-70.01617,-8.447793,-36.90935,0,0,0,-40.182,-112.2123,-50.48079,-122.2847,-110.4773,-88.41026,0.001067912,-0.1257102,0.09433498,0,0.3,0,0,0,0
638224433646134803,-18.82441,-1.075397,-3.782257,22.78546,-60.96458,99.69289,-56.82663,-0.4675641,5.486608,-70.08942,-8.447793,-36.83611,0,0,0,-40.182,-112.2123,-50.48079,-122.2847,-110.4773,-88.41026,0.001067912,-0.1257102,0.09433498,0,0.3,0,0,0,0
638224433646424713,-18.82441,-1.075397,-3.782257,22.78546,-60.96458,99.69289,-56.82663,-0.4675641,5.486608,-70.08942,-8.447793,-36.90935,0,0,0,-40.182,-112.2123,-50.48079,-122.2847,-110.4773,-88.41026,0.001067912,-0.1257102,0.09433498,0,0.3,0,0,0,0
638224433646774600,-18.82441,-1.075397,-3.782257,22.78546,-60.96458,99.69289,-56.82663,-0.4675641,5.486608,-70.01617,-8.447793,-36.90935,0,0,0,-40.182,-112.2123,-50.48079,-122.2847,-110.4773,-88.41026,0.001067912,-0.1257102,0.09433498,0,0.3,0,0,0,0
638224433647104495,-18.82441,-1.075397,-3.782257,22.78546,-60.96458,99.69289,-56.82663,-0.4675641,5.486608,-70.01617,-8.374548,-36.90935,0,0,0,-40.182,-112.2123,-50.48079,-122.2847,-110.4773,-88.41026,0.001067912,-0.1257102,0.09433498,0,0.3,0,0,8.434256E-08,0
638224433647544358,-18.82441,-1.075397,-3.782257,22.78546,-60.89133,99.69289,-56.82663,-0.4675641,5.486608,-70.08942,-8.447793,-36.90935,0,0,0,-40.182,-112.2123,-50.48079,-122.2847,-110.4773,-88.41026,0.001067912,-0.1257102,0.09433498,0,0.3,0,0,0,0
638224433647884249,-18.82441,-1.075397,-3.782257,22.78546,-60.89133,99.76613,-56.82663,-0.4675641,5.486608,-70.01617,-8.447793,-36.90935,0,0,0,-40.182,-112.2123,-50.48079,-122.2847,-110.4773,-88.41026,0.001067912,-0.1257102,0.09433498,0,0.3,0,0,0,0
638224433648234133,-18.82441,-1.075397,-3.782257,22.71221,-60.96458,99.69289,-56.82663,-0.4675641,5.486608,-70.01617,-8.447793,-36.83611,0,0,0,-40.182,-112.2123,-50.48079,-122.2847,-110.4773,-88.41026,0.001067912,-0.1257102,0.09433498,0,0.3,0,0,0,0
638224433648574029,-18.82441,-1.075397,-3.782257,22.78546,-60.96458,99.69289,-56.82663,-0.4675641,5.486608,-70.01617,-8.447793,-36.83611,0,0,0,-40.182,-112.2123,-50.48079,-122.2847,-110.4773,-88.41026,0.001067912,-0.1257102,0.09433498,0,0.3,0,0,0,0
638224433648903922,-18.82441,-1.075397,-3.782257,22.78546,-60.96458,99.69289,-56.82663,-0.4675641,5.486608,-70.01617,-8.447793,-36.83611,0,0,0,-40.182,-112.2123,-50.48079,-122.2847,-110.4773,-88.41026,0.001067912,-0.1257102,0.09433498,0,0.3,0,0,0,0
638224433649243812,-18.82441,-1.075397,-3.782257,22.78546,-60.96458,99.69289,-56.82663,-0.4675641,5.486608,-70.01617,-8.447793,-36.83611,0,0,0,-40.182,-112.2123,-50.48079,-122.2847,-110.4773,-88.41026,0.001067912,-0.1257102,0.09433498,0,0.3,0,0,0,0
638224433649583705,-18.82441,-1.075397,-3.782257,22.78546,-60.96458,99.76613,-56.82663,-0.4675641,5.486608,-70.08942,-8.447793,-36.83611,0,0,0,-40.182,-112.2123,-50.48079,-122.2847,-110.4773,-88.41026,0.001067912,-0.1257102,0.09433498,0,0.3,0,0,0,0
638224433649923597,-18.82441,-1.075397,-3.782257,22.78546,-60.89133,99.76613,-56.82663,-0.4675641,5.486608,-70.01617,-8.447793,-36.83611,0,0,0,-40.182,-112.2123,-50.48079,-122.2847,-110.4773,-88.41026,0.001067912,-0.1257102,0.09433498,0,0.3,0,0,0,0
638224433650263491,-18.82441,-1.075397,-3.782257,22.78546,-60.89133,99.69289,-56.82663,-0.4675641,5.486608,-70.08942,-8.447793,-36.90935,0,0,0,-40.182,-112.2123,-50.48079,-122.2847,-110.4773,-88.41026,0.001067912,-0.1257102,0.09433498,0,0.3,0,0,0,0
638224433650603379,-18.82441,-1.075397,-3.782257,22.78546,-60.89133,99.69289,-56.82663,-0.4675641,5.486608,-70.08942,-8.447793,-36.83611,0,0,0,-40.182,-112.2123,-50.48079,-122.2847,-110.4773,-88.41026,0.001067912,-0.1257102,0.09433498,0,0.3,0,0,0,0
638224433650943276,-18.82441,-1.075397,-3.782257,22.78546,-60.96458,99.69289,-56.82663,-0.4675641,5.486608,-70.08942,-8.447793,-36.90935,0,0,0,-40.182,-112.2123,-50.48079,-122.2847,-110.4773,-88.41026,0.001067912,-0.1257102,0.09433498,0,0.3,0,0,0,0
638224433651283164,-18.82441,-1.075397,-3.782257,22.78546,-60.89133,99.69289,-56.82663,-0.4675641,5.486608,-70.01617,-8.447793,-36.83611,0,0,0,-40.182,-112.2123,-50.48079,-122.2847,-110.4773,-88.41026,0.001067912,-0.1257102,0.09433498,0,0.3,0,0,0,0
638224433651623056,-18.82441,-1.075397,-3.782257,22.78546,-60.89133,99.76613,-56.82663,-0.4675641,5.486608,-70.08942,-8.447793,-36.83611,0,0,0,-40.182,-112.2123,-50.48079,-122.2847,-110.4773,-88.41026,0.001067912,-0.1257102,0.09433498,0,0.3,0,0,0,0
638224433652102898,-18.82441,-1.075397,-3.782257,22.78546,-60.96458,99.76613,-56.82663,-0.4675641,5.486608,-70.08942,-8.447793,-36.83611,0,0,0,-40.182,-112.2123,-50.48079,-122.2847,-110.4773,-88.41026,0.001067912,-0.1257102,0.09433498,0,0.3,0,0,0,0
638224433652432795,-18.82441,-1.075397,-3.782257,22.78546,-60.96458,99.69289,-56.82663,-0.4675641,5.486608,-70.01617,-8.447793,-36.83611,0,0,0,-40.182,-112.2123,-50.48079,-122.2847,-110.4773,-88.41026,0.001067912,-0.1257102,0.09433498,0,0.3,0,0,0,0
638224433652772697,-18.84797,-1.075397,-3.969035,22.27274,-60.96458,99.69289,-56.82663,-0.4675641,5.486608,-70.08942,-8.374548,-36.83611,0,0,0,-40.09034,-112.1829,-50.90778,-122.2847,-110.4773,-88.41026,0.001067912,-0.1257102,0.09433498,0,0.3,0,0,2.606185E-05,0
638224433653112580,-18.82441,-1.075397,-3.969035,19.85565,-60.96458,99.76613,-56.82663,-0.4675641,5.486608,-70.01617,-8.374548,-36.83611,0,0,0,-40.04205,-112.1829,-50.8913,-122.2847,-110.4773,-88.41026,0.001067912,-0.1257102,0.09433498,0,0.3,0,0,4.832829E-05,0
638224433653562438,-18.42389,-1.145532,-4.902926,17.14558,-60.96458,99.61964,-56.82663,-0.4675641,5.486608,-70.08942,-8.447793,-36.90935,0,0,0,-38.53413,-112.178,-52.67319,-122.2847,-110.4773,-88.41026,0.001067912,-0.1257102,0.09433498,0,0.3,0,0,0,0
638224433653912326,-15.52601,-1.028641,-6.420498,10.18729,-60.96458,100.5718,-56.82663,-0.4675641,5.486608,-70.08942,-8.447793,-36.90935,0,0,0,-31.6973,-111.5576,-54.25442,-122.2847,-110.4773,-88.41026,0.001067912,-0.1257102,0.09433498,0,0.3,0,0,0,0
638224433654242216,-11.42658,-1.052019,-6.280415,-9.881886,-59.8659,139.8312,-56.82663,-0.4675641,5.486608,-70.08942,-8.447793,-36.83611,0,0,0,-23.52378,-111.648,-51.96374,-122.2847,-110.4773,-88.41026,0.001067912,-0.1257102,0.09433498,0,0.3,0,0,0,0
638224433654582107,-9.918744,-1.052019,-6.303762,-18.8178,-57.81504,143.4935,-56.82663,-0.4675641,5.486608,-70.08942,-8.447793,-36.83611,0,0,0,-20.44378,-111.6421,-51.43824,-122.2847,-110.4773,-88.41026,0.001067912,-0.1257102,0.09433498,0,0.3,0,0,0,0
638224433654961988,-7.986827,-1.052019,-6.070289,-28.48616,-52.90761,140.6369,-56.82663,-0.4675641,5.486608,-70.01617,-8.447793,-36.83611,0,0,0,-16.5659,-111.7006,-50.28052,-122.2847,-110.4773,-88.41026,0.001067912,-0.1257102,0.09433498,0,0.3,0,0,0,0
638224433655301877,-7.091548,-1.075397,-5.673386,-31.12299,-48.36641,137.4141,-56.82663,-0.4675641,5.486608,-70.08942,-8.447793,-36.90935,0,0,0,-14.83237,-111.8495,-49.12522,-122.2847,-110.4773,-88.41026,0.001067912,-0.1257102,0.09433498,0,0.3,0,0,0,0
638224433655631772,-6.19627,-1.075397,-5.46326,-32.4414,-44.04494,136.462,-56.82663,-0.4675641,5.486608,-70.08942,-8.447793,-36.83611,0,0,0,-13.02022,-111.897,-48.42413,-122.2847,-110.4773,-88.41026,0.001067912,-0.1257102,0.09433498,0,0.3,0,0,0,0
638224433655971669,-5.513031,-1.075397,-5.46326,-33.83306,-41.48137,136.462,-56.82663,-0.4675641,5.486608,-70.08942,-8.447793,-36.83611,0,0,0,-11.58924,-111.897,-48.27739,-122.2847,-110.4773,-88.41026,0.001067912,-0.1257102,0.09433498,0,0.3,0,0,0,0
