Timestamp,Therapist joint angle 0,Therapist joint angle 1,Therapist joint angle 2,Therapist joint angle 3,Therapist joint angle 4,Therapist joint angle 5,Patient joint angle 0,Patient joint angle 1,Patient joint angle 2,Patient joint angle 3,Patient joint angle 4,Patient joint angle 5,Virtual joint angle 0,Virtual joint angle 1,Virtual joint angle 2,Therapist position x,Therapist position y,Therapist position z,Patient position x,Patient position y,Patient position z,Virtual position x,Virtual position y,Virtual position z,Assistive Force, Obstacle Force Magnitude, Therapist Constant Force, Patient Constant Force, Recovery Factor, Assistance Level
638224439476157083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0
638224439476237054,-4.570632,-1.729987,-4.109118,-23.57873,-66.31148,-73.53194,-56.80307,-0.4675641,5.229787,-69.28372,-8.374548,-36.83611,0,0,0,-9.860105,-113.683,-45.00962,-121.7539,-110.5331,-88.68581,0.001067912,-0.1257102,0.09433498,0,0.3,0,0,6.349513E-08,0
638224439476526965,-4.570632,-1.729987,-4.109118,-23.57873,-66.38472,-73.53194,-56.80307,-0.4675641,5.229787,-69.35696,-8.374548,-36.90935,0,0,0,-9.860105,-113.683,-45.00962,-121.7539,-110.5331,-88.68581,0.001067912,-0.1257102,0.09433498,0,0.3,0,0,6.349513E-08,0
638224439476866856,-4.570632,-1.729987,-4.109118,-23.57873,-66.31148,-73.53194,-56.80307,-0.4675641,5.229787,-69.35696,-8.374548,-36.83611,0,0,0,-9.860105,-113.683,-45.00962,-121.7539,-110.5331,-88.68581,0.001067912,-0.1257102,0.09433498,0,0.3,0,0,6.349513E-08,0
638224439477216730,-4.570632,-1.729987,-4.109118,-23.57873,-66.38472,-73.53194,-56.80307,-0.4675641,5.229787,-69.35696,-8.374548,-36.90935,0,0,0,-9.860105,-113.683,-45.00962,-121.7539,-110.5331,-88.68581,0.001067912,-0.1257102,0.09433498,0,0.3,0,0,0,0
638224439477556634,-4.570632,-1.729987,-4.109118,-23.57873,-66.31148,-73.45869,-56.80307,-0.4675641,5.229787,-69.35696,-8.374548,-36.90935,0,0,0,-9.860105,-113.683,-45.00962,-121.7539,-110.5331,-88.68581,0.001067912,-0.1257102,0.09433498,0,0.3,0,0,0,0
638224439477886525,-4.570632,-1.729987,-4.109118,-23.57873,-66.31148,-73.45869,-56.80307,-0.4675641,5.229787,-69.35696,-8.374548,-36.90935,0,0,0,-9.860105,-113.683,-45.00962,-121.7539,-110.5331,-88.68581,0.001067912,-0.1257102,0.09433498,0,0.3,0,0,6.349513E-08,0
638224439478226423,-4.570632,-1.729987,-4.109118,-23.57873,-66.31148,-73.53194,-56.80307,-0.4675641,5.229787,-69.35696,-8.374548,-36.83611,0,0,0,-9.860105,-113.683,-45.00962,-121.7539,-110.5331,-88.68581,0.001067912,-0.1257102,0.09433498,0,0.3,0,0,1.269903E-07,0
638224439478686270,-4.570632,-1.729987,-4.109118,-23.57873,-66.31148,-73.45869,-56.80307,-0.4675641,5.229787,-69.35696,-8.374548,-36.90935,0,0,0,-9.860105,-113.683,-45.00962,-121.7539,-110.5331,-88.68581,0.001067912,-0.1257102,0.09433498,0,0.3,0,0,1.269903E-07,0
638224439479026165,-4.570632,-1.729987,-4.109118,-23.57873,-66.31148,-73.53194,-56.80307,-0.4675641,5.229787,-69.35696,-8.374548,-36.90935,0,0,0,-9.860105,-113.683,-45.00962,-121.7539,-110.5331,-88.68581,0.001067912,-0.1257102,0.09433498,0,0.3,0,0,1.904854E-07,0
638224439479376065,-4.570632,-1.729987,-4.109118,-23.50549,-66.31148,-73.53194,-56.80307,-0.4675641,5.229787,-69.35696,-8.374548,-36.90935,0,0,0,-9.860105,-113.683,-45.00962,-121.7539,-110.5331,-88.68581,0.001067912,-0.1257102,0.09433498,0,0.3,0,0,1.904854E-07,0
638224439479715947,-4.570632,-1.729987,-4.109118,-23.50549,-66.31148,-73.53194,-56.80307,-0.4675641,5.229787,-69.35696,-8.374548,-36.90935,0,0,0,-9.860105,-113.683,-45.00962,-121.7539,-110.5331,-88.68581,0.001067912,-0.1257102,0.09433498,0,0.3,0,0,1.269903E-07,0
638224439480165787,-4.570632,-1.729987,-4.109118,-23.57873,-66.38472,-73.53194,-56.80307,-0.4675641,5.229787,-69.35696,-8.374548,-36.90935,0,0,0,-9.860105,-113.683,-45.00962,-121.7539,-110.5331,-88.68581,0.001067912,-0.1257102,0.09433498,0,0.3,0,0,6.349513E-08,0
638224439480505688,-4.570632,-1.729987,-4.109118,-23.57873,-66.31148,-73.45869,-56.80307,-0.4675641,5.229787,-69.35696,-8.374548,-36.90935,0,0,0,-9.860105,-113.683,-45.00962,-121.7539,-110.5331,-88.68581,0.001067912,-0.1257102,0.09433498,0,0.3,0,0,0,0
638224439480835585,-4.570632,-1.729987,-4.109118,-23.57873,-66.31148,-73.45869,-56.80307,-0.4675641,5.229787,-69.35696,-8.374548,-36.83611,0,0,0,-9.860105,-113.683,-45.00962,-121.7539,-110.5331,-88.68581,0.001067912,-0.1257102,0.09433498,0,0.3,0,0,0,0
638224439481165480,-4.570632,-1.729987,-4.109118,-23.57873,-66.31148,-73.53194,-56.80307,-0.4675641,5.229787,-69.35696,-8.374548,-36.90935,0,0,0,-9.860105,-113.683,-45.00962,-121.7539,-110.5331,-88.68581,0.001067912,-0.1257102,0.09433498,0,0.3,0,0,0,0
638224439481545353,-4.570632,-1.729987,-4.109118,-23.57873,-66.31148,-73.45869,-56.80307,-0.4675641,5.229787,-69.35696,-8.374548,-36.83611,0,0,0,-9.860105,-113.683,-45.00962,-121.7539,-110.5331,-88.68581,0.001067912,-0.1257102,0.09433498,0,0.3,0,0,0,0
638224439481885240,-4.570632,-1.729987,-4.109118,-23.57873,-66.31148,-73.53194,-56.80307,-0.4675641,5.229787,-69.35696,-8.374548,-36.83611,0,0,0,-9.860105,-113.683,-45.00962,-121.7539,-110.5331,-88.68581,0.001067912,-0.1257102,0.09433498,0,0.3,0,0,0,0
638224439482225141,-4.570632,-1.729987,-4.109118,-23.57873,-66.31148,-73.53194,-56.80307,-0.4675641,5.229787,-69.35696,-8.374548,-36.83611,0,0,0,-9.860105,-113.683,-45.00962,-121.7539,-110.5331,-88.68581,0.001067912,-0.1257102,0.09433498,0,0.3,0,0,0,0
638224439482565025,-4.570632,-1.729987,-4.109118,-23.57873,-66.31148,-73.53194,-56.80307,-0.4675641,5.229787,-69.35696,-8.374548,-36.83611,0,0,0,-9.860105,-113.683,-45.00962,-121.7539,-110.5331,-88.68581,0.001067912,-0.1257102,0.09433498,0,0.3,0,0,0,0
638224439482914917,-4.570632,-1.729987,-4.109118,-23.57873,-66.31148,-73.53194,-56.80307,-0.4675641,5.229787,-69.35696,-8.374548,-36.90935,0,0,0,-9.860105,-113.683,-45.00962,-121.7539,-110.5331,-88.68581,0.001067912,-0.1257102,0.09433498,0,0.3,0,0,0,0
