Timestamp,Therapist joint angle 0,Therapist joint angle 1,Therapist joint angle 2,Therapist joint angle 3,Therapist joint angle 4,Therapist joint angle 5,Patient joint angle 0,Patient joint angle 1,Patient joint angle 2,Patient joint angle 3,Patient joint angle 4,Patient joint angle 5,Virtual joint angle 0,Virtual joint angle 1,Virtual joint angle 2,Therapist position x,Therapist position y,Therapist position z,Patient position x,Patient position y,Patient position z,Virtual position x,Virtual position y,Virtual position z,Assistive Force, Obstacle Force Magnitude, Therapist Constant Force, Patient Constant Force, Recovery Factor, Assistance Level,label
6.38225E+17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0,2
6.38225E+17,32.93682,-41.19239,-70.36866,52.08353,-17.45695,-26.28881,47.92096,-0.8883717,-9.082087,-78.29288,-7.715342,14.43551,0,0,0,-13.73024,-109.2741,-189.5438,83.34011,-110.3957,-93.10179,0.001067912,-0.1257102,0.09433498,0,0.3,0,0,0,0,
6.38225E+17,32.93682,-41.19239,-70.36866,52.08353,-17.5302,-26.28881,47.92096,-0.8883717,-9.082087,-78.29288,-7.715342,14.50875,0,0,0,-13.73024,-109.2741,-189.5438,83.34011,-110.3957,-93.10179,0.001067912,-0.1257102,0.09433498,0,0.3,0,0,0,0,
6.38225E+17,32.93682,-41.19239,-70.36866,52.08353,-17.45695,-26.28881,47.92096,-0.8883717,-9.082087,-78.29288,-7.715342,14.50875,0,0,0,-13.73024,-109.2741,-189.5438,83.34011,-110.3957,-93.10179,0.001067912,-0.1257102,0.09433498,0,0.3,0,0,0,0,
6.38225E+17,32.93682,-41.19239,-70.36866,52.08353,-17.5302,-26.28881,47.92096,-0.8883717,-9.082087,-78.29288,-7.715342,14.50875,0,0,0,-13.73024,-109.2741,-189.5438,83.34011,-110.3957,-93.10179,0.001067912,-0.1257102,0.09433498,0,0.3,0,0,0,0,
6.38225E+17,32.93682,-41.19239,-70.36866,52.08353,-17.45695,-26.28881,47.92096,-0.8883717,-9.082087,-78.29288,-7.715342,14.50875,0,0,0,-13.73024,-109.2741,-189.5438,83.34011,-110.3957,-93.10179,0.001067912,-0.1257102,0.09433498,0,0.3,0,0,0,0,
6.38225E+17,32.93682,-41.19239,-70.36866,52.08353,-17.45695,-26.28881,47.92096,-0.8883717,-9.082087,-78.29288,-7.715342,14.43551,0,0,0,-13.73024,-109.2741,-189.5438,83.34011,-110.3957,-93.10179,0.001067912,-0.1257102,0.09433498,0,0.3,0,0,0,0,
6.38225E+17,32.93682,-41.19239,-70.36866,52.08353,-17.45695,-26.28881,47.92096,-0.8883717,-9.082087,-78.29288,-7.715342,14.43551,0,0,0,-13.73024,-109.2741,-189.5438,83.34011,-110.3957,-93.10179,0.001067912,-0.1257102,0.09433498,0,0.3,0,0,0,0,
6.38225E+17,32.93682,-41.19239,-70.36866,52.08353,-17.45695,-26.28881,47.92096,-0.8883717,-9.082087,-78.29288,-7.715342,14.43551,0,0,0,-13.73024,-109.2741,-189.5438,83.34011,-110.3957,-93.10179,0.001067912,-0.1257102,0.09433498,0,0.3,0,0,0,0,
6.38225E+17,32.93682,-41.19239,-70.36866,52.01028,-17.45695,-26.28881,47.92096,-0.8883717,-9.082087,-78.21963,-7.715342,14.43551,0,0,0,-13.73024,-109.2741,-189.5438,83.34011,-110.3957,-93.10179,0.001067912,-0.1257102,0.09433498,0,0.3,0,0,0,0,
