Timestamp,Therapist joint angle 0,Therapist joint angle 1,Therapist joint angle 2,Therapist joint angle 3,Therapist joint angle 4,Therapist joint angle 5,Patient joint angle 0,Patient joint angle 1,Patient joint angle 2,Patient joint angle 3,Patient joint angle 4,Patient joint angle 5,Virtual joint angle 0,Virtual joint angle 1,Virtual joint angle 2,Therapist position x,Therapist position y,Therapist position z,Patient position x,Patient position y,Patient position z,Virtual position x,Virtual position y,Virtual position z,Assistive Force, Obstacle Force Magnitude, Therapist Constant Force, Patient Constant Force, Recovery Factor, Assistance Level,label
6.38223E+17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0,1
6.38223E+17,30.79287,-0.9818845,-10.48292,-95.28575,-9.033754,-62.39867,-4.617752,-0.4441859,0.1400836,-35.15147,-8.447793,45.12524,0,0,0,55.83603,-110.0594,-74.65768,-10.76163,-111.0334,-35.11188,0.001067912,-0.1257102,0.09433498,0,0.3,0,0,0,0,
6.38223E+17,30.79287,-0.9818845,-10.48292,-95.28575,-9.033754,-62.39867,-4.617752,-0.4441859,0.1400836,-35.22471,-8.447793,45.05199,0,0,0,55.83603,-110.0594,-74.65768,-10.76163,-111.0334,-35.11188,0.001067912,-0.1257102,0.09433498,0,0.3,0,0,0,0,
6.38223E+17,30.79287,-0.9818845,-10.48292,-95.28575,-9.033754,-62.39867,-4.617752,-0.4441859,0.1400836,-35.15147,-8.447793,45.05199,0,0,0,55.83603,-110.0594,-74.65768,-10.76163,-111.0334,-35.11188,0.001067912,-0.1257102,0.09433498,0,0.3,0,0,0,0,
6.38223E+17,30.79287,-0.9818845,-10.48292,-95.28575,-9.033754,-62.39867,-4.617752,-0.4441859,0.1400836,-35.15147,-8.447793,45.05199,0,0,0,55.83603,-110.0594,-74.65768,-10.76163,-111.0334,-35.11188,0.001067912,-0.1257102,0.09433498,0,0.3,0,0,0,0,
6.38223E+17,30.79287,-0.9818845,-10.48292,-95.28575,-9.033754,-62.39867,-4.617752,-0.4441859,0.1400836,-35.15147,-8.447793,45.05199,0,0,0,55.83603,-110.0594,-74.65768,-10.76163,-111.0334,-35.11188,0.001067912,-0.1257102,0.09433498,0,0.3,0,0,9.85E-08,0,
6.38223E+17,30.79287,-0.9818845,-10.48292,-95.28575,-9.033754,-62.39867,-4.617752,-0.4441859,0.1400836,-35.22471,-8.447793,45.05199,0,0,0,55.83603,-110.0594,-74.65768,-10.76163,-111.0334,-35.11188,0.001067912,-0.1257102,0.09433498,0,0.3,0,0,9.85E-08,0,
6.38223E+17,30.79287,-0.9818845,-10.48292,-95.28575,-9.033754,-62.39867,-4.617752,-0.4441859,0.1400836,-35.15147,-8.521038,45.05199,0,0,0,55.83603,-110.0594,-74.65768,-10.76163,-111.0334,-35.11188,0.001067912,-0.1257102,0.09433498,0,0.3,0,0,1.97E-07,0,
6.38223E+17,30.79287,-0.9818845,-10.48292,-95.28575,-9.033754,-62.39867,-4.617752,-0.4441859,0.1400836,-35.15147,-8.447793,45.05199,0,0,0,55.83603,-110.0594,-74.65768,-10.76163,-111.0334,-35.11188,0.001067912,-0.1257102,0.09433498,0,0.3,0,0,1.97E-07,0,
6.38223E+17,30.79287,-0.9818845,-10.48292,-95.28575,-9.106999,-62.39867,-4.617752,-0.4441859,0.1400836,-35.15147,-8.447793,45.05199,0,0,0,55.83603,-110.0594,-74.65768,-10.76163,-111.0334,-35.11188,0.001067912,-0.1257102,0.09433498,0,0.3,0,0,1.97E-07,0,
6.38223E+17,30.79287,-0.9818845,-10.48292,-95.28575,-9.033754,-62.39867,-4.617752,-0.4441859,0.1400836,-35.15147,-8.447793,45.12524,0,0,0,55.83603,-110.0594,-74.65768,-10.76163,-111.0334,-35.11188,0.001067912,-0.1257102,0.09433498,0,0.3,0,0,1.97E-07,0,
6.38223E+17,30.79287,-0.9818845,-10.48292,-95.28575,-9.033754,-62.39867,-4.617752,-0.4441859,0.1400836,-35.15147,-8.447793,45.12524,0,0,0,55.83603,-110.0594,-74.65768,-10.76163,-111.0334,-35.11188,0.001067912,-0.1257102,0.09433498,0,0.3,0,0,1.97E-07,0,
6.38223E+17,30.79287,-0.9818845,-10.48292,-95.28575,-9.033754,-62.39867,-4.617752,-0.4441859,0.1400836,-35.15147,-8.447793,45.12524,0,0,0,55.83603,-110.0594,-74.65768,-10.76163,-111.0334,-35.11188,0.001067912,-0.1257102,0.09433498,0,0.3,0,0,2.95E-07,0,
6.38223E+17,30.79287,-0.9818845,-10.48292,-95.28575,-9.033754,-62.39867,-4.617752,-0.4441859,0.1400836,-35.15147,-8.447793,45.12524,0,0,0,55.83603,-110.0594,-74.65768,-10.76163,-111.0334,-35.11188,0.001067912,-0.1257102,0.09433498,0,0.3,0,0,2.95E-07,0,
6.38223E+17,30.79287,-0.9818845,-10.48292,-95.28575,-9.033754,-62.39867,-4.617752,-0.4441859,0.1400836,-35.15147,-8.447793,45.05199,0,0,0,55.83603,-110.0594,-74.65768,-10.76163,-111.0334,-35.11188,0.001067912,-0.1257102,0.09433498,0,0.3,0,0,2.95E-07,0,
6.38223E+17,30.79287,-0.9818845,-10.48292,-95.28575,-9.033754,-62.39867,-4.617752,-0.4441859,0.1400836,-35.15147,-8.447793,45.05199,0,0,0,55.83603,-110.0594,-74.65768,-10.76163,-111.0334,-35.11188,0.001067912,-0.1257102,0.09433498,0,0.3,0,0,1.97E-07,0,
6.38223E+17,30.79287,-0.9818845,-10.48292,-95.28575,-8.960509,-62.39867,-4.617752,-0.4441859,0.1400836,-35.15147,-8.447793,45.05199,0,0,0,55.83603,-110.0594,-74.65768,-10.76163,-111.0334,-35.11188,0.001067912,-0.1257102,0.09433498,0,0.3,0,0,9.85E-08,0,
6.38223E+17,30.79287,-0.9818845,-10.48292,-95.28575,-9.033754,-62.39867,-4.617752,-0.4441859,0.1400836,-35.15147,-8.447793,45.05199,0,0,0,55.83603,-110.0594,-74.65768,-10.76163,-111.0334,-35.11188,0.001067912,-0.1257102,0.09433498,0,0.3,0,0,0,0,
6.38223E+17,30.79287,-0.9818845,-10.48292,-95.28575,-9.033754,-62.39867,-4.617752,-0.4441859,0.1400836,-35.15147,-8.447793,45.12524,0,0,0,55.83603,-110.0594,-74.65768,-10.76163,-111.0334,-35.11188,0.001067912,-0.1257102,0.09433498,0,0.3,0,0,0,0,
6.38223E+17,30.79287,-0.9818845,-10.48292,-95.28575,-9.033754,-62.39867,-4.617752,-0.4441859,0.1400836,-35.15147,-8.447793,45.05199,0,0,0,55.83603,-110.0594,-74.65768,-10.76163,-111.0334,-35.11188,0.001067912,-0.1257102,0.09433498,0,0.3,0,0,0,0,
6.38223E+17,30.79287,-0.9818845,-10.48292,-95.28575,-9.033754,-62.39867,-4.617752,-0.4441859,0.1400836,-35.15147,-8.447793,45.12524,0,0,0,55.83603,-110.0594,-74.65768,-10.76163,-111.0334,-35.11188,0.001067912,-0.1257102,0.09433498,0,0.3,0,0,0,0,
6.38223E+17,30.79287,-0.9818845,-10.48292,-95.359,-9.033754,-62.39867,-4.617752,-0.4441859,0.1400836,-35.22471,-8.447793,45.05199,0,0,0,55.83603,-110.0594,-74.65768,-10.76163,-111.0334,-35.11188,0.001067912,-0.1257102,0.09433498,0,0.3,0,0,0,0,
6.38223E+17,30.79287,-0.9818845,-10.48292,-95.28575,-9.033754,-62.39867,-4.617752,-0.4441859,0.1400836,-35.15147,-8.447793,44.97874,0,0,0,55.83603,-110.0594,-74.65768,-10.76163,-111.0334,-35.11188,0.001067912,-0.1257102,0.09433498,0,0.3,0,0,0,0,
6.38223E+17,30.79287,-0.9818845,-10.48292,-95.359,-9.033754,-62.39867,-4.617752,-0.4441859,0.1400836,-35.15147,-8.447793,45.05199,0,0,0,55.83603,-110.0594,-74.65768,-10.76163,-111.0334,-35.11188,0.001067912,-0.1257102,0.09433498,0,0.3,0,0,0,0,
6.38223E+17,30.79287,-0.9818845,-10.48292,-95.28575,-9.033754,-62.39867,-4.617752,-0.4441859,0.1400836,-35.15147,-8.447793,45.05199,0,0,0,55.83603,-110.0594,-74.65768,-10.76163,-111.0334,-35.11188,0.001067912,-0.1257102,0.09433498,0,0.3,0,0,0,0,
6.38223E+17,30.79287,-0.9818845,-10.48292,-95.28575,-9.033754,-62.39867,-4.617752,-0.4441859,0.1400836,-35.15147,-8.521038,45.05199,0,0,0,55.83603,-110.0594,-74.65768,-10.76163,-111.0334,-35.11188,0.001067912,-0.1257102,0.09433498,0,0.3,0,0,0,0,
6.38223E+17,30.79287,-0.9818845,-10.48292,-95.28575,-9.033754,-62.39867,-4.617752,-0.4441859,0.1400836,-35.15147,-8.447793,45.12524,0,0,0,55.83603,-110.0594,-74.65768,-10.76163,-111.0334,-35.11188,0.001067912,-0.1257102,0.09433498,0,0.3,0,0,0,0,
6.38223E+17,30.79287,-0.9818845,-10.52962,-95.28575,-9.033754,-62.39867,-4.617752,-0.4441859,0.1400836,-35.22471,-8.447793,45.05199,0,0,0,55.78133,-110.0396,-74.74947,-10.76163,-111.0334,-35.11188,0.001067912,-0.1257102,0.09433498,0,0.3,0,0,0,0,
6.38223E+17,30.76931,-1.005263,-10.76309,-95.28575,-9.033754,-63.20437,-4.617752,-0.4441859,0.1400836,-35.15147,-8.447793,45.12524,0,0,0,55.46915,-109.9936,-75.1862,-10.76163,-111.0334,-35.11188,0.001067912,-0.1257102,0.09433498,0,0.3,0,0,1.04E-05,0,
6.38223E+17,30.76931,-1.005263,-10.85648,-95.28575,-9.033754,-73.45869,-4.617752,-0.4441859,0.1400836,-35.22471,-8.521038,45.05199,0,0,0,55.35993,-109.9528,-75.36964,-10.76163,-111.0334,-35.11188,0.001067912,-0.1257102,0.09433498,0,0.3,0,0,2.97E-05,0,
6.38223E+17,30.76931,-1.005263,-10.83313,-95.50549,-8.887264,-84.15249,-4.617752,-0.4441859,0.1400836,-35.15147,-8.447793,45.12524,0,0,0,55.38723,-109.9631,-75.32379,-10.76163,-111.0334,-35.11188,0.001067912,-0.1257102,0.09433498,0,0.3,0,0,4.79E-05,0,
6.38223E+17,30.76931,-0.9818845,-10.80978,-95.72523,-8.740773,-85.98362,-4.617752,-0.4441859,0.1400836,-35.15147,-8.447793,45.05199,0,0,0,55.41502,-109.9189,-75.27712,-10.76163,-111.0334,-35.11188,0.001067912,-0.1257102,0.09433498,0,0.3,0,0,6.47E-05,0,
6.38223E+17,30.76931,-0.9818845,-10.80978,-95.79847,-9.033754,-79.97752,-4.617752,-0.4441859,0.1400836,-35.15147,-8.447793,45.05199,0,0,0,55.41502,-109.9189,-75.27712,-10.76163,-111.0334,-35.11188,0.001067912,-0.1257102,0.09433498,0,0.3,0,0,8.04E-05,0,
6.38223E+17,30.76931,-0.9818845,-10.80978,-95.79847,-9.180244,-75.07008,-4.617752,-0.4441859,0.1400836,-35.15147,-8.447793,45.05199,0,0,0,55.41502,-109.9189,-75.27712,-10.76163,-111.0334,-35.11188,0.001067912,-0.1257102,0.09433498,0,0.3,0,0,9.49E-05,0,
6.38223E+17,30.76931,-0.9818845,-10.80978,-95.79847,-9.180244,-73.67843,-4.617752,-0.4441859,0.1400836,-35.15147,-8.447793,45.05199,0,0,0,55.41502,-109.9189,-75.27712,-10.76163,-111.0334,-35.11188,0.001067912,-0.1257102,0.09433498,0,0.3,0,0,0.000101942,0,
6.38223E+17,30.76931,-0.9818845,-10.78644,-95.72523,-9.180244,-72.72624,-4.617752,-0.4441859,0.1400836,-35.15147,-8.521038,45.05199,0,0,0,55.44233,-109.929,-75.23125,-10.76163,-111.0334,-35.11188,0.001067912,-0.1257102,0.09433498,0,0.3,0,0,0.000115337,0,
6.38223E+17,30.76931,-0.9818845,-10.76309,-95.72523,-9.106999,-72.94598,-4.617752,-0.4441859,0.1400836,-35.22471,-8.447793,45.12524,0,0,0,55.46964,-109.9392,-75.18539,-10.76163,-111.0334,-35.11188,0.001067912,-0.1257102,0.09433498,0,0.3,0,0,0.000128043,0,
6.38223E+17,30.62795,-1.005263,-10.76309,-95.79847,-9.033754,-78.6591,-4.617752,-0.4441859,0.1400836,-35.15147,-8.447793,45.12524,0,0,0,55.23913,-109.9936,-75.04963,-10.76163,-111.0334,-35.11188,0.001067912,-0.1257102,0.09433498,0,0.3,0,0,0.000191966,0,
