Timestamp,Therapist joint angle 0,Therapist joint angle 1,Therapist joint angle 2,Therapist joint angle 3,Therapist joint angle 4,Therapist joint angle 5,Patient joint angle 0,Patient joint angle 1,Patient joint angle 2,Patient joint angle 3,Patient joint angle 4,Patient joint angle 5,Virtual joint angle 0,Virtual joint angle 1,Virtual joint angle 2,Therapist position x,Therapist position y,Therapist position z,Patient position x,Patient position y,Patient position z,Virtual position x,Virtual position y,Virtual position z,Assistive Force, Obstacle Force Magnitude, Therapist Constant Force, Patient Constant Force, Recovery Factor, Assistance Level,,label
6.38223E+17,-0.04711992,7.083596,25.96216,-1.531937,15.28364,94.41924,-4.570632,-0.4675641,0.1400836,-35.22471,-8.447793,45.05199,0,0,0,-0.1568393,-80.0984,22.35974,-10.65202,-111.0878,-35.1035,0.001067912,-0.1257102,0.09433498,0,0.3,0,0,0,0,,
6.38223E+17,-4.240793,7.317377,26.68592,-6.292873,13.96523,98.66745,-4.570632,-0.4675641,0.1400836,-35.15147,-8.447793,45.05199,0,0,0,-14.20926,-78.81161,23.2753,-10.65202,-111.0878,-35.1035,0.001067912,-0.1257102,0.09433498,0,0.3,0,0,0,0,,
6.38223E+17,-6.19627,7.364134,27.05948,-8.563474,13.23278,100.7916,-4.570632,-0.4675641,0.1400836,-35.15147,-8.447793,45.05199,0,0,0,-20.822,-78.3107,23.43602,-10.65202,-111.0878,-35.1035,0.001067912,-0.1257102,0.09433498,0,0.3,0,0,0,0,,
6.38223E+17,-11.54438,7.364134,28.08676,-15.59501,11.3284,106.6512,-4.570632,-0.4675641,0.1400836,-35.15147,-8.447793,45.05199,0,0,0,-39.03122,-77.20402,22.73682,-10.65202,-111.0878,-35.1035,0.001067912,-0.1257102,0.09433498,0,0.3,0,0,0,0,,
6.38223E+17,-12.86374,7.364134,28.27354,-17.27965,10.96218,108.1893,-4.570632,-0.4675641,0.1400836,-35.22471,-8.521038,45.05199,0,0,0,-43.50597,-76.99873,22.16102,-10.65202,-111.0878,-35.1035,0.001067912,-0.1257102,0.09433498,0,0.3,0,0,0,0,,
6.38223E+17,-15.99721,7.434268,28.69379,-20.42919,10.22972,112.5108,-4.570632,-0.4675641,0.1400836,-35.22471,-8.447793,45.05199,0,0,0,-54.08581,-76.3704,20.30425,-10.65202,-111.0878,-35.1035,0.001067912,-0.1257102,0.09433498,0,0.3,0,0,0,0,,
6.38223E+17,-18.89509,7.481025,29.30082,-22.69979,9.643764,116.5393,-4.570632,-0.4675641,0.1400836,-35.15147,-8.521038,45.05199,0,0,0,-63.94982,-75.57762,18.48439,-10.65202,-111.0878,-35.1035,0.001067912,-0.1257102,0.09433498,0,0.3,0,0,0,0,,
6.38223E+17,-22.75892,7.80832,30.49153,-25.84933,9.350782,120.5678,-4.570632,-0.4675641,0.1400836,-35.15147,-8.447793,45.05199,0,0,0,-77.28458,-73.4414,15.87237,-10.65202,-111.0878,-35.1035,0.001067912,-0.1257102,0.09433498,0,0.3,0,0,0,0,,
6.38223E+17,-24.45524,8.416153,31.1219,-27.53397,9.131048,122.9116,-4.570632,-0.4675641,0.1400836,-35.22471,-8.447793,45.05199,0,0,0,-83.14309,-71.28951,14.46921,-10.65202,-111.0878,-35.1035,0.001067912,-0.1257102,0.09433498,0,0.3,0,0,0,0,,
6.38223E+17,-26.64632,9.655198,31.98576,-30.02431,8.691576,126.1344,-4.570632,-0.4675641,0.1400836,-35.15147,-8.447793,45.05199,0,0,0,-90.63713,-67.38951,12.28331,-10.65202,-111.0878,-35.1035,0.001067912,-0.1257102,0.09433498,0,0.3,0,0,0,0,,
6.38223E+17,-28.60179,11.33843,33.10642,-32.36815,8.105616,129.6502,-4.570632,-0.4675641,0.1400836,-35.15147,-8.447793,45.05199,0,0,0,-97.45894,-62.13451,10.38903,-10.65202,-111.0878,-35.1035,0.001067912,-0.1257102,0.09433498,0,0.3,0,0,0,0,,
6.38223E+17,-30.29811,13.46585,34.67069,-34.93173,7.153428,133.3857,-4.570632,-0.4675641,0.1400836,-35.15147,-8.447793,45.05199,0,0,0,-103.6955,-55.26909,9.116945,-10.65202,-111.0878,-35.1035,0.001067912,-0.1257102,0.09433498,0,0.3,0,0,0,0,,
6.38223E+17,-31.31119,15.26597,36.28165,-36.83611,6.127995,136.169,-4.570632,-0.4675641,0.1400836,-35.15147,-8.521038,45.05199,0,0,0,-107.8635,-49.03475,8.976268,-10.65202,-111.0878,-35.1035,0.001067912,-0.1257102,0.09433498,0,0.3,0,0,0,0,,
6.38223E+17,-31.75883,16.29461,37.21554,-37.93478,5.468789,138.1466,-4.570632,-0.4675641,0.1400836,-35.22471,-8.447793,45.12524,0,0,0,-109.8196,-45.43053,9.055382,-10.65202,-111.0878,-35.1035,0.001067912,-0.1257102,0.09433498,0,0.3,0,0,0,0,,
6.38223E+17,-32.44207,18.56229,39.34014,-40.27863,3.78415,142.5413,-4.570632,-0.4675641,0.1400836,-35.22471,-8.447793,45.05199,0,0,0,-113.1615,-37.33235,9.674985,-10.65202,-111.0878,-35.1035,0.001067912,-0.1257102,0.09433498,0,0.3,0,0,0,0,,
6.38223E+17,-32.65411,20.64295,41.37135,-42.10976,1.879776,144.8119,-4.570632,-0.4675641,0.1400836,-35.15147,-8.447793,45.12524,0,0,0,-114.8867,-29.70974,10.92013,-10.65202,-111.0878,-35.1035,0.001067912,-0.1257102,0.09433498,0,0.3,0,0,0,0,,
6.38223E+17,-32.63055,22.93402,43.42591,-43.7944,0.1218917,144.8852,-4.570632,-0.4675641,0.1400836,-35.22471,-8.521038,45.05199,0,0,0,-115.6498,-21.53468,12.27434,-10.65202,-111.0878,-35.1035,0.001067912,-0.1257102,0.09433498,0,0.3,0,0,0,0,,
6.38223E+17,-32.34783,25.57575,45.6906,-45.77202,-1.855728,144.8852,-4.570632,-0.4675641,0.1400836,-35.15147,-8.447793,45.05199,0,0,0,-115.4152,-12.2316,13.88184,-10.65202,-111.0878,-35.1035,0.001067912,-0.1257102,0.09433498,0,0.3,0,0,0,0,,
6.38223E+17,-31.59391,28.68506,47.62842,-47.5299,-3.906592,144.9584,-4.570632,-0.4675641,0.1400836,-35.15147,-8.447793,45.05199,0,0,0,-112.9004,-2.512072,15.21065,-10.65202,-111.0878,-35.1035,0.001067912,-0.1257102,0.09433498,0,0.3,0,0,0,0,,
6.38223E+17,-29.66199,33.54772,49.30943,-49.1413,-7.202625,144.8852,-4.570632,-0.4675641,0.1400836,-35.15147,-8.521038,45.05199,0,0,0,-105.0382,10.1027,16.08576,-10.65202,-111.0878,-35.1035,0.001067912,-0.1257102,0.09433498,0,0.3,0,0,0,0,,
6.38223E+17,-28.55467,36.16608,49.9398,-49.06805,-8.667529,144.8852,-4.570632,-0.4675641,0.1400836,-35.15147,-8.447793,45.05199,0,0,0,-100.244,16.22054,15.85703,-10.65202,-111.0878,-35.1035,0.001067912,-0.1257102,0.09433498,0,0.3,0,0,0,0,,
6.38223E+17,-26.81124,39.83646,50.827,-48.48209,-11.15786,144.9584,-4.570632,-0.4675641,0.1400836,-35.15147,-8.521038,45.05199,0,0,0,-92.81526,24.5414,15.30349,-10.65202,-111.0878,-35.1035,0.001067912,-0.1257102,0.09433498,0,0.3,0,0,0,0,,
6.38223E+17,-25.8924,41.42618,51.15386,-48.04262,-12.25654,144.8852,-4.570632,-0.4675641,0.1400836,-35.15147,-8.447793,45.12524,0,0,0,-89.01527,27.94034,15.03164,-10.65202,-111.0878,-35.1035,0.001067912,-0.1257102,0.09433498,0,0.3,0,0,0,0,,
6.38223E+17,-22.4762,46.03168,51.83093,-45.69878,-16.13853,144.9584,-4.570632,-0.4675641,0.1400836,-35.15147,-8.447793,45.05199,0,0,0,-75.4729,36.91699,14.07196,-10.65202,-111.0878,-35.1035,0.001067912,-0.1257102,0.09433498,0,0.3,0,0,0,0,,
6.38223E+17,-21.15685,47.50451,51.90097,-44.6001,-17.38371,144.8852,-4.570632,-0.4675641,0.1400836,-35.15147,-8.447793,45.05199,0,0,0,-70.38756,39.39307,13.52616,-10.65202,-111.0878,-35.1035,0.001067912,-0.1257102,0.09433498,0,0.3,0,0,0,0,,
6.38223E+17,-18.23541,50.4034,52.13445,-41.89003,-19.72755,144.8852,-4.570632,-0.4675641,0.1400836,-35.15147,-8.447793,45.05199,0,0,0,-59.53902,44.25134,12.36249,-10.65202,-111.0878,-35.1035,0.001067912,-0.1257102,0.09433498,0,0.3,0,0,0,0,,
6.38223E+17,-15.03126,53.18541,52.25118,-38.52075,-22.14464,142.6878,-4.570632,-0.4675641,0.1400836,-35.22471,-8.447793,45.05199,0,0,0,-48.06902,48.47018,10.65537,-10.65202,-111.0878,-35.1035,0.001067912,-0.1257102,0.09433498,0,0.3,0,0,0,0,,
6.38223E+17,-10.1779,56.08431,52.04106,-32.95412,-25.58716,138.0733,-4.570632,-0.4675641,0.1400836,-35.22471,-8.521038,45.05199,0,0,0,-31.72664,51.98862,8.370292,-10.65202,-111.0878,-35.1035,0.001067912,-0.1257102,0.09433498,0,0.3,0,0,0,0,,
6.38223E+17,-7.515628,56.87917,51.55077,-29.43835,-27.34505,135.4365,-4.570632,-0.4675641,0.1400836,-35.15147,-8.447793,45.05199,0,0,0,-23.18993,52.11347,7.424487,-10.65202,-111.0878,-35.1035,0.001067912,-0.1257102,0.09433498,0,0.3,0,0,0,0,,
6.38223E+17,-3.109915,57.44025,50.52348,-21.96734,-29.39591,129.5037,-4.570632,-0.4675641,0.1400836,-35.15147,-8.521038,45.05199,0,0,0,-9.477595,50.96261,6.089774,-10.65202,-111.0878,-35.1035,0.001067912,-0.1257102,0.09433498,0,0.3,0,0,0,0,,
6.38223E+17,0.7067988,57.51038,49.84641,-14.2766,-30.3481,124.23,-4.570632,-0.4675641,0.1400836,-35.15147,-8.447793,45.12524,0,0,0,2.140858,49.83998,5.187211,-10.65202,-111.0878,-35.1035,0.001067912,-0.1257102,0.09433498,0,0.3,0,0,0,0,,
6.38223E+17,4.311473,57.51038,49.0526,-6.219628,-30.71432,119.4691,-4.570632,-0.4675641,0.1400836,-35.22471,-8.521038,45.05199,0,0,0,12.95695,48.4362,3.511599,-10.65202,-111.0878,-35.1035,0.001067912,-0.1257102,0.09433498,0,0.3,0,0,0,0,,
6.38223E+17,5.701511,57.487,48.74909,-3.143331,-30.71432,117.7112,-4.570632,-0.4675641,0.1400836,-35.15147,-8.447793,45.12524,0,0,0,17.08064,47.87464,2.730308,-10.65202,-111.0878,-35.1035,0.001067912,-0.1257102,0.09433498,0,0.3,0,0,0,0,,
6.38223E+17,8.905665,57.2766,47.93193,3.082508,-30.27485,113.9757,-4.570632,-0.4675641,0.1400836,-35.15147,-8.447793,45.12524,0,0,0,26.48444,46.1898,0.6667357,-10.65202,-111.0878,-35.1035,0.001067912,-0.1257102,0.09433498,0,0.3,0,0,0,0,,
6.38223E+17,12.13338,56.45836,46.62449,8.429405,-29.32266,110.0937,-4.570632,-0.4675641,0.1400836,-35.22471,-8.521038,45.05199,0,0,0,35.86009,42.91346,-1.551778,-10.65202,-111.0878,-35.1035,0.001067912,-0.1257102,0.09433498,0,0.3,0,0,0,0,,
6.38223E+17,15.36109,54.9154,44.92014,12.97061,-27.56478,106.285,-4.570632,-0.4675641,0.1400836,-35.15147,-8.521038,45.05199,0,0,0,45.24749,38.04684,-3.643264,-10.65202,-111.0878,-35.1035,0.001067912,-0.1257102,0.09433498,0,0.3,0,0,0,0,,
6.38223E+17,18.68305,52.81136,42.70215,16.92585,-24.92796,102.8424,-4.570632,-0.4675641,0.1400836,-35.15147,-8.521038,45.05199,0,0,0,54.78923,31.58578,-6.324362,-10.65202,-111.0878,-35.1035,0.001067912,-0.1257102,0.09433498,0,0.3,0,0,0,0,,
6.38223E+17,21.74584,50.28652,40.39077,19.9289,-21.77841,99.98587,-4.570632,-0.4675641,0.1400836,-35.15147,-8.447793,45.05199,0,0,0,63.58138,24.36432,-8.948422,-10.65202,-111.0878,-35.1035,0.001067912,-0.1257102,0.09433498,0,0.3,0,0,0,0,,
6.38223E+17,24.73796,47.55127,38.47629,22.71221,-18.1894,97.27579,-4.570632,-0.4675641,0.1400836,-35.15147,-8.521038,45.05199,0,0,0,72.38302,17.35137,-11.25227,-10.65202,-111.0878,-35.1035,0.001067912,-0.1257102,0.09433498,0,0.3,0,0,0,0,,
6.38223E+17,28.03635,44.20818,36.39838,26.15474,-13.72145,94.78546,-4.570632,-0.4675641,0.1400836,-35.15147,-8.521038,45.05199,0,0,0,82.12212,8.995802,-14.13688,-10.65202,-111.0878,-35.1035,0.001067912,-0.1257102,0.09433498,0,0.3,0,0,0,0,,
6.38223E+17,29.70911,42.22104,35.13763,27.83937,-11.01137,93.76003,-4.570632,-0.4675641,0.1400836,-35.15147,-8.447793,45.12524,0,0,0,86.97823,3.910326,-15.91726,-10.65202,-111.0878,-35.1035,0.001067912,-0.1257102,0.09433498,0,0.3,0,0,0,0,,
6.38223E+17,31.66459,39.55592,33.6901,29.817,-7.568851,92.5881,-4.570632,-0.4675641,0.1400836,-35.22471,-8.521038,45.05199,0,0,0,92.80129,-2.682444,-17.88397,-10.65202,-111.0878,-35.1035,0.001067912,-0.1257102,0.09433498,0,0.3,0,0,0,0,,
6.38223E+17,32.46563,38.2935,32.98969,30.76918,-5.957458,92.07539,-4.570632,-0.4675641,0.1400836,-35.22471,-8.521038,45.05199,0,0,0,95.15567,-5.864137,-18.78759,-10.65202,-111.0878,-35.1035,0.001067912,-0.1257102,0.09433498,0,0.3,0,0,0,0,,
6.38223E+17,34.02058,34.38934,30.14132,32.7468,-1.709238,91.34293,-4.570632,-0.4675641,0.1400836,-35.15147,-8.447793,45.12524,0,0,0,99.03128,-16.65181,-21.64381,-10.65202,-111.0878,-35.1035,0.001067912,-0.1257102,0.09433498,0,0.3,0,0,0,0,,
6.38223E+17,34.3033,32.89313,29.09069,33.11303,-0.3908245,91.26969,-4.570632,-0.4675641,0.1400836,-35.15147,-8.447793,45.05199,0,0,0,99.64314,-20.75917,-22.2967,-10.65202,-111.0878,-35.1035,0.001067912,-0.1257102,0.09433498,0,0.3,0,0,0,0,,
6.38223E+17,34.60958,29.66694,27.01279,33.33276,2.905208,91.1232,-4.570632,-0.4675641,0.1400836,-35.15147,-8.447793,45.05199,0,0,0,100.2125,-29.44964,-23.13565,-10.65202,-111.0878,-35.1035,0.001067912,-0.1257102,0.09433498,0,0.3,0,0,0,0,,
6.38223E+17,34.63314,26.72129,25.16835,32.89329,5.90826,90.90347,-4.570632,-0.4675641,0.1400836,-35.15147,-8.521038,45.05199,0,0,0,99.92188,-37.37909,-23.68409,-10.65202,-111.0878,-35.1035,0.001067912,-0.1257102,0.09433498,0,0.3,0,0,0,0,,
6.38223E+17,34.63314,22.86388,23.23053,31.64813,9.936745,90.3175,-4.570632,-0.4675641,0.1400836,-35.15147,-8.447793,45.12524,0,0,0,99.7232,-47.37645,-23.97175,-10.65202,-111.0878,-35.1035,0.001067912,-0.1257102,0.09433498,0,0.3,0,0,0,0,,
6.38223E+17,34.75095,20.92349,22.57681,30.40295,12.1341,89.43856,-4.570632,-0.4675641,0.1400836,-35.15147,-8.447793,45.05199,0,0,0,100.1808,-52.15873,-23.94507,-10.65202,-111.0878,-35.1035,0.001067912,-0.1257102,0.09433498,0,0.3,0,0,0,0,,
6.38223E+17,35.31638,19.05324,22.29664,28.86481,14.99066,87.68068,-4.570632,-0.4675641,0.1400836,-35.22471,-8.447793,45.05199,0,0,0,102.1127,-56.49804,-24.21848,-10.65202,-111.0878,-35.1035,0.001067912,-0.1257102,0.09433498,0,0.3,0,0,0,0,,
6.38223E+17,35.85826,18.42202,22.31999,28.13236,16.23583,86.72849,-4.570632,-0.4675641,0.1400836,-35.15147,-8.447793,45.05199,0,0,0,103.7771,-57.86863,-24.76743,-10.65202,-111.0878,-35.1035,0.001067912,-0.1257102,0.09433498,0,0.3,0,0,0,0,,
6.38223E+17,37.79018,17.55703,22.76358,26.88719,18.65292,83.35921,-4.570632,-0.4675641,0.1400836,-35.15147,-8.447793,45.05199,0,0,0,109.5239,-59.38758,-27.10268,-10.65202,-111.0878,-35.1035,0.001067912,-0.1257102,0.09433498,0,0.3,0,0,0,0,,
6.38223E+17,38.28493,17.51027,22.97371,26.7407,18.9459,82.40703,-4.570632,-0.4675641,0.1400836,-35.15147,-8.447793,45.05199,0,0,0,111.039,-59.3013,-27.67426,-10.65202,-111.0878,-35.1035,0.001067912,-0.1257102,0.09433498,0,0.3,0,0,0,0,,
6.38223E+17,39.7221,17.51027,23.95429,26.44772,19.67835,79.98994,-4.570632,-0.4675641,0.1400836,-35.15147,-8.447793,45.05199,0,0,0,115.8701,-58.39259,-28.89322,-10.65202,-111.0878,-35.1035,0.001067912,-0.1257102,0.09433498,0,0.3,0,0,0,0,,
6.38223E+17,41.37129,17.55703,25.49521,26.7407,20.04458,77.27986,-4.570632,-0.4675641,0.1400836,-35.15147,-8.447793,45.05199,0,0,0,121.967,-56.78886,-29.86579,-10.65202,-111.0878,-35.1035,0.001067912,-0.1257102,0.09433498,0,0.3,0,0,0,0,,
6.38223E+17,43.63305,17.90771,27.66651,27.39991,20.26431,73.69085,-4.570632,-0.4675641,0.1400836,-35.15147,-8.447793,45.05199,0,0,0,130.284,-53.75039,-31.69621,-10.65202,-111.0878,-35.1035,0.001067912,-0.1257102,0.09433498,0,0.3,0,0,0,0,,
6.38223E+17,44.83461,18.28176,28.78718,28.05911,20.04458,72.1527,-4.570632,-0.4675641,0.1400836,-35.22471,-8.521038,45.05199,0,0,0,134.5506,-51.68929,-33.02037,-10.65202,-111.0878,-35.1035,0.001067912,-0.1257102,0.09433498,0,0.3,0,0,0,0,,
6.38223E+17,46.43668,18.84283,30.60827,29.30428,19.45862,70.10184,-4.570632,-0.4675641,0.1400836,-35.22471,-8.521038,45.12524,0,0,0,140.648,-48.35167,-34.58435,-10.65202,-111.0878,-35.1035,0.001067912,-0.1257102,0.09433498,0,0.3,0,0,0,0,,
6.38223E+17,47.85028,19.61431,32.82626,30.54945,18.65292,68.05097,-4.570632,-0.4675641,0.1400836,-35.15147,-8.521038,45.05199,0,0,0,146.7221,-43.9426,-35.54498,-10.65202,-111.0878,-35.1035,0.001067912,-0.1257102,0.09433498,0,0.3,0,0,0,0,,
6.38223E+17,49.61728,21.1339,35.93144,32.30733,17.18801,65.70713,-4.570632,-0.4675641,0.1400836,-35.15147,-8.447793,45.05199,0,0,0,154.3524,-36.54696,-37.06609,-10.65202,-111.0878,-35.1035,0.001067912,-0.1257102,0.09433498,0,0.3,0,0,0,0,,
6.38223E+17,50.51255,22.39632,37.5891,33.47925,16.16258,64.53521,-4.570632,-0.4675641,0.1400836,-35.15147,-8.447793,45.05199,0,0,0,157.9293,-31.50949,-38.22123,-10.65202,-111.0878,-35.1035,0.001067912,-0.1257102,0.09433498,0,0.3,0,0,0,0,,
6.38223E+17,51.03088,23.26131,38.49964,34.13846,15.43013,63.65627,-4.570632,-0.4675641,0.1400836,-35.15147,-8.447793,45.05199,0,0,0,159.7903,-28.34804,-39.09685,-10.65202,-111.0878,-35.1035,0.001067912,-0.1257102,0.09433498,0,0.3,0,0,0,0,,
6.38223E+17,51.87903,24.87441,40.32073,35.16389,14.03847,61.97163,-4.570632,-0.4675641,0.1400836,-35.15147,-8.447793,45.05199,0,0,0,163.0577,-22.22952,-40.40002,-10.65202,-111.0878,-35.1035,0.001067912,-0.1257102,0.09433498,0,0.3,0,0,0,0,,
6.38223E+17,53.03347,27.00183,44.10299,36.6288,11.62138,59.26155,-4.570632,-0.4675641,0.1400836,-35.15147,-8.521038,45.12524,0,0,0,169.0806,-11.86389,-41.09341,-10.65202,-111.0878,-35.1035,0.001067912,-0.1257102,0.09433498,0,0.3,0,0,0,0,,
6.38223E+17,53.29263,27.72655,45.31704,37.21476,10.81569,58.38261,-4.570632,-0.4675641,0.1400836,-35.15147,-8.447793,45.12524,0,0,0,170.6428,-8.378098,-41.12264,-10.65202,-111.0878,-35.1035,0.001067912,-0.1257102,0.09433498,0,0.3,0,0,0,0,,
6.38223E+17,53.78739,29.26951,47.58173,38.24019,9.131048,56.84446,-4.570632,-0.4675641,0.1400836,-35.15147,-8.447793,45.12524,0,0,0,173.2825,-1.402366,-41.46778,-10.65202,-111.0878,-35.1035,0.001067912,-0.1257102,0.09433498,0,0.3,0,0,0,0,,
6.38223E+17,54.04655,31.25666,49.5429,39.19238,7.153428,55.30631,-4.570632,-0.4675641,0.1400836,-35.22471,-8.447793,45.05199,0,0,0,174.4132,6.013706,-41.8478,-10.65202,-111.0878,-35.1035,0.001067912,-0.1257102,0.09433498,0,0.3,0,0,0,0,,
6.38223E+17,54.14079,32.33206,50.61687,39.70509,6.201241,54.57386,-4.570632,-0.4675641,0.1400836,-35.15147,-8.447793,45.05199,0,0,0,174.8522,10.05797,-41.96771,-10.65202,-111.0878,-35.1035,0.001067912,-0.1257102,0.09433498,0,0.3,0,0,0,0,,
6.38223E+17,54.18791,34.59974,52.76482,40.95026,4.077131,53.32869,-4.570632,-0.4675641,0.1400836,-35.15147,-8.521038,45.05199,0,0,0,175.109,18.38297,-42.00119,-10.65202,-111.0878,-35.1035,0.001067912,-0.1257102,0.09433498,0,0.3,0,0,0,0,,
6.38223E+17,54.09367,36.93756,54.86607,42.26867,1.66004,52.08353,-4.570632,-0.4675641,0.1400836,-35.15147,-8.447793,45.05199,0,0,0,174.6636,26.74439,-41.8852,-10.65202,-111.0878,-35.1035,0.001067912,-0.1257102,0.09433498,0,0.3,0,0,0,0,,
6.38223E+17,53.81095,39.25201,56.92064,43.4406,-0.9035407,50.9116,-4.570632,-0.4675641,0.1400836,-35.22471,-8.447793,45.05199,0,0,0,173.5194,34.9424,-41.40394,-10.65202,-111.0878,-35.1035,0.001067912,-0.1257102,0.09433498,0,0.3,0,0,0,0,,
6.38223E+17,53.43399,41.77685,58.67168,44.61252,-3.540367,49.66644,-4.570632,-0.4675641,0.1400836,-35.15147,-8.521038,45.05199,0,0,0,171.3589,42.85774,-41.2453,-10.65202,-111.0878,-35.1035,0.001067912,-0.1257102,0.09433498,0,0.3,0,0,0,0,,
6.38223E+17,53.15127,43.13279,59.48883,45.12524,-5.15176,49.00723,-4.570632,-0.4675641,0.1400836,-35.15147,-8.447793,45.05199,0,0,0,169.8071,46.81762,-41.0927,-10.65202,-111.0878,-35.1035,0.001067912,-0.1257102,0.09433498,0,0.3,0,0,0,0,,
6.38223E+17,52.56227,45.54074,61.09979,45.93093,-7.788587,47.9818,-4.570632,-0.4675641,0.1400836,-35.15147,-8.447793,45.05199,0,0,0,166.8555,54.08226,-40.6052,-10.65202,-111.0878,-35.1035,0.001067912,-0.1257102,0.09433498,0,0.3,0,0,0,0,,
6.38223E+17,51.9026,47.78505,62.71075,46.66338,-10.35217,47.02961,-4.570632,-0.4675641,0.1400836,-35.15147,-8.447793,45.05199,0,0,0,163.7735,60.97424,-39.94712,-10.65202,-111.0878,-35.1035,0.001067912,-0.1257102,0.09433498,0,0.3,0,0,0,0,,
6.38223E+17,51.1958,49.93584,64.22832,47.46908,-12.76926,46.22392,-4.570632,-0.4675641,0.1400836,-35.22471,-8.447793,45.05199,0,0,0,160.4689,67.42728,-39.31032,-10.65202,-111.0878,-35.1035,0.001067912,-0.1257102,0.09433498,0,0.3,0,0,0,0,,
6.38223E+17,50.46544,51.68921,65.44238,47.9818,-14.82012,45.34497,-4.570632,-0.4675641,0.1400836,-35.15147,-8.447793,45.05199,0,0,0,157.2983,72.56303,-38.52381,-10.65202,-111.0878,-35.1035,0.001067912,-0.1257102,0.09433498,0,0.3,0,0,0,0,,
6.38223E+17,49.85288,53.13866,66.21284,48.27478,-16.50476,44.61252,-4.570632,-0.4675641,0.1400836,-35.15147,-8.447793,45.05199,0,0,0,154.4193,76.25653,-38.09967,-10.65202,-111.0878,-35.1035,0.001067912,-0.1257102,0.09433498,0,0.3,0,0,0,0,,
6.38223E+17,48.81624,55.47648,67.40356,48.71425,-19.06834,43.73357,-4.570632,-0.4675641,0.1400836,-35.15147,-8.521038,45.12524,0,0,0,149.5334,81.97807,-37.51826,-10.65202,-111.0878,-35.1035,0.001067912,-0.1257102,0.09433498,0,0.3,0,0,0,0,,
6.38223E+17,47.68536,57.53376,68.66431,49.15372,-21.41219,43.29411,-4.570632,-0.4675641,0.1400836,-35.15147,-8.447793,45.05199,0,0,0,144.7813,87.34151,-36.54156,-10.65202,-111.0878,-35.1035,0.001067912,-0.1257102,0.09433498,0,0.3,0,0,0,0,,
6.38223E+17,46.6016,59.35726,69.92506,49.95942,-24.26875,43.00113,-4.570632,-0.4675641,0.1400836,-35.15147,-8.447793,45.05199,0,0,0,140.3885,92.30704,-35.59864,-10.65202,-111.0878,-35.1035,0.001067912,-0.1257102,0.09433498,0,0.3,0,0,0,0,,
6.38223E+17,46.05972,60.22225,70.53209,50.39889,-26.09988,42.85464,-4.570632,-0.4675641,0.1400836,-35.15147,-8.447793,45.05199,0,0,0,138.2181,94.64951,-35.15246,-10.65202,-111.0878,-35.1035,0.001067912,-0.1257102,0.09433498,0,0.3,0,0,0,0,,
6.38223E+17,45.87124,60.59631,70.90565,50.54538,-26.90557,42.78139,-4.570632,-0.4675641,0.1400836,-35.22471,-8.521038,45.05199,0,0,0,137.4419,95.90005,-35.02571,-10.65202,-111.0878,-35.1035,0.001067912,-0.1257102,0.09433498,0,0.3,0,0,0,0,,
6.38223E+17,45.72989,61.29765,71.67611,50.98485,-28.29723,42.41516,-4.570632,-0.4675641,0.1400836,-35.15147,-8.447793,45.05199,0,0,0,136.5027,98.39112,-35.28156,-10.65202,-111.0878,-35.1035,0.001067912,-0.1257102,0.09433498,0,0.3,0,0,0,0,,
6.38223E+17,45.72989,61.97561,72.82012,51.64405,-29.5424,41.68271,-4.570632,-0.4675641,0.1400836,-35.15147,-8.521038,45.05199,0,0,0,136.0897,101.6765,-35.6841,-10.65202,-111.0878,-35.1035,0.001067912,-0.1257102,0.09433498,0,0.3,0,0,0,0,,
6.38223E+17,45.89481,62.72372,73.96414,52.66949,-30.71432,40.43755,-4.570632,-0.4675641,0.1400836,-35.15147,-8.447793,45.05199,0,0,0,135.91,105.0359,-36.62012,-10.65202,-111.0878,-35.1035,0.001067912,-0.1257102,0.09433498,0,0.3,0,0,0,0,,
6.38223E+17,46.34245,63.2848,74.80464,53.91465,-31.59327,38.38668,-4.570632,-0.4675641,0.1400836,-35.15147,-8.447793,45.05199,0,0,0,136.4742,107.5127,-38.12571,-10.65202,-111.0878,-35.1035,0.001067912,-0.1257102,0.09433498,0,0.3,0,0,0,0,,
6.38223E+17,46.7194,63.33155,75.90196,55.01333,-32.03274,36.33582,-4.570632,-0.4675641,0.1400836,-35.15147,-8.521038,45.05199,0,0,0,137.7273,110.0324,-38.65035,-10.65202,-111.0878,-35.1035,0.001067912,-0.1257102,0.09433498,0,0.3,0,0,0,0,,
6.38223E+17,47.04924,63.42507,77.41953,56.47824,-32.32572,33.91872,-4.570632,-0.4675641,0.1400836,-35.15147,-8.521038,45.12524,0,0,0,138.9257,113.5665,-39.02271,-10.65202,-111.0878,-35.1035,0.001067912,-0.1257102,0.09433498,0,0.3,0,0,0,0,,
6.38223E+17,47.16704,63.54195,78.51686,57.43042,-32.47221,32.23409,-4.570632,-0.4675641,0.1400836,-35.15147,-8.447793,45.05199,0,0,0,139.4032,116.1858,-39.11218,-10.65202,-111.0878,-35.1035,0.001067912,-0.1257102,0.09433498,0,0.3,0,0,0,0,,
6.38223E+17,47.28484,63.63547,79.77761,58.74884,-32.69194,29.96349,-4.570632,-0.4675641,0.1400836,-35.22471,-8.521038,45.05199,0,0,0,139.9313,119.1643,-39.15652,-10.65202,-111.0878,-35.1035,0.001067912,-0.1257102,0.09433498,0,0.3,0,0,0,0,,
