Timestamp,Therapist joint angle 0,Therapist joint angle 1,Therapist joint angle 2,Therapist joint angle 3,Therapist joint angle 4,Therapist joint angle 5,Patient joint angle 0,Patient joint angle 1,Patient joint angle 2,Patient joint angle 3,Patient joint angle 4,Patient joint angle 5,Virtual joint angle 0,Virtual joint angle 1,Virtual joint angle 2,Therapist position x,Therapist position y,Therapist position z,Patient position x,Patient position y,Patient position z,Virtual position x,Virtual position y,Virtual position z,Assistive Force, Obstacle Force Magnitude, Therapist Constant Force, Patient Constant Force, Recovery Factor, Assistance Level,label
6.38223E+17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0
6.38223E+17,11.42658,-0.9818845,-6.607276,-15.44852,-61.84352,-142.1627,-17.57573,-0.4441859,5.299829,-30.09755,-12.47628,15.24121,0,0,0,23.3746,-111.3994,-52.70184,-43.98536,-110.4637,-29.48654,0.001067912,0.1562898,0.241335,0,0.3,0,0,0,0,
6.38223E+17,11.42658,-0.9818845,-6.607276,-15.37527,-61.84352,-142.1627,-17.57573,-0.4441859,5.299829,-30.09755,-12.47628,15.24121,0,0,0,23.3746,-111.3994,-52.70184,-43.98536,-110.4637,-29.48654,0.001067912,0.1562898,0.241335,0,0.3,0,0,0,0,
6.38223E+17,11.42658,-0.9818845,-6.607276,-15.37527,-61.84352,-142.1627,-17.57573,-0.4441859,5.299829,-30.09755,-12.47628,15.24121,0,0,0,23.3746,-111.3994,-52.70184,-43.98536,-110.4637,-29.48654,0.001067912,0.1562898,0.241335,0,0.3,0,0,0,0,
6.38223E+17,11.42658,-0.9818845,-6.607276,-15.37527,-61.77028,-142.1627,-17.57573,-0.4441859,5.299829,-30.09755,-12.47628,15.24121,0,0,0,23.3746,-111.3994,-52.70184,-43.98536,-110.4637,-29.48654,0.001067912,0.1562898,0.241335,0,0.3,0,0,0,0,
6.38223E+17,11.42658,-0.9818845,-6.607276,-15.37527,-61.77028,-142.1627,-17.57573,-0.4441859,5.299829,-30.09755,-12.47628,15.24121,0,0,0,23.3746,-111.3994,-52.70184,-43.98536,-110.4637,-29.48654,0.001067912,0.1562898,0.241335,0,0.3,0,0,0,0,
6.38223E+17,11.42658,-0.9818845,-6.607276,-15.37527,-61.77028,-142.1627,-17.57573,-0.4441859,5.299829,-30.09755,-12.47628,15.24121,0,0,0,23.3746,-111.3994,-52.70184,-43.98536,-110.4637,-29.48654,0.001067912,0.1562898,0.241335,0,0.3,0,0,0,0,
6.38223E+17,11.42658,-0.9818845,-6.607276,-15.37527,-61.84352,-142.1627,-17.57573,-0.4441859,5.299829,-30.09755,-12.47628,15.24121,0,0,0,23.3746,-111.3994,-52.70184,-43.98536,-110.4637,-29.48654,0.001067912,0.1562898,0.241335,0,0.3,0,0,0,0,
6.38223E+17,11.42658,-0.9818845,-6.607276,-15.37527,-61.84352,-142.1627,-17.57573,-0.4441859,5.299829,-30.09755,-12.47628,15.24121,0,0,0,23.3746,-111.3994,-52.70184,-43.98536,-110.4637,-29.48654,0.001067912,0.1562898,0.241335,0,0.3,0,0,0,0,
6.38223E+17,11.42658,-0.9818845,-6.607276,-15.37527,-61.84352,-142.1627,-17.57573,-0.4441859,5.299829,-30.09755,-12.47628,15.24121,0,0,0,23.3746,-111.3994,-52.70184,-43.98536,-110.4637,-29.48654,0.001067912,0.1562898,0.241335,0,0.3,0,0,0,0,
6.38223E+17,11.42658,-0.9818845,-6.607276,-15.37527,-61.84352,-142.1627,-17.57573,-0.4441859,5.299829,-30.09755,-12.47628,15.24121,0,0,0,23.3746,-111.3994,-52.70184,-43.98536,-110.4637,-29.48654,0.001067912,0.1562898,0.241335,0,0.3,0,0,0,0,
6.38223E+17,11.42658,-0.9818845,-6.607276,-15.44852,-61.84352,-142.1627,-17.57573,-0.4441859,5.299829,-30.09755,-12.47628,15.24121,0,0,0,23.3746,-111.3994,-52.70184,-43.98536,-110.4637,-29.48654,0.001067912,0.1562898,0.241335,0,0.3,0,0,0,0,
6.38223E+17,11.42658,-0.9818845,-6.607276,-15.44852,-61.84352,-142.1627,-17.57573,-0.4441859,5.299829,-30.09755,-12.47628,15.24121,0,0,0,23.3746,-111.3994,-52.70184,-43.98536,-110.4637,-29.48654,0.001067912,0.1562898,0.241335,0,0.3,0,0,0,0,
6.38223E+17,11.42658,-0.9818845,-6.607276,-15.44852,-61.77028,-142.1627,-17.57573,-0.4441859,5.299829,-30.09755,-12.47628,15.24121,0,0,0,23.3746,-111.3994,-52.70184,-43.98536,-110.4637,-29.48654,0.001067912,0.1562898,0.241335,0,0.3,0,0,0,0,
6.38223E+17,11.42658,-0.9818845,-6.607276,-15.44852,-61.84352,-142.1627,-17.57573,-0.4441859,5.299829,-30.09755,-12.47628,15.24121,0,0,0,23.3746,-111.3994,-52.70184,-43.98536,-110.4637,-29.48654,0.001067912,0.1562898,0.241335,0,0.3,0,0,0,0,
6.38223E+17,11.42658,-0.9818845,-6.607276,-15.44852,-61.77028,-142.1627,-17.57573,-0.4441859,5.299829,-30.09755,-12.47628,15.24121,0,0,0,23.3746,-111.3994,-52.70184,-43.98536,-110.4637,-29.48654,0.001067912,0.1562898,0.241335,0,0.3,0,0,0,0,
6.38223E+17,11.42658,-0.9818845,-6.607276,-15.37527,-61.77028,-142.1627,-17.57573,-0.4441859,5.299829,-30.09755,-12.47628,15.24121,0,0,0,23.3746,-111.3994,-52.70184,-43.98536,-110.4637,-29.48654,0.001067912,0.1562898,0.241335,0,0.3,0,0,0,0,
6.38223E+17,11.42658,-0.9818845,-6.607276,-15.37527,-61.84352,-142.1627,-17.57573,-0.4441859,5.299829,-30.09755,-12.47628,15.24121,0,0,0,23.3746,-111.3994,-52.70184,-43.98536,-110.4637,-29.48654,0.001067912,0.1562898,0.241335,0,0.3,0,0,0,0,
6.38223E+17,11.42658,-0.9818845,-6.607276,-15.37527,-61.84352,-142.1627,-17.57573,-0.4441859,5.299829,-30.09755,-12.47628,15.24121,0,0,0,23.3746,-111.3994,-52.70184,-43.98536,-110.4637,-29.48654,0.001067912,0.1562898,0.241335,0,0.3,0,0,0,0,
6.38223E+17,11.42658,-0.9818845,-6.607276,-15.37527,-61.84352,-142.1627,-17.57573,-0.4441859,5.299829,-30.09755,-12.47628,15.24121,0,0,0,23.3746,-111.3994,-52.70184,-43.98536,-110.4637,-29.48654,0.001067912,0.1562898,0.241335,0,0.3,0,0,0,0,
6.38223E+17,11.42658,-0.9818845,-6.607276,-15.44852,-61.84352,-142.1627,-17.57573,-0.4441859,5.299829,-30.09755,-12.54952,15.24121,0,0,0,23.3746,-111.3994,-52.70184,-43.98536,-110.4637,-29.48654,0.001067912,0.1562898,0.241335,0,0.3,0,0,0,0,
6.38223E+17,11.42658,-0.9818845,-6.607276,-15.44852,-61.84352,-142.1627,-17.57573,-0.4441859,5.299829,-30.09755,-12.47628,15.24121,0,0,0,23.3746,-111.3994,-52.70184,-43.98536,-110.4637,-29.48654,0.001067912,0.1562898,0.241335,0,0.3,0,0,0,0,
6.38223E+17,11.42658,-0.9818845,-6.607276,-15.44852,-61.84352,-142.1627,-17.57573,-0.4441859,5.299829,-30.09755,-12.47628,15.24121,0,0,0,23.3746,-111.3994,-52.70184,-43.98536,-110.4637,-29.48654,0.001067912,0.1562898,0.241335,0,0.3,0,0,0,0,
6.38223E+17,11.42658,-0.9818845,-6.607276,-15.44852,-61.84352,-142.1627,-17.57573,-0.4441859,5.299829,-30.09755,-12.47628,15.24121,0,0,0,23.3746,-111.3994,-52.70184,-43.98536,-110.4637,-29.48654,0.001067912,0.1562898,0.241335,0,0.3,0,0,0,0,
6.38223E+17,11.42658,-0.9818845,-6.607276,-15.44852,-61.77028,-142.1627,-17.57573,-0.4441859,5.299829,-30.09755,-12.47628,15.24121,0,0,0,23.3746,-111.3994,-52.70184,-43.98536,-110.4637,-29.48654,0.001067912,0.1562898,0.241335,0,0.3,0,0,0,0,
6.38223E+17,11.42658,-0.9818845,-6.607276,-15.37527,-61.84352,-142.1627,-17.57573,-0.4441859,5.299829,-30.09755,-12.47628,15.24121,0,0,0,23.3746,-111.3994,-52.70184,-43.98536,-110.4637,-29.48654,0.001067912,0.1562898,0.241335,0,0.3,0,0,0,0,
6.38223E+17,11.42658,-0.9818845,-6.607276,-15.37527,-61.84352,-142.1627,-17.57573,-0.4441859,5.299829,-30.09755,-12.47628,15.24121,0,0,0,23.3746,-111.3994,-52.70184,-43.98536,-110.4637,-29.48654,0.001067912,0.1562898,0.241335,0,0.3,0,0,0,0,
6.38223E+17,11.42658,-0.9818845,-6.607276,-15.37527,-61.84352,-142.1627,-17.57573,-0.4441859,5.299829,-30.09755,-12.47628,15.24121,0,0,0,23.3746,-111.3994,-52.70184,-43.98536,-110.4637,-29.48654,0.001067912,0.1562898,0.241335,0,0.3,0,0,0,0,
6.38223E+17,11.42658,-0.9818845,-6.607276,-15.37527,-61.84352,-142.1627,-17.57573,-0.4441859,5.299829,-30.09755,-12.47628,15.24121,0,0,0,23.3746,-111.3994,-52.70184,-43.98536,-110.4637,-29.48654,0.001067912,0.1562898,0.241335,0,0.3,0,0,0,0,
6.38223E+17,11.42658,-0.9818845,-6.607276,-15.44852,-61.84352,-142.1627,-17.57573,-0.4441859,5.299829,-30.09755,-12.47628,15.24121,0,0,0,23.3746,-111.3994,-52.70184,-43.98536,-110.4637,-29.48654,0.001067912,0.1562898,0.241335,0,0.3,0,0,0,0,
6.38223E+17,11.42658,-0.9818845,-6.607276,-15.44852,-61.84352,-142.1627,-17.57573,-0.4441859,5.299829,-30.09755,-12.47628,15.24121,0,0,0,23.3746,-111.3994,-52.70184,-43.98536,-110.4637,-29.48654,0.001067912,0.1562898,0.241335,0,0.3,0,0,0,0,
6.38223E+17,11.42658,-0.9818845,-6.607276,-15.44852,-61.77028,-142.1627,-17.57573,-0.4441859,5.299829,-30.09755,-12.54952,15.24121,0,0,0,23.3746,-111.3994,-52.70184,-43.98536,-110.4637,-29.48654,0.001067912,0.1562898,0.241335,0,0.3,0,0,0,0,
6.38223E+17,11.42658,-0.9818845,-6.607276,-15.44852,-61.84352,-142.1627,-17.57573,-0.4441859,5.299829,-30.09755,-12.47628,15.24121,0,0,0,23.3746,-111.3994,-52.70184,-43.98536,-110.4637,-29.48654,0.001067912,0.1562898,0.241335,0,0.3,0,0,0,0,
6.38223E+17,11.42658,-0.9818845,-6.607276,-15.37527,-61.77028,-142.1627,-17.57573,-0.4441859,5.299829,-30.09755,-12.47628,15.24121,0,0,0,23.3746,-111.3994,-52.70184,-43.98536,-110.4637,-29.48654,0.001067912,0.1562898,0.241335,0,0.3,0,0,0,0,
6.38223E+17,11.42658,-0.9818845,-6.607276,-15.44852,-61.77028,-142.1627,-17.57573,-0.4441859,5.299829,-30.09755,-12.47628,15.24121,0,0,0,23.3746,-111.3994,-52.70184,-43.98536,-110.4637,-29.48654,0.001067912,0.1562898,0.241335,0,0.3,0,0,0,0,
6.38223E+17,11.42658,-0.9818845,-6.607276,-15.37527,-61.77028,-142.1627,-17.57573,-0.4441859,5.299829,-30.02431,-12.47628,15.24121,0,0,0,23.3746,-111.3994,-52.70184,-43.98536,-110.4637,-29.48654,0.001067912,0.1562898,0.241335,0,0.3,0,0,0,0,
6.38223E+17,11.42658,-0.9818845,-6.607276,-15.37527,-61.84352,-142.2359,-17.57573,-0.4441859,5.299829,-30.09755,-12.47628,15.24121,0,0,0,23.3746,-111.3994,-52.70184,-43.98536,-110.4637,-29.48654,0.001067912,0.1562898,0.241335,0,0.3,0,0,0,0,
6.38223E+17,11.42658,-0.9818845,-6.607276,-15.37527,-61.77028,-142.2359,-17.57573,-0.4441859,5.299829,-30.09755,-12.47628,15.24121,0,0,0,23.3746,-111.3994,-52.70184,-43.98536,-110.4637,-29.48654,0.001067912,0.1562898,0.241335,0,0.3,0,0,0,0,
6.38223E+17,11.42658,-0.9818845,-6.607276,-15.44852,-61.84352,-142.1627,-17.57573,-0.4441859,5.299829,-30.09755,-12.54952,15.24121,0,0,0,23.3746,-111.3994,-52.70184,-43.98536,-110.4637,-29.48654,0.001067912,0.1562898,0.241335,0,0.3,0,0,0,0,
6.38223E+17,11.42658,-0.9818845,-6.607276,-15.44852,-61.84352,-142.1627,-17.57573,-0.4441859,5.299829,-30.09755,-12.47628,15.24121,0,0,0,23.3746,-111.3994,-52.70184,-43.98536,-110.4637,-29.48654,0.001067912,0.1562898,0.241335,0,0.3,0,0,0,0,
6.38223E+17,11.42658,-0.9818845,-6.607276,-15.44852,-61.84352,-142.1627,-17.57573,-0.4441859,5.299829,-30.09755,-12.47628,15.24121,0,0,0,23.3746,-111.3994,-52.70184,-43.98536,-110.4637,-29.48654,0.001067912,0.1562898,0.241335,0,0.3,0,0,0,0,
6.38223E+17,11.42658,-0.9818845,-6.607276,-15.44852,-61.84352,-142.1627,-17.57573,-0.4441859,5.299829,-30.09755,-12.47628,15.24121,0,0,0,23.3746,-111.3994,-52.70184,-43.98536,-110.4637,-29.48654,0.001067912,0.1562898,0.241335,0,0.3,0,0,0,0,
6.38223E+17,11.42658,-0.9818845,-6.607276,-15.44852,-61.77028,-142.1627,-17.57573,-0.4441859,5.299829,-30.09755,-12.47628,15.24121,0,0,0,23.3746,-111.3994,-52.70184,-43.98536,-110.4637,-29.48654,0.001067912,0.1562898,0.241335,0,0.3,0,0,0,0,
6.38223E+17,11.42658,-0.9818845,-6.607276,-15.44852,-61.77028,-142.1627,-17.57573,-0.4441859,5.299829,-30.09755,-12.47628,15.24121,0,0,0,23.3746,-111.3994,-52.70184,-43.98536,-110.4637,-29.48654,0.001067912,0.1562898,0.241335,0,0.3,0,0,0,0,
6.38223E+17,11.42658,-0.9818845,-6.607276,-15.44852,-61.84352,-142.1627,-17.57573,-0.4441859,5.299829,-30.09755,-12.47628,15.24121,0,0,0,23.3746,-111.3994,-52.70184,-43.98536,-110.4637,-29.48654,0.001067912,0.1562898,0.241335,0,0.3,0,0,0,0,
6.38223E+17,11.42658,-0.9818845,-6.607276,-15.37527,-61.84352,-142.2359,-17.57573,-0.4441859,5.299829,-30.09755,-12.47628,15.24121,0,0,0,23.3746,-111.3994,-52.70184,-43.98536,-110.4637,-29.48654,0.001067912,0.1562898,0.241335,0,0.3,0,0,0,0,
6.38223E+17,11.45014,-0.9818845,-6.630623,-15.37527,-61.77028,-140.2583,-17.57573,-0.4441859,5.299829,-30.09755,-12.47628,15.24121,0,0,0,23.41143,-111.3932,-52.76437,-43.98536,-110.4637,-29.48654,0.001067912,0.1562898,0.241335,0,0.3,0,0,0,0,
6.38223E+17,11.52082,-0.9818845,-6.630623,-16.18097,-61.3308,-130.5899,-17.57573,-0.4441859,5.299829,-30.09755,-12.47628,15.24121,0,0,0,23.554,-111.3932,-52.79333,-43.98536,-110.4637,-29.48654,0.001067912,0.1562898,0.241335,0,0.3,0,0,0,0,
6.38223E+17,11.52082,-0.9818845,-6.630623,-19.40376,-59.27994,-114.9155,-17.57573,-0.4441859,5.299829,-30.09755,-12.47628,15.24121,0,0,0,23.554,-111.3932,-52.79333,-43.98536,-110.4637,-29.48654,0.001067912,0.1562898,0.241335,0,0.3,0,0,0,0,
6.38223E+17,11.45014,-0.8883717,-6.653971,-21.82085,-56.1304,-113.3773,-17.57573,-0.4441859,5.299829,-30.09755,-12.47628,15.24121,0,0,0,23.40143,-111.1693,-52.81379,-43.98536,-110.4637,-29.48654,0.001067912,0.1562898,0.241335,0,0.3,0,0,0,0,
6.38223E+17,11.3559,-0.7013461,-6.724013,-21.89409,-54.81199,-114.769,-17.57573,-0.4441859,5.299829,-30.09755,-12.47628,15.24121,0,0,0,23.18067,-110.715,-52.92826,-43.98536,-110.4637,-29.48654,0.001067912,0.1562898,0.241335,0,0.3,0,0,0,0,
6.38223E+17,10.8847,0.233782,-7.471125,-20.64893,-50.85675,-114.9155,-17.57573,-0.4441859,5.299829,-30.09755,-12.47628,15.24121,0,0,0,21.90652,-108.3238,-54.42726,-43.98536,-110.4637,-29.48654,0.001067912,0.1562898,0.241335,0,0.3,0,0,6.69E-05,0,
6.38223E+17,10.20146,0.7948589,-8.218237,-18.96429,-46.09581,-111.3264,-17.57573,-0.4441859,5.299829,-30.09755,-12.47628,15.24121,0,0,0,20.23933,-106.7807,-55.88099,-43.98536,-110.4637,-29.48654,0.001067912,0.1562898,0.241335,0,0.3,0,0,0.000513413,0,
6.38223E+17,9.494664,0.8416153,-8.685184,-17.2064,-39.86997,-107.005,-17.57573,-0.4441859,5.299829,-30.09755,-12.47628,15.24121,0,0,0,18.67284,-106.5122,-56.70164,-43.98536,-110.4637,-29.48654,0.001067912,0.1562898,0.241335,0,0.3,0,0,0.00128455,0,
6.38223E+17,9.259066,0.8182371,-8.70853,-16.40071,-36.13447,-105.9795,-17.57573,-0.4441859,5.299829,-30.09755,-12.47628,15.24121,0,0,0,18.20507,-106.5584,-56.67804,-43.98536,-110.4637,-29.48654,0.001067912,0.1562898,0.241335,0,0.3,0,0,0.0017637,0,
6.38223E+17,9.094145,0.7247244,-8.661836,-15.08229,-28.00425,-104.8076,-17.57573,-0.4441859,5.299829,-30.09755,-12.47628,15.24121,0,0,0,17.901,-106.7924,-56.51713,-43.98536,-110.4637,-29.48654,0.001067912,0.1562898,0.241335,0,0.3,0,0,0.002784744,0,
6.38223E+17,9.164824,0.4208077,-8.334974,-13.03143,-19.72755,-103.0497,-17.57573,-0.4441859,5.299829,-30.09755,-12.47628,15.24121,0,0,0,18.15991,-107.6121,-55.78954,-43.98536,-110.4637,-29.48654,0.001067912,0.1562898,0.241335,0,0.3,0,0,0.003791869,0,
6.38223E+17,9.164824,0.2571602,-8.28828,-11.42003,-14.82012,-101.6581,-17.57573,-0.4441859,5.299829,-30.09755,-12.47628,15.24121,0,0,0,18.17739,-108.0087,-55.68115,-43.98536,-110.4637,-29.48654,0.001067912,0.1562898,0.241335,0,0.3,0,0,0.00429072,0,
6.38223E+17,9.164824,0.2104038,-8.28828,-8.490229,-6.909645,-100.6326,-17.57573,-0.4441859,5.299829,-30.09755,-12.47628,15.24121,0,0,0,18.17747,-108.1175,-55.68071,-43.98536,-110.4637,-29.48654,0.001067912,0.1562898,0.241335,0,0.3,0,0,0.005259513,0,
6.38223E+17,9.164824,0.1636474,-8.475058,-5.780157,1.440305,-100.3397,-17.57573,-0.4441859,5.299829,-30.09755,-12.47628,15.24121,0,0,0,18.10902,-108.163,-56.10493,-43.98536,-110.4637,-29.48654,0.001067912,0.1562898,0.241335,0,0.3,0,0,0.006173057,0,
6.38223E+17,9.164824,-0.0233782,-9.198823,-3.509557,8.325351,-97.92258,-17.57573,-0.4441859,5.299829,-30.09755,-12.47628,15.24121,0,0,0,17.844,-108.3395,-57.74764,-43.98536,-110.4637,-29.48654,0.001067912,0.1562898,0.241335,0,0.3,0,0,0.006969035,0,
6.38223E+17,9.164824,-0.2104038,-9.852547,-2.557369,11.54814,-95.21251,-17.57573,-0.4441859,5.299829,-30.09755,-12.47628,15.24121,0,0,0,17.60487,-108.523,-59.22985,-43.98536,-110.4637,-29.48654,0.001067912,0.1562898,0.241335,0,0.3,0,0,0.007280937,0,
6.38223E+17,9.164824,-0.7013461,-10.64635,-0.7994855,17.40775,-90.59806,-17.57573,-0.4441859,5.299829,-30.09755,-12.47628,15.24121,0,0,0,17.31385,-109.3368,-61.03363,-43.98536,-110.4637,-29.48654,0.001067912,0.1562898,0.241335,0,0.3,0,0,0.007774114,0,
6.38223E+17,9.164824,-0.8649935,-10.69305,0.6654179,22.0222,-88.47395,-17.57573,-0.4441859,5.299829,-30.09755,-12.47628,15.24121,0,0,0,17.29601,-109.6975,-61.1442,-43.98536,-110.4637,-29.48654,0.001067912,0.1562898,0.241335,0,0.3,0,0,0.008217287,0,
6.38223E+17,9.164824,-0.8649935,-10.69305,1.178134,23.78008,-87.66826,-17.57573,-0.4441859,5.299829,-30.09755,-12.47628,15.24121,0,0,0,17.29601,-109.6975,-61.1442,-43.98536,-110.4637,-29.48654,0.001067912,0.1562898,0.241335,0,0.3,0,0,0.008432824,0,
6.38223E+17,9.188385,-0.8883717,-10.97322,1.178134,25.46472,-86.05686,-17.57573,-0.4441859,5.299829,-30.09755,-12.47628,15.24121,0,0,0,17.2377,-109.6294,-61.78437,-43.98536,-110.4637,-29.48654,0.001067912,0.1562898,0.241335,0,0.3,0,0,0.008809934,0,
6.38223E+17,9.188385,-1.005263,-12.04719,0.3724372,26.70989,-83.78626,-17.57573,-0.4441859,5.299829,-30.09755,-12.47628,15.24121,0,0,0,16.84588,-109.4026,-64.20663,-43.98536,-110.4637,-29.48654,0.001067912,0.1562898,0.241335,0,0.3,0,0,0.009006091,0,
6.38223E+17,9.235504,-0.9818845,-12.72426,-0.7262403,28.834,-85.39766,-17.57573,-0.4441859,5.299829,-30.09755,-12.47628,15.24121,0,0,0,16.68465,-109.0102,-65.73877,-43.98536,-110.4637,-29.48654,0.001067912,0.1562898,0.241335,0,0.3,0,0,0.009008768,0,
6.38223E+17,9.282625,-0.9351282,-12.72426,-1.312202,29.71294,-86.71607,-17.57573,-0.4441859,5.299829,-30.09755,-12.54952,15.24121,0,0,0,16.76933,-108.9014,-65.75072,-43.98536,-110.4637,-29.48654,0.001067912,0.1562898,0.241335,0,0.3,0,0,0.008989708,0,
6.38223E+17,9.683144,-0.4208077,-12.70091,-2.777105,31.54407,-87.7415,-17.57573,-0.4441859,5.299829,-30.09755,-12.47628,15.24121,0,0,0,17.49742,-107.7164,-65.80424,-43.98536,-110.4637,-29.48654,0.001067912,0.1562898,0.241335,0,0.3,0,0,0.008837345,0,
6.38223E+17,10.62554,1.098776,-12.37405,-4.168763,32.78923,-87.15554,-17.57573,-0.4441859,5.299829,-30.09755,-12.47628,15.24121,0,0,0,19.31471,-104.3451,-65.3966,-43.98536,-110.4637,-29.48654,0.001067912,0.1562898,0.241335,0,0.3,0,0,0.008374898,0,
6.38223E+17,11.63862,3.015788,-11.69698,-4.97446,33.3752,-87.37527,-17.57573,-0.4441859,5.299829,-30.09755,-12.47628,15.24121,0,0,0,21.41058,-100.2151,-64.40158,-43.98536,-110.4637,-29.48654,0.001067912,0.1562898,0.241335,0,0.3,0,0,0.007543693,0,
6.38223E+17,12.0627,4.044429,-11.30008,-5.194195,33.3752,-87.88799,-17.57573,-0.4441859,5.299829,-30.09755,-12.47628,15.24121,0,0,0,22.33773,-98.00976,-63.82183,-43.98536,-110.4637,-29.48654,0.001067912,0.1562898,0.241335,0,0.3,0,0,0.006978029,0,
6.38223E+17,12.74594,7.013461,-10.15606,-5.413931,32.78923,-90.81779,-17.57573,-0.4441859,5.299829,-30.09755,-12.47628,15.24121,0,0,0,24.01288,-91.62818,-62.19339,-43.98536,-110.4637,-29.48654,0.001067912,0.1562898,0.241335,0,0.3,0,0,0.005531157,0,
6.38223E+17,13.07578,10.28641,-8.381668,-5.706912,31.39758,-94.5533,-17.57573,-0.4441859,5.299829,-30.09755,-12.47628,15.24121,0,0,0,25.28651,-84.76353,-59.47922,-43.98536,-110.4637,-29.48654,0.001067912,0.1562898,0.241335,0,0.3,0,0,0.00371028,0,
6.38223E+17,13.19358,13.67625,-6.350456,-6.439363,29.27347,-98.21556,-17.57573,-0.4441859,5.299829,-30.09755,-12.47628,15.24121,0,0,0,26.20657,-77.6531,-56.56135,-43.98536,-110.4637,-29.48654,0.001067912,0.1562898,0.241335,0,0.3,0,0,0.001441197,0,
6.38223E+17,13.26426,15.73353,-5.066357,-7.025325,27.73532,-100.2664,-17.57573,-0.4441859,5.299829,-30.09755,-12.47628,15.24121,0,0,0,26.7479,-73.31932,-54.88229,-43.98536,-110.4637,-29.48654,0.001067912,0.1562898,0.241335,0,0.3,0,0,8.27E-05,0,
6.38223E+17,13.40562,19.42729,-2.544852,-8.050756,24.87876,-102.9765,-17.57573,-0.4441859,5.299829,-30.09755,-12.54952,15.24121,0,0,0,27.78333,-65.5149,-51.77847,-43.98536,-110.4637,-29.48654,0.001067912,0.1562898,0.241335,0,0.3,0,0,0,0,
6.38223E+17,13.49986,23.96266,0.5836816,-8.929699,21.28975,-104.5146,-17.57573,-0.4441859,5.299829,-30.09755,-12.47628,15.24121,0,0,0,28.76368,-55.83416,-48.53933,-43.98536,-110.4637,-29.48654,0.001067912,0.1562898,0.241335,0,0.3,0,0,0,0,
6.38223E+17,13.49986,25.90305,1.984518,-9.22268,19.82484,-104.8809,-17.57573,-0.4441859,5.299829,-30.09755,-12.47628,15.24121,0,0,0,29.08017,-51.66612,-47.22106,-43.98536,-110.4637,-29.48654,0.001067912,0.1562898,0.241335,0,0.3,0,0,0,0,
6.38223E+17,13.66478,31.11639,6.093637,-9.881886,15.64987,-105.9063,-17.57573,-0.4441859,5.299829,-30.09755,-12.47628,15.24121,0,0,0,30.31421,-40.33416,-43.66304,-43.98536,-110.4637,-29.48654,0.001067912,0.1562898,0.241335,0,0.3,0,0,0,0,
6.38223E+17,13.80614,36.18946,10.55296,-10.3946,11.18191,-106.7852,-17.57573,-0.4441859,5.299829,-30.09755,-12.47628,15.24121,0,0,0,31.51087,-29.00706,-40.12,-43.98536,-110.4637,-29.48654,0.001067912,0.1562898,0.241335,0,0.3,0,0,0,0,
6.38223E+17,13.80614,41.0755,15.38585,-10.83407,6.274486,-107.005,-17.57573,-0.4441859,5.299829,-30.09755,-12.47628,15.24121,0,0,0,32.4321,-17.60285,-36.37118,-43.98536,-110.4637,-29.48654,0.001067912,0.1562898,0.241335,0,0.3,0,0,0,0,
