Joint angle 0,Joint angle 1,Joint angle 2,Stylus X,Stylus Y,Stylus Z,Ball X,Ball Y,Ball Z,label
-17.15165,38.45715,52.22783,-61.87917,24.60428,32.14808,0.02565899,0.1735369,0.1700603,0
-15.95009,39.34552,52.62474,-57.45919,26.94546,32.69477,0.02565899,0.1735369,0.1700603,0
-14.60718,40.18713,52.9049,-52.51521,28.97022,33.15554,0.02565899,0.1735369,0.1700603,0
-13.38206,40.84172,52.99829,-47.99612,30.30191,33.39684,0.02565899,0.1735369,0.1700603,0
-12.22762,41.35604,53.11503,-43.78963,31.42111,33.71345,0.02565899,0.1735369,0.1700603,0
-11.04962,41.8236,53.25511,-39.52526,32.496,34.05379,0.02565899,0.1735369,0.1700603,0
-9.824504,42.19766,53.30181,-35.10036,33.22996,34.34253,0.02565899,0.1735369,0.1700603,0
-8.787866,42.4782,53.3952,-31.38019,33.88697,34.63802,0.02565899,0.1735369,0.1700603,0
-7.633427,42.78211,53.58197,-27.25486,34.75677,35.0106,0.02565899,0.1735369,0.1700603,0
-6.549669,43.06265,53.76875,-23.38227,35.58512,35.30379,0.02565899,0.1735369,0.1700603,0
-5.395231,43.36657,53.88549,-19.24397,36.31995,35.41101,0.02565899,0.1735369,0.1700603,0
-4.122993,43.71724,54.04892,-14.69081,37.21915,35.45044,0.02565899,0.1735369,0.1700603,0
-2.803635,43.95102,54.21235,-9.986855,37.91987,35.58089,0.02565899,0.1735369,0.1700603,0
-1.531397,44.11467,54.32909,-5.453698,38.41425,35.64632,0.02565899,0.1735369,0.1700603,0
-0.2120396,44.18481,54.44583,-0.7553803,38.75225,35.76232,0.02565899,0.1735369,0.1700603,0
0.8245987,44.18481,54.56256,2.939766,38.97345,35.90032,0.02565899,0.1735369,0.1700603,0
1.672757,44.16143,54.65595,5.967665,39.11162,35.99815,0.02565899,0.1735369,0.1700603,0
2.450236,44.06791,54.70264,8.749108,39.04403,36.1125,0.02565899,0.1735369,0.1700603,0
2.897875,43.95102,54.72599,10.35739,38.89272,36.25802,0.02565899,0.1735369,0.1700603,0
3.180595,43.88089,54.72599,11.37315,38.77514,36.31747,0.02565921,0.173537,0.1700605,0
3.392634,43.764,54.60926,12.13236,38.35721,36.30517,0.02559458,0.1735777,0.1701171,0
3.533994,43.57697,54.28239,12.6285,37.42345,36.13311,0.02622261,0.1736403,0.1699707,0
3.651794,43.50684,54.07227,13.03782,36.90859,35.93328,0.02656142,0.1736844,0.1698227,0
3.746034,43.38995,53.72206,13.3571,36.01299,35.6563,0.02688448,0.1737407,0.1695142,0
3.863834,43.27305,53.51193,13.76702,35.46093,35.48795,0.02711925,0.173848,0.169415,0
3.934513,43.2263,53.3952,14.01248,35.1634,35.38379,0.02728809,0.1738791,0.1693554,0
3.981634,43.20292,53.20842,14.16457,34.7752,35.15022,0.02741096,0.1739362,0.1691988,0
4.005194,43.20292,53.18507,14.24597,34.73169,35.1119,0.02749843,0.1739473,0.1692495,0
4.005194,43.2263,53.11503,14.23654,34.6409,34.97721,0.02747839,0.1739608,0.1691838,0
4.028753,43.2263,53.11503,14.32015,34.6409,34.97134,0.02752347,0.1739692,0.1691838,0
4.028753,43.24968,53.11503,14.31753,34.68054,34.93416,0.02748859,0.1739738,0.169172,0
4.028753,43.24968,53.11503,14.31753,34.68054,34.93416,0.02746583,0.1739788,0.1691806,0
4.028753,43.29643,53.13838,14.31458,34.80324,34.89227,0.02746706,0.1739742,0.1691891,0
3.981634,43.36657,53.18507,14.14418,35.00895,34.85723,0.02731697,0.1739675,0.1691925,0
3.958073,43.50684,53.32516,14.05859,35.50726,34.83369,0.02715729,0.1739471,0.1692045,0
3.793154,43.81075,53.55863,13.4628,36.45546,34.70902,0.02661262,0.1738898,0.169204,0
3.675354,44.20818,53.86214,13.03088,37.69011,34.51218,0.02616149,0.1738043,0.1691599,0
3.510434,44.65237,54.30574,12.43968,39.26448,34.43099,0.02566339,0.1737452,0.169089,0
3.180595,45.35371,54.98281,11.25867,41.70382,34.25718,0.02428285,0.1752535,0.1687823,0
2.850755,46.07844,55.70658,10.07971,44.26713,34.06931,0.02305137,0.1777078,0.1686486,0
2.473796,46.92005,56.43034,8.727002,47.01309,33.65116,0.02176374,0.1803141,0.1683059,0
1.931917,48.08897,57.45762,6.792541,50.85472,33.02328,0.01976728,0.1841616,0.1677827,0
1.319358,49.35139,58.34481,4.613702,54.54229,31.97393,0.01762366,0.1878113,0.1668187,0
0.5418791,50.70732,58.95185,1.879132,57.77602,30.33476,0.01497967,0.1909128,0.1652298,0
-0.2827196,52.20353,59.62892,-0.9709595,61.30066,28.42251,0.01186502,0.1945452,0.1631484,0
-1.083758,53.69973,60.30599,-3.684156,64.76286,26.39953,0.00889539,0.1979346,0.1610025,0
-1.931917,55.05567,60.46942,-6.486413,66.93156,23.94775,0.005973336,0.2000353,0.158436,0
-2.992115,56.48174,60.53946,-9.904324,68.94048,21.13469,0.002108072,0.2020822,0.1553084,0
-4.146553,58.04808,60.91301,-13.52895,71.67012,18.2623,-0.001857727,0.2045966,0.1523845,0
-5.300992,59.49752,61.30993,-17.06068,74.22778,15.52394,-0.005446701,0.2069318,0.1497522,0
-6.643909,61.18076,61.91695,-21.04916,77.40928,12.35951,-0.009816594,0.2100653,0.146503,0
-8.057507,62.88737,62.64072,-25.11888,80.76298,9.087695,-0.01414276,0.2132424,0.1432945,0
-9.518225,64.50047,63.08431,-29.15524,83.34548,5.535077,-0.01827481,0.2156118,0.1398624,0
-10.93182,66.13693,63.29443,-32.82156,85.37231,1.581632,-0.02255404,0.2176883,0.1355992,0
-12.32186,67.77341,63.38783,-36.20707,87.05744,-2.59323,-0.02632681,0.2193006,0.1312905,0
-13.90038,69.26962,63.38783,-39.98096,88.33244,-6.798974,-0.02682806,0.2202369,0.1276797,0
-15.52601,70.53204,63.38783,-43.80934,89.34211,-10.65669,-0.02816708,0.2213037,0.1230936,0
-17.22233,71.44379,63.45787,-47.88577,90.17917,-13.86925,-0.02966888,0.2221919,0.1190506,0
-18.87153,71.95811,63.52791,-51.96782,90.70088,-16.31795,-0.03141027,0.2237527,0.1165562,0
-20.85056,72.30878,63.6213,-56.94501,91.14593,-18.83881,-0.03673538,0.2237048,0.1164108,0
-22.45264,72.54256,63.90147,-61.01476,91.89509,-20.70227,-0.0339754,0.2245176,0.1101421,0
-23.96048,72.6127,64.18163,-64.93146,92.53024,-22.24042,-0.02915012,0.2251809,0.1075099,0
-25.60968,72.6127,64.27502,-69.15044,92.72597,-24.08445,-0.04214868,0.2246854,0.1110841,0
-27.25887,72.6127,64.27502,-73.27374,92.72597,-26.13435,-0.03718786,0.2235322,0.1135681,0
-28.81383,72.54256,64.27502,-77.18096,92.67709,-28.0386,-0.03015474,0.2225566,0.1077898,0
-30.22743,72.4023,64.41511,-80.84666,92.87267,-29.59438,-0.07032462,0.2233299,0.1019868,0
-31.49967,72.21527,64.92875,-84.39139,93.82092,-30.63397,-0.07861248,0.2391956,0.1010481,0
-32.58343,72.02824,65.81594,-87.66753,95.56429,-31.1807,-0.08181003,0.2386132,0.1019801,0
-33.47871,71.86459,66.98331,-90.59985,97.93589,-31.35795,-0.08308746,0.23422,0.101447,0
-34.13838,71.67757,68.17402,-92.99627,100.3614,-31.19309,-0.08872119,0.2392403,0.1006136,0
-34.68026,71.65419,69.64489,-95.01955,103.5382,-31.02328,-0.0905604,0.2390404,0.1012996,0
-35.05722,71.72433,71.88623,-96.819,108.5145,-30.37163,-0.09391463,0.2387912,0.1014845,0
-35.17502,71.84122,73.68398,-97.66694,112.596,-29.77007,-0.09592084,0.2436698,0.1017287,0
-35.29282,71.98148,76.15878,-98.63799,118.2585,-29.00155,-0.0969993,0.2492063,0.1024539,0
-35.41062,72.00487,78.33008,-99.54078,123.2038,-28.3375,-0.09805638,0.254684,0.1028611,0
-35.64622,71.98148,79.94104,-100.5577,126.8689,-28.13167,-0.09917074,0.2587003,0.1026578,0
-35.88182,71.88798,80.61811,-101.4106,128.3546,-28.16313,-0.1000381,0.2603786,0.1023906,0
-36.02318,71.67757,80.92162,-102.0964,128.8988,-27.94592,-0.1008788,0.2612051,0.1023887,0
-36.0703,71.25676,80.87493,-102.7484,128.4802,-27.29325,-0.101544,0.2608989,0.1029197,0
-36.04674,70.48528,80.61811,-103.6321,127.3019,-25.95713,-0.1023574,0.2598616,0.1040981,0
-35.97606,69.38651,79.91769,-104.7055,124.8179,-24.10851,-0.1032914,0.2574859,0.1058845,0
-35.85826,68.47475,78.89041,-105.3111,121.7049,-22.64503,-0.1038923,0.2544027,0.1073723,0
-35.64622,67.82017,77.76974,-105.2878,118.5836,-21.53594,-0.1040012,0.2513291,0.1085485,0
-35.4813,67.23571,76.509,-105.2153,115.203,-20.74176,-0.1038992,0.2476917,0.1095907,0
-35.43418,66.86166,75.24824,-105.1436,112.018,-20.5854,-0.103811,0.2443332,0.1099848,0
-35.3635,66.69801,74.22095,-104.7995,109.5614,-20.68372,-0.1034385,0.2418336,0.1100759,0
-35.33994,66.46423,73.24037,-104.6577,107.1543,-20.7549,-0.1034394,0.2409299,0.1102943,0
-35.31638,66.23045,72.68004,-104.6642,105.6892,-20.61703,-0.103569,0.24051,0.1106797,0
-35.31638,66.02005,72.25979,-104.7528,104.5583,-20.49203,-0.1036595,0.2401997,0.1109301,0
-35.31638,65.8564,71.90958,-104.8089,103.6275,-20.41284,-0.1036706,0.2397084,0.1111209,0
-35.31638,65.80965,71.7228,-104.7878,103.1699,-20.44252,-0.1037074,0.2394384,0.1111821,0
-35.31638,65.76289,71.55936,-104.7759,102.7643,-20.4593,-0.1037115,0.2393863,0.1112153,0
-35.33994,65.73951,71.41929,-104.8056,102.4328,-20.54636,-0.1037648,0.2393503,0.1111785,0
-35.43418,65.73951,71.41929,-105.0485,102.4328,-20.71894,-0.1039825,0.2393512,0.111089,0
-35.62266,65.71613,71.41929,-105.5625,102.4104,-21.02499,-0.1040618,0.2393342,0.1109391,0
-35.8347,65.48235,71.39594,-106.3869,102.1341,-21.029,-0.1045949,0.2393161,0.1107481,0
-35.92894,65.27194,71.39594,-106.8903,101.9301,-20.84371,-0.1051638,0.2393549,0.1108921,0
-35.97606,65.06154,71.39594,-107.2727,101.7244,-20.57202,-0.1054314,0.239383,0.1110927,0
-35.99962,64.87452,71.37259,-107.5551,101.4887,-20.3111,-0.1056043,0.2394494,0.1113149,0
-35.99962,64.68748,71.27921,-107.7456,101.0974,-20.04882,-0.1058139,0.2394928,0.1115623,0
-35.99962,64.5706,71.18581,-107.849,100.775,-19.90652,-0.1059754,0.2395239,0.111691,0
-35.99962,64.52384,71.09243,-107.8654,100.5226,-19.88387,-0.1059641,0.2395954,0.111706,0
-35.99962,64.52384,71.09243,-107.8654,100.5226,-19.88387,-0.1060135,0.2396139,0.1117518,0
-35.99962,64.52384,71.09243,-107.8654,100.5226,-19.88387,-0.1060612,0.2396221,0.1117732,0
-35.99962,64.50047,71.09243,-107.8943,100.4991,-19.84414,-0.1061011,0.2396322,0.1118273,0
-35.99962,64.45371,71.09243,-107.952,100.4523,-19.76469,-0.1061634,0.2396444,0.1119232,0
-35.99962,64.3602,71.06908,-108.0571,100.3068,-19.62015,-0.1062353,0.239654,0.1120236,0
-36.02318,64.26668,70.99904,-108.2024,100.0583,-19.54881,-0.106295,0.2396939,0.1120697,0
-36.02318,64.1498,70.90565,-108.3047,99.73451,-19.40807,-0.106413,0.239718,0.1121897,0
-36.02318,63.98614,70.76556,-108.4432,99.25999,-19.21761,-0.1065543,0.23976,0.1123667,0
-36.02318,63.77574,70.62548,-108.6384,98.73671,-18.94917,-0.1071443,0.2390125,0.1123337,0
-36.02318,63.56533,70.39201,-108.7899,98.00727,-18.74084,-0.1069527,0.2398849,0.1130588,0
-36.0703,63.2848,70.01845,-109.0834,96.89714,-18.59635,-0.1072173,0.2399585,0.1132058,0
-36.0703,63.19128,69.80833,-109.0989,96.33984,-18.57504,-0.1072953,0.2400397,0.1133766,0
-36.0703,63.07439,69.5982,-109.1419,95.75821,-18.51599,-0.107325,0.2401022,0.1135019,0
-36.0703,63.07439,69.48147,-109.086,95.50366,-18.59276,-0.1079321,0.2386439,0.1130439,0
-36.0703,63.07439,69.48147,-109.086,95.50366,-18.59276,-0.1073278,0.2387449,0.1150347,0
-36.0703,63.07439,69.50481,-109.0972,95.55456,-18.57737,-0.1081188,0.2387689,0.11344,0
-36.11742,63.07439,69.52816,-109.2316,95.60546,-18.65178,-0.1075016,0.2400572,0.1137376,0
-36.21166,63.07439,69.52816,-109.4776,95.60546,-18.83165,-0.1076817,0.2400021,0.1138639,0
-36.21166,63.07439,69.52816,-109.4776,95.60546,-18.83165,-0.1077296,0.2399832,0.1137145,0
-36.21166,63.07439,69.52816,-109.4776,95.60546,-18.83165,-0.1085015,0.238836,0.1130598,0
-36.21166,63.07439,69.52816,-109.4776,95.60546,-18.83165,-0.1081952,0.2388774,0.1149353,0
-36.21166,63.07439,69.52816,-109.4776,95.60546,-18.83165,-0.1087271,0.2387453,0.1134791,0
-36.21166,63.07439,69.52816,-109.4776,95.60546,-18.83165,-0.1080914,0.2399962,0.11369,0
-36.1881,63.07439,69.52816,-109.4161,95.60546,-18.78664,-0.1079374,0.2399707,0.1140404,0
-36.21166,63.07439,69.52816,-109.4776,95.60546,-18.83165,-0.1078705,0.2399653,0.1138414,0
-36.23522,63.07439,69.52816,-109.5391,95.60546,-18.87668,-0.1086854,0.2388376,0.1131612,0
-36.25878,63.07439,69.52816,-109.6005,95.60546,-18.92173,-0.1083974,0.2389264,0.1148743,0
-36.25878,63.07439,69.52816,-109.6005,95.60546,-18.92173,-0.109653,0.236409,0.1145134,0
-36.25878,63.07439,69.52816,-109.6005,95.60546,-18.92173,-0.1078399,0.2397857,0.1134542,0
-36.25878,63.05101,69.52816,-109.6292,95.58081,-18.88262,-0.1083936,0.2387242,0.114774,0
-36.23522,62.98088,69.50481,-109.6425,95.45584,-18.73556,-0.1089664,0.2389378,0.1133488,0
-36.16454,62.77048,69.43477,-109.6813,95.07992,-18.29471,-0.1083777,0.2400549,0.1138567,0
-36.0703,62.46656,69.34138,-109.7591,94.55116,-17.66868,-0.1082968,0.2401734,0.1144722,0
-35.97606,62.16264,69.29469,-109.8565,94.12086,-17.01253,-0.108617,0.2402364,0.1151001,0
-35.85826,61.99899,69.29469,-109.7423,93.94252,-16.51423,-0.1088027,0.2385811,0.1171959,0
-35.78758,61.95224,69.29469,-109.6111,93.89139,-16.30104,-0.1093589,0.2391088,0.1157168,0
-35.69334,61.92886,69.27133,-109.3776,93.81497,-16.09758,-0.1102239,0.2356482,0.1173643,0
-35.55198,61.92886,69.24799,-108.9905,93.76415,-15.84384,-0.1074596,0.2401385,0.1161942,0
-35.41062,61.92886,69.24799,-108.6139,93.76415,-15.57541,-0.1076699,0.2402623,0.1167089,0
-35.26926,61.90548,69.27133,-108.2755,93.78936,-15.253,-0.1070808,0.2402499,0.1172566,0
-35.10434,61.8821,69.27133,-107.8619,93.76373,-14.90271,-0.1078074,0.2389806,0.117306,0
-34.79806,61.83535,69.27133,-107.0949,93.7124,-14.24952,-0.1081838,0.2358456,0.1192506,0
-34.68026,61.78859,69.27133,-106.8324,93.661,-13.95079,-0.1067254,0.2387328,0.1182562,0
-34.58602,61.76521,69.27133,-106.6055,93.63527,-13.73581,-0.1056827,0.2402919,0.1188181,0
-34.51534,61.76521,69.27133,-106.4147,93.63527,-13.60442,-0.1052791,0.2402824,0.1193429,0
-34.46822,61.71846,69.24799,-106.3308,93.53293,-13.4538,-0.1054644,0.2402665,0.1193751,0
-34.37398,61.69508,69.24799,-106.1029,93.50714,-13.23957,-0.105584,0.2389857,0.1211144,0
-34.25618,61.69508,69.22465,-105.7729,93.45633,-13.03767,-0.1066878,0.2359921,0.1210515,0
-34.13838,61.6717,69.10791,-105.426,93.17659,-12.86086,-0.1053569,0.2387106,0.1195549,0
-34.0677,61.6717,68.89778,-105.136,92.72002,-12.87609,-0.1041878,0.2403103,0.1198218,0
-34.0677,61.69508,68.711,-105.0211,92.34053,-13.04596,-0.103737,0.2403151,0.1200967,0
-34.0677,61.69508,68.47753,-104.91,91.83463,-13.21025,-0.1031216,0.2401093,0.1194982,0
-34.04414,61.62495,68.05728,-104.7239,90.84858,-13.34817,-0.1055158,0.2348894,0.1206091,0
-34.11483,61.60157,67.77711,-104.8044,90.21848,-13.6408,-0.1049227,0.2385082,0.1171749,0
-34.1855,61.62495,67.77711,-104.9683,90.24435,-13.8098,-0.1046569,0.2386445,0.1164496,0
-34.16194,61.69508,67.94054,-104.9045,90.67416,-13.7669,-0.1044839,0.2386509,0.116409,0
-34.16194,61.81197,68.24406,-104.918,91.4583,-13.74712,-0.1041202,0.2386614,0.1164575,0
-34.16194,61.83535,68.52423,-105.0259,92.09019,-13.58805,-0.1037945,0.2386601,0.116443,0
-34.13838,61.83535,68.66431,-105.029,92.39373,-13.44639,-0.1036284,0.2386509,0.1164197,0
-34.09126,61.81197,68.66431,-104.9285,92.36804,-13.32034,-0.1032508,0.2386541,0.1165384,0
-34.04414,61.81197,68.66431,-104.801,92.36804,-13.2341,-0.1030433,0.238658,0.1167046,0
-33.99702,61.81197,68.66431,-104.6734,92.36804,-13.14797,-0.1029407,0.2386564,0.1167415,0
-33.99702,61.78859,68.66431,-104.7002,92.34233,-13.10821,-0.1027723,0.2386483,0.1167548,0
-34.02058,61.6717,68.66431,-104.8981,92.21348,-12.95269,-0.1026311,0.238646,0.1167898,0
-34.02058,61.64833,68.711,-104.947,92.28889,-12.88025,-0.1025286,0.2386402,0.1167485,0
-34.04414,61.57819,68.711,-105.0913,92.21129,-12.80443,-0.1023079,0.2386312,0.1167434,0
-34.16194,61.41454,68.711,-105.5988,92.02953,-12.74387,-0.101988,0.2386417,0.1168244,0
-34.27974,61.11063,68.711,-106.2678,91.68945,-12.44883,-0.101608,0.238638,0.1169433,0
-34.27974,60.78333,68.711,-106.6429,91.31953,-11.89861,-0.1007067,0.2386166,0.1172049,0
-34.35042,60.33914,68.711,-107.3438,90.81143,-11.28698,-0.09964266,0.2386026,0.1176633,0
-34.46822,59.8482,68.711,-108.227,90.24174,-10.69143,-0.09896325,0.2385961,0.1180389,0
-34.53891,59.42739,68.711,-108.9006,89.7467,-10.12895,-0.09741953,0.2385871,0.1189003,0
-34.56246,59.21699,68.73435,-109.2157,89.54749,-9.810674,-0.09611521,0.2385869,0.1197588,0
-34.58602,59.12348,68.73435,-109.387,89.43594,-9.701737,-0.09555896,0.2385892,0.1201592,0
-34.60958,58.9832,68.73435,-109.6113,89.26807,-9.516288,-0.09464422,0.2386006,0.1208698,0
-34.75095,58.79618,68.73435,-110.2152,89.04316,-9.480997,-0.09396128,0.2386059,0.1216021,0
-34.98654,58.49226,68.73435,-111.2139,88.6751,-9.440669,-0.09348542,0.2385973,0.1221042,0
-35.31638,58.14159,68.73435,-112.5284,88.24644,-9.516825,-0.0927415,0.238615,0.1234428,0
-35.7169,57.90781,68.78104,-113.9283,88.0596,-9.900608,-0.09198243,0.2387497,0.1248485,0
-36.0703,57.83767,68.87444,-115.0311,88.17548,-10.43114,-0.09175994,0.238796,0.1255096,0
-36.5415,57.86105,68.96782,-116.345,88.40724,-11.35669,-0.09154819,0.2388385,0.1264264,0
-36.84778,57.81429,69.03786,-117.2728,88.5015,-11.8604,-0.09167763,0.2387732,0.127117,0
-37.08338,57.76754,69.29469,-118.099,89.00214,-12.1009,-0.09181832,0.2386144,0.1274349,0
-37.29542,57.44025,69.55151,-119.1935,89.15361,-11.86024,-0.09199119,0.2385151,0.1280894,0
-37.31898,57.20647,69.76163,-119.6385,89.31839,-11.40983,-0.09205928,0.2384993,0.1287712,0
-37.22474,57.20647,70.15854,-119.5717,90.18621,-10.9612,-0.09207085,0.2384944,0.1290728,0
-37.20118,57.20647,70.46205,-119.6509,90.8513,-10.72248,-0.0920671,0.2384898,0.1297293,0
-37.20118,57.20647,70.50874,-119.6729,90.95374,-10.69356,-0.09204777,0.238489,0.1301781,0
-37.29542,57.22984,70.50874,-119.9043,90.9832,-10.927,-0.09205108,0.2384884,0.1303381,0
-37.3661,57.29997,70.4854,-120.0041,91.02025,-11.19858,-0.09198546,0.2384925,0.130403,0
-37.43678,57.32335,70.4854,-120.17,91.04963,-11.3831,-0.09204642,0.2384899,0.1304335,0
-37.43678,57.41687,70.4854,-120.0586,91.16698,-11.52863,-0.09205904,0.2384889,0.1304412,0
-37.41322,57.51038,70.4854,-119.8826,91.28404,-11.62502,-0.09207276,0.2384878,0.1304502,0
-37.41322,57.55714,70.50874,-119.8378,91.39368,-11.68353,-0.09208222,0.2384871,0.1303971,0
-37.41322,57.58052,70.62548,-119.8649,91.67907,-11.64821,-0.09207848,0.2384875,0.1303695,0
-37.43678,57.67403,70.85895,-119.9265,92.30858,-11.70116,-0.09206602,0.2384885,0.1303477,0
-37.53102,57.86105,70.92899,-119.9922,92.69478,-12.14831,-0.09202118,0.2384901,0.1301407,0
-37.7195,58.07146,70.92899,-120.2514,92.95452,-12.87225,-0.09200865,0.2384909,0.1299337,0
-38.0729,58.46889,70.92899,-120.7229,93.44097,-14.23625,-0.09206576,0.2384918,0.1294733,0
-38.37918,58.95983,70.90565,-120.9278,93.98299,-15.66317,-0.0921315,0.2384904,0.1291905,0
-38.80325,59.19361,70.90565,-121.7621,94.2626,-16.92616,-0.09214527,0.2384898,0.1290886,0
-39.2509,59.21699,70.90565,-122.9118,94.29045,-17.91826,-0.09216056,0.2384893,0.128948,0
-39.4865,59.21699,70.95234,-123.5519,94.39317,-18.39754,-0.09217009,0.2384894,0.128865,0
-39.67498,59.19361,70.99904,-124.097,94.46805,-18.74154,-0.09217373,0.2384893,0.1288369,0
-39.76921,59.12348,70.99904,-124.4325,94.38437,-18.83814,-0.09217911,0.2384892,0.1287978,0
-39.88701,59.00658,70.97569,-124.878,94.19314,-18.92882,-0.09218259,0.2384892,0.1287731,0
-39.91058,58.95983,70.97569,-124.9992,94.13707,-18.90864,-0.09218387,0.2384891,0.1287642,0
-40.07549,58.95983,70.97569,-125.4289,94.13707,-19.26906,-0.09218582,0.2384891,0.1287504,0
-40.40533,58.88969,71.06908,-126.4214,94.25835,-19.83331,-0.09218727,0.2384891,0.1287403,0
-40.73517,58.81956,71.34924,-127.5026,94.79123,-20.29854,-0.09218788,0.2384891,0.128736,0
-40.99433,58.74942,71.51267,-128.3419,95.0672,-20.67998,-0.09218788,0.2384891,0.128736,0
-41.06501,58.70267,71.62941,-128.6415,95.26847,-20.70353,-0.09218788,0.2384891,0.128736,0
-40.97078,58.72605,71.74615,-128.424,95.55466,-20.46279,-0.09218788,0.2384891,0.128736,0
-40.73517,58.74942,71.83953,-127.8288,95.78937,-19.91975,-0.09218788,0.2384891,0.128736,0
-40.19329,59.14686,72.44656,-126.1875,97.61121,-18.99184,-0.09218788,0.2384891,0.128736,0
-40.05193,59.42739,72.82012,-125.6244,98.77446,-18.91201,-0.09218788,0.2384891,0.128736,0
-39.88701,59.91833,73.49719,-124.854,100.8596,-18.95749,-0.09218788,0.2384891,0.128736,0
-39.55717,60.66644,74.26765,-123.3459,103.4451,-19.02336,-0.09218788,0.2384891,0.128736,0
-39.15665,61.39116,74.89803,-121.6135,105.6765,-19.00659,-0.09218788,0.2384891,0.128736,0
-38.70901,62.11589,75.43501,-119.7139,107.6829,-18.97081,-0.09218788,0.2384891,0.128736,0
-38.23782,62.72372,75.73853,-117.8141,109.022,-18.83812,-0.09218788,0.2384891,0.128736,0
-37.53102,63.42507,75.972,-115.1551,110.2881,-18.44501,-0.09218788,0.2384891,0.128736,0
-36.91846,63.89263,76.06539,-112.9917,110.9818,-17.96014,-0.09218788,0.2384891,0.128736,0
-36.37658,64.31344,76.13544,-111.065,111.5678,-17.57608,-0.09218788,0.2384891,0.128736,0
-35.90538,64.68748,76.20547,-109.3834,112.1009,-17.27269,-0.09218788,0.2384891,0.128736,0
-35.41062,65.06154,76.32221,-107.6554,112.7345,-16.9236,-0.09218788,0.2384891,0.128736,0
-34.84518,65.43559,76.4156,-105.7333,113.3102,-16.47536,-0.09218788,0.2384891,0.128736,0
-34.32687,65.78626,76.509,-103.9646,113.8585,-16.09693,-0.09218788,0.2384891,0.128736,0
-33.8321,66.02005,76.64907,-102.4116,114.3978,-15.55459,-0.09218788,0.2384891,0.128736,0
-33.47871,66.13693,76.71912,-101.3508,114.6667,-15.10193,-0.09218788,0.2384891,0.128736,0
-33.12531,66.23045,76.78916,-100.3152,114.9133,-14.61519,-0.09218788,0.2384891,0.128736,0
-32.72478,66.37072,76.83585,-99.08994,115.1503,-14.14833,-0.09218788,0.2384891,0.128736,0
-32.51274,66.44086,76.88255,-98.45147,115.3215,-13.88799,-0.09218788,0.2384891,0.128736,0
-32.34783,66.51099,76.88255,-97.92638,115.3866,-13.73168,-0.09218788,0.2384891,0.128736,0
-32.15935,66.6045,76.88255,-97.31094,115.4732,-13.57942,-0.09218788,0.2384891,0.128736,0
-32.04155,66.6045,76.88255,-96.99252,115.4732,-13.37968,-0.09218788,0.2384891,0.128736,0
-31.85307,66.6045,76.83585,-96.46917,115.3674,-13.08244,-0.09218788,0.2384891,0.128736,0
-31.68815,66.51099,76.64907,-96.07438,114.8577,-12.72033,-0.09218788,0.2384891,0.128736,0
