Joint angle 0,Joint angle 1,Joint angle 2,Stylus X,Stylus Y,Stylus Z,Ball X,Ball Y,Ball Z,label
6.05491,48.93058,57.62106,21.12001,52.47332,30.75772,0.02473821,0.1735369,0.1796074,0
5.442351,48.93058,57.2008,18.94018,51.64923,30.4477,0.02473821,0.1735369,0.1796074,0
5.183192,48.93058,56.94398,18.01144,51.14753,30.20776,0.02473821,0.1735369,0.1796074,0
5.136071,48.93058,56.85059,17.83751,50.96545,30.10427,0.02473821,0.1735369,0.1796074,0
5.088952,48.83707,56.61712,17.66241,50.36799,29.98531,0.02473821,0.1735369,0.1796074,0
5.112512,48.60329,56.45369,17.76171,49.69171,30.17638,0.02473821,0.1735369,0.1796074,0
5.136071,48.41626,56.33695,17.85907,49.17706,30.34405,0.02473821,0.1735369,0.1796074,0
5.395231,47.43437,55.5198,18.81692,46.07038,30.88923,0.02473821,0.1735369,0.1796074,0
5.583711,46.63952,54.46917,19.46747,42.80676,30.77755,0.02474479,0.1735384,0.1796094,0
5.630831,46.05506,53.65202,19.61827,40.328,30.63007,0.02469475,0.1739082,0.1793505,0
5.630831,44.60561,51.69085,19.5821,34.32716,30.26322,0.02449647,0.1743131,0.1792264,0
5.630831,44.13805,50.827,19.53332,31.98114,29.76844,0.02423791,0.1745542,0.1789294,0
5.677951,44.04454,50.64022,19.68401,31.48826,29.62921,0.02428755,0.174616,0.1788569,0
5.72507,43.92765,50.26667,19.81045,30.62211,29.25015,0.02423256,0.1747165,0.1789054,0
5.72507,43.83413,49.9865,19.78379,29.96481,28.98431,0.0241418,0.1747797,0.1786868,0
5.72507,43.78737,49.89311,19.77735,29.71992,28.92008,0.02412243,0.1747982,0.1785861,0
5.72507,43.764,49.79972,19.76713,29.51451,28.81808,0.02388246,0.1748302,0.17874,0
5.748631,43.764,49.79972,19.8482,29.51451,28.80993,0.02275884,0.1729364,0.1800317,0
5.772191,43.764,49.79972,19.92927,29.51451,28.80176,0.02388843,0.1746926,0.179025,0
5.88999,43.78737,49.79972,20.33071,29.5538,28.72292,0.02474898,0.1748466,0.1784307,0
5.96067,43.81075,49.79972,20.56989,29.59307,28.66024,0.02445158,0.1746927,0.1787474,0
5.98423,43.83413,49.79972,20.64697,29.63232,28.61429,0.02448526,0.172622,0.1769643,0
5.98423,44.02116,49.86976,20.62645,30.0704,28.41853,0.02343523,0.1731349,0.1796131,0
5.98423,44.16143,49.9865,20.621,30.51278,28.36656,0.02384597,0.1745179,0.1783848,0
5.98423,44.25494,50.03319,20.61246,30.75205,28.2851,0.02159592,0.1701905,0.1774173,0
5.96067,44.76926,50.50013,20.5166,32.4414,28.14983,0.02392828,0.174428,0.1783788,0
5.91355,45.4706,51.13051,20.33133,34.73038,27.9382,0.02371614,0.1742573,0.1783681,0
5.91355,45.96155,51.59746,20.31696,36.37708,27.7995,0.0238633,0.1742785,0.1781307,0
5.65439,48.20586,53.65202,19.33864,43.73337,26.97131,0.02320856,0.1741446,0.1777674,0
5.159632,50.49692,55.58984,17.52232,50.88372,25.70259,0.02126235,0.1803833,0.176798,0
4.782672,51.78272,56.61712,16.16213,54.7458,24.8203,0.01993681,0.1842555,0.1758728,0
3.934513,54.33094,58.78841,13.16098,62.58139,23.00352,0.01697338,0.1921273,0.1740187,0
3.251275,56.43498,60.74959,10.78004,69.30659,21.41786,0.01469569,0.1989052,0.1725039,0
2.850755,57.53376,61.68347,9.398637,72.60492,20.39218,0.01336894,0.2022021,0.1714496,0
1.719877,60.33914,63.59795,5.565352,79.93075,16.99777,0.00950812,0.2095253,0.1676899,0
0.7539188,62.34967,64.74197,2.40114,84.57108,14.11964,0.006245945,0.2140986,0.1645405,0
0.2591596,63.42507,65.37234,0.8181348,87.04202,12.52448,0.004510882,0.2165131,0.1628164,0
-1.319358,66.32397,66.74983,-4.054014,92.83656,7.672641,-0.000905187,0.2221913,0.157509,0
-2.450236,68.19422,67.33351,-7.378291,95.76998,4.077139,-0.004727486,0.2250609,0.1535191,0
-2.944995,69.08259,67.68372,-8.784027,97.27618,2.395401,-0.006363317,0.22653,0.151685,0
-4.499953,71.86459,68.61761,-12.99883,101.4575,-3.18246,-0.01123242,0.2306207,0.1458256,0
-5.748631,73.52444,68.7577,-16.23749,102.9103,-7.056633,-0.01484288,0.2321105,0.1416793,0
-6.33763,74.17904,68.7577,-17.73316,103.3341,-8.686503,-0.01651262,0.2325317,0.139934,0
-8.952785,76.4701,68.78104,-24.20008,104.7355,-14.73754,-0.02327867,0.233904,0.1338717,0
-10.5313,77.73253,68.7577,-27.89538,105.3407,-18.29753,-0.02740053,0.2345077,0.1301613,0
-11.42658,78.4105,68.7577,-29.93069,105.6669,-20.26493,-0.02953125,0.2348314,0.1281706,0
-14.20666,80.16386,68.7577,-36.09394,106.4254,-25.77781,-0.03512055,0.2358749,0.1228818,0
-16.18569,81.26263,68.7577,-40.29248,106.8381,-29.533,-0.03770493,0.2372862,0.119592,0
-17.08097,81.70683,68.7577,-42.15627,106.9911,-31.15682,-0.04257987,0.2357455,0.1174383,0
-20.61497,83.06276,68.73435,-49.42456,107.3587,-36.96229,-0.04880467,0.238651,0.1124587,0
-23.3008,83.64721,68.57092,-54.93782,107.1618,-40.79072,-0.05401355,0.2400188,0.108963,0
-24.50236,83.83424,68.52423,-57.40467,107.1081,-42.40068,-0.05653896,0.2403132,0.1072818,0
-28.08347,83.9745,68.52423,-65.00676,107.1428,-46.5186,-0.065463,0.2396991,0.102673,0
-30.43947,83.83424,68.52423,-70.12455,107.1081,-49.01403,-0.07044952,0.2365592,0.1002106,0
-31.64103,83.67059,68.52423,-72.81017,107.0667,-50.18842,-0.07416192,0.2398132,0.09804368,0
-34.49178,83.20303,68.52423,-79.20898,106.9423,-53.0648,-0.08060179,0.239662,0.09552519,0
-36.1881,82.8056,68.52423,-83.12901,106.8297,-54.71909,-0.08541353,0.239965,0.09347145,0
-36.96558,82.50168,68.52423,-85.08509,106.7392,-55.29703,-0.08780488,0.2402934,0.09320328,0
-38.82682,81.80033,68.52423,-89.72586,106.5163,-56.86043,-0.09233924,0.2397843,0.09146387,0
-40.05193,81.5198,68.52423,-92.50478,106.4216,-58.30981,-0.09603766,0.2400779,0.09008564,0
-40.49957,81.42628,68.52423,-93.50145,106.3893,-58.87222,-0.09751031,0.2405638,0.08942481,0
-41.63045,81.09899,68.52423,-96.14409,106.2736,-60.17616,-0.1001481,0.2398456,0.08815776,0
-42.29013,80.79507,68.33745,-97.74565,105.758,-60.89175,-0.1017165,0.2397497,0.08765957,0
-42.57285,80.63142,68.15067,-98.41998,105.2928,-61.21722,-0.1022691,0.239769,0.08748437,0
-43.27965,80.25737,67.3802,-99.85742,103.4885,-62.30844,-0.1035424,0.2398927,0.08685646,0
-43.68017,79.85995,66.60975,-100.7415,101.6783,-62.85698,-0.1042135,0.2398026,0.0866727,0
-43.84509,79.62616,66.28289,-101.205,100.884,-62.98049,-0.102455,0.2343478,0.08790686,0
-44.29272,78.87806,65.44238,-102.6611,98.7742,-63.12256,-0.1060717,0.2298641,0.08551399,0
-44.48121,78.22346,64.88205,-103.6691,97.28831,-62.78634,-0.108852,0.2394544,0.08559675,0
-44.50476,77.89617,64.71862,-104.1214,96.78654,-62.41296,-0.1089391,0.2391311,0.08625635,0
-44.52832,77.03118,64.4618,-105.3632,95.80967,-61.23765,-0.1097912,0.2389757,0.08782472,0
-44.45765,76.7974,64.41511,-105.5693,95.58844,-60.76295,-0.1094377,0.2398941,0.08801763,0
-44.41053,76.72726,64.39176,-105.5755,95.50205,-60.57943,-0.1097009,0.2392689,0.08921456,0
-44.38697,76.37659,64.36842,-106.07,95.26325,-59.98556,-0.1098792,0.2399172,0.08913473,0
-44.38697,76.00254,64.34506,-106.6449,95.00645,-59.39822,-0.1117849,0.235602,0.08973513,0
-44.38697,75.76876,64.29837,-106.9811,94.77583,-59.05478,-0.1097055,0.2400977,0.090927,0
-44.24561,74.81025,64.27502,-108.2002,94.16039,-57.26239,-0.1113493,0.2389425,0.09330573,0
-43.93933,73.96864,64.27502,-108.9138,93.63329,-55.32717,-0.1122335,0.2384871,0.09290097,0
-43.75085,73.54783,64.27502,-109.1917,93.35937,-54.29027,-0.1115922,0.240585,0.09468795,0
-43.25609,72.21527,64.1116,-110.1203,92.10406,-51.31362,-0.1124133,0.2407329,0.09754663,0
-42.71421,71.56068,63.73803,-109.7315,90.84953,-49.49427,-0.1134421,0.2370262,0.09981624,0
-42.40793,71.28014,63.5746,-109.3981,90.30063,-48.57706,-0.1138978,0.2395291,0.1007011,0
-41.67757,70.62555,63.13101,-108.5122,88.88068,-46.46257,-0.1150531,0.2366965,0.1021252,0
-41.08857,70.08785,62.73411,-107.7518,87.63742,-44.78202,-0.1127011,0.2399163,0.1056082,0
-40.82941,69.8307,62.64072,-107.4942,87.2392,-43.94592,-0.1144017,0.2355907,0.1053482,0
-40.07549,69.12935,62.43059,-106.687,86.23309,-41.54509,-0.1116037,0.2398354,0.1089253,0
-39.51006,68.82543,62.26716,-105.7382,85.64242,-40.12521,-0.1130574,0.235374,0.1094424,0
-39.27446,68.77867,62.22046,-105.2422,85.5069,-39.65214,-0.1097542,0.2394363,0.1104329,0
-38.85038,68.70854,62.03368,-104.2547,85.06344,-38.91652,-0.1090739,0.2385679,0.1115097,0
-38.56766,68.66178,61.80022,-103.5185,84.54448,-38.5244,-0.1086447,0.2397862,0.1125236,0
-38.40274,68.68517,61.63678,-103.0009,84.2293,-38.40792,-0.108091,0.2398512,0.1127506,0
-37.9551,68.68517,61.30993,-101.7591,83.56092,-37.89363,-0.106803,0.2390196,0.113509,0
-37.7195,68.61503,61.19318,-101.2349,83.2633,-37.45941,-0.1065083,0.2399355,0.1141453,0
-37.57814,68.56827,61.12315,-100.9255,83.08078,-37.19207,-0.1061492,0.2399843,0.1144809,0
-37.15406,68.38125,60.77293,-99.95747,82.20855,-36.44139,-0.1048447,0.2392101,0.115428,0
-36.82422,68.03057,60.49277,-99.459,81.33727,-35.5175,-0.1046457,0.2401286,0.1162837,0
-36.6593,67.82017,60.32933,-99.23505,80.82247,-35.0184,-0.1042872,0.2401877,0.1168309,0
-36.21166,67.21233,59.97913,-98.72292,79.5745,-33.51982,-0.1054892,0.2293197,0.1158619,0
-35.9525,66.72139,59.69896,-98.53706,78.56366,-32.48865,-0.1025251,0.2384191,0.1241068,0
-35.85826,66.44086,59.51218,-98.5356,77.92919,-32.01943,-0.1055077,0.2352098,0.1182488,0
-35.69334,65.36546,58.69503,-98.90602,75.27538,-30.67394,-0.1019148,0.235107,0.1255261,0
-35.66978,64.61736,58.0413,-99.30419,73.24388,-29.99967,-0.1048125,0.2403961,0.1200359,0
-35.66978,64.33681,57.66774,-99.37803,72.22643,-29.89681,-0.106395,0.2298281,0.1175941,0
-35.69334,63.63547,56.47704,-99.41193,69.18449,-29.96971,-0.1034004,0.2382974,0.1268491,0
-35.69334,63.2848,55.9167,-99.41463,67.73615,-29.96596,-0.105081,0.2402551,0.1211097,0
-35.7169,63.1679,55.68323,-99.43501,67.16418,-30.05763,-0.1029259,0.2369359,0.1273838,0
-35.7169,63.00426,55.21629,-99.27348,66.09669,-30.2823,-0.1041997,0.2388176,0.1213316,0
-35.7169,63.00426,55.05285,-99.14654,65.78459,-30.45884,-0.1048834,0.1989231,0.1234935,0
-35.7169,63.05101,55.02951,-99.07175,65.78942,-30.56286,-0.1046406,0.1957935,0.1230517,0
-35.85826,63.35493,55.02951,-99.04154,66.10831,-31.31942,-0.1046693,0.1952654,0.1225963,0
-35.92894,63.8225,55.02951,-98.63862,66.59235,-32.2309,-0.1044474,0.1953488,0.122017,0
-35.97606,64.1498,55.05285,-98.36667,66.97098,-32.84086,-0.1042065,0.1954486,0.1216082,0
-36.25878,64.73425,55.05285,-98.30835,67.55782,-34.31741,-0.1041006,0.1954408,0.1203706,0
-36.47082,64.75762,55.0762,-98.79295,67.62559,-34.69669,-0.1044756,0.1953935,0.1200679,0
-36.56506,64.75762,55.16959,-99.08669,67.80389,-34.75954,-0.1047634,0.1953963,0.1200598,0
-36.6593,64.781,55.49645,-99.53525,68.45277,-34.61506,-0.1052079,0.1955471,0.120403,0
-36.68286,64.9914,55.9167,-99.65456,69.46867,-34.56964,-0.1053639,0.1957912,0.1206197,0
-36.68286,65.22519,56.24356,-99.61331,70.32896,-34.62502,-0.1053534,0.1959872,0.1207266,0
-36.63574,66.16032,57.45762,-99.24171,73.5905,-34.89492,-0.1052053,0.1969071,0.1207032,0
-36.61218,66.62788,58.34481,-99.24651,75.77546,-34.77379,-0.105892,0.1969856,0.1205224,0
-36.63574,66.76814,58.81176,-99.46059,76.83199,-34.60058,-0.1063165,0.1971771,0.1205129,0
-36.87134,67.16558,60.44607,-100.6528,80.47549,-34.15323,-0.1077416,0.1978104,0.1211489,0
-37.03626,67.39936,61.42666,-101.4042,82.68043,-33.95917,-0.107946,0.1967688,0.1206024,0
-37.10694,67.49287,61.8469,-101.7289,83.62457,-33.8741,-0.108124,0.196688,0.1205552,0
-37.15406,67.93706,62.92088,-101.9615,86.23137,-33.79675,-0.1081522,0.1965127,0.1203638,0
-37.15406,68.05395,63.06097,-101.8986,86.62377,-33.87978,-0.107929,0.1964925,0.1198194,0
-37.15406,68.05395,63.03762,-101.8837,86.57533,-33.89941,-0.1078324,0.1965143,0.1194513,0
-37.0127,68.19422,63.06097,-101.3842,86.74541,-33.8707,-0.1082613,0.198473,0.1196344,0
-36.7771,68.40462,63.20105,-100.6461,87.21731,-33.70135,-0.1069763,0.1966369,0.1191973,0
-36.72998,68.428,63.24775,-100.5344,87.33435,-33.61994,-0.1064941,0.1965942,0.1192618,0
-36.68286,68.40462,63.43452,-100.5703,87.70283,-33.34031,-0.106644,0.1965308,0.1193095,0
-36.68286,68.45138,63.83142,-100.7549,88.57049,-33.09246,-0.1067451,0.1964752,0.1197604,0
-36.68286,68.47475,63.94816,-100.7961,88.83443,-33.03716,-0.1067901,0.1964734,0.1200826,0
-36.68286,68.73192,64.41511,-100.746,90.03106,-33.10449,-0.1070402,0.1964316,0.1200473,0
-36.68286,68.84881,64.60188,-100.7062,90.52187,-33.15785,-0.1064693,0.1972704,0.1206981,0
-36.68286,68.84881,64.60188,-100.7062,90.52187,-33.15785,-0.1063903,0.1964878,0.1202326,0
-36.58862,68.89557,64.67193,-100.4648,90.7084,-33.01783,-0.1060717,0.1962687,0.120454,0
-36.5415,68.98907,64.71862,-100.2602,90.88485,-33.06111,-0.1056905,0.1962563,0.1203715,0
-36.5415,68.98907,64.74197,-100.274,90.93399,-33.04247,-0.1056479,0.196257,0.1201761,0
-36.5415,69.03584,64.78866,-100.2411,91.07127,-33.08688,-0.105544,0.196249,0.1204336,0
-36.5415,69.10597,64.8587,-100.1917,91.27711,-33.15366,-0.1055869,0.1962275,0.1205484,0
-36.5415,69.12935,64.88205,-100.1751,91.3457,-33.17596,-0.1055119,0.1962326,0.1206762,0
-36.51794,69.24624,65.11552,-100.1049,91.93482,-33.15459,-0.1053516,0.1962164,0.120583,0
-36.49438,69.45664,65.60582,-100.0597,93.14471,-33.09937,-0.1065128,0.1961844,0.1201264,0
-36.51794,69.59691,65.90933,-100.1059,93.90301,-33.15322,-0.1062169,0.200797,0.1223966,0
-36.58862,70.22812,67.03,-100.0709,96.79889,-33.54855,-0.1049679,0.1985275,0.1206498,0
-36.68286,70.64893,67.82381,-100.1648,98.83276,-33.88468,-0.1062393,0.2002501,0.1158082,0
-36.75354,70.81258,68.22071,-100.3223,99.81507,-34.01942,-0.1068136,0.1957351,0.1197552,0
-36.87134,71.09312,69.08456,-100.6671,101.9007,-34.13422,-0.1063964,0.1968881,0.1217845,0
-36.87134,71.09312,69.08456,-100.6671,101.9007,-34.13422,-0.1063262,0.1961913,0.1197744,0
-36.87134,71.09312,69.03786,-100.6438,101.7992,-34.16529,-0.1063077,0.2051427,0.122998,0
-36.58862,71.09312,68.80439,-99.86398,101.2922,-33.82723,-0.1060477,0.1975752,0.1180045,0
-36.4237,71.09312,68.80439,-99.47635,101.2922,-33.54034,-0.1041994,0.2068428,0.1233117,0
-36.37658,71.09312,68.80439,-99.36545,101.2922,-33.45858,-0.1040824,0.1983655,0.123514,0
-36.3059,71.09312,68.78104,-99.18734,101.2415,-33.35194,-0.1065686,0.2022649,0.1162139,0
-36.3059,71.09312,68.78104,-99.18734,101.2415,-33.35194,-0.1049568,0.193862,0.1191894,0
-36.3059,71.09312,68.80439,-99.19897,101.2922,-33.3361,-0.1035166,0.1958374,0.1209073,0
-36.40014,71.09312,69.01452,-99.52534,101.7485,-33.3578,-0.1043988,0.1965054,0.1205708,0
-36.40014,71.39703,69.48147,-99.35638,102.9921,-33.58696,-0.1057586,0.1955449,0.1200394,0
-36.40014,71.70095,69.80833,-99.11524,103.9292,-33.91404,-0.1107133,0.21037,0.11615,0
-36.21166,72.77635,71.13912,-97.87592,107.6118,-34.67661,-0.1023761,0.1984299,0.1204396,0
-36.16454,73.29067,72.11971,-97.51476,110.127,-34.93981,-0.103454,0.1951525,0.1188491,0
-36.21166,73.33743,72.30648,-97.64131,110.5722,-34.99701,-0.1094184,0.2123996,0.1144231,0
-36.28234,73.38418,72.51661,-97.8315,111.0695,-35.08249,-0.1041035,0.1940314,0.1162924,0
-36.1881,73.45432,72.58665,-97.54865,111.2716,-35.00857,-0.100272,0.1973538,0.1193663,0
-36.1881,73.43093,72.53996,-97.56022,111.1524,-34.99276,-0.1025578,0.1965598,0.1180182,0
-36.1881,73.05688,71.69946,-97.69779,109.0398,-34.80471,-0.1027693,0.1951066,0.1178799,0
-36.14098,72.91661,71.34924,-97.61971,108.1712,-34.68089,-0.103433,0.1954674,0.1184726,0
-36.0703,72.89324,71.27921,-97.45461,108.0008,-34.56075,-0.1081405,0.2122157,0.1156159,0
-35.97606,72.86986,71.20916,-97.23418,107.8304,-34.40097,-0.103149,0.1945214,0.1177831,0
-35.97606,72.86986,71.23251,-97.24445,107.8819,-34.38682,-0.09968898,0.1991369,0.1195202,0
-35.97606,72.89324,71.3259,-97.25489,108.1037,-34.37244,-0.1001663,0.1954809,0.1177297,0
-35.97606,73.3608,72.65669,-97.20565,111.3651,-34.44028,-0.103082,0.1951957,0.1191861,0
-36.02318,73.87512,73.8941,-97.12774,114.4607,-34.77881,-0.105171,0.1967908,0.1164683,0
-36.02318,74.27255,74.6879,-96.89881,116.493,-35.09364,-0.1039719,0.1958316,0.1187306,0
-35.85826,75.23106,76.60238,-95.90117,121.3961,-35.66434,-0.1002145,0.1957649,0.1215769,0
-35.88182,75.23106,76.67242,-95.9778,121.5547,-35.67326,-0.09850109,0.2024219,0.1211872,0
-35.92894,75.20768,76.64907,-96.1104,121.488,-35.71979,-0.09829717,0.1961571,0.1209003,0
-35.88182,75.11417,76.64907,-96.1246,121.4323,-35.47033,-0.09619938,0.2119878,0.1219022,0
-35.88182,74.95052,76.509,-96.29591,121.0168,-35.23352,-0.1003723,0.1987321,0.1142094,0
-35.85826,74.88038,76.4623,-96.3186,120.8686,-35.08678,-0.1008075,0.1978412,0.1199572,0
-35.81114,74.81025,76.4156,-96.28625,120.7203,-34.90051,-0.09735318,0.1945711,0.1184032,0
-35.81114,74.64661,76.15878,-96.41833,120.0393,-34.71746,-0.1041234,0.1965829,0.1150664,0
-35.81114,74.59985,76.13544,-96.47211,119.9577,-34.64292,-0.1058913,0.1993462,0.1150015,0
-35.90538,74.59985,76.18213,-96.70715,120.0632,-34.78072,-0.1043618,0.1960611,0.1159971,0
-36.1881,74.66998,76.39225,-97.34057,120.5816,-35.293,-0.1029445,0.1934696,0.1171312,0
-36.25878,74.78687,76.83585,-97.49078,121.6576,-35.43207,-0.1026819,0.2439382,0.1164713,0
-36.25878,75.39471,80.33794,-97.63603,130.0099,-35.23404,-0.100876,0.2594043,0.1155335,0
-36.23522,75.5116,82.15903,-97.8068,134.2671,-34.88617,-0.1004382,0.2636544,0.1152427,0
-36.1881,75.65186,82.97619,-97.65558,136.2342,-34.86241,-0.1003184,0.2655815,0.1149511,0
-36.16454,76.30646,84.40037,-96.94348,139.8978,-35.72139,-0.09964164,0.2691949,0.1129534,0
-36.11742,76.4701,85.24087,-96.72027,141.9356,-35.79808,-0.09968843,0.2710814,0.1124369,0
-36.0703,76.4701,85.8479,-96.67584,143.3441,-35.62987,-0.09942842,0.2725315,0.1124045,0
-36.3059,76.09605,85.94128,-97.73074,143.3545,-35.33443,-0.09991726,0.2726066,0.1113206,0
-36.51794,75.86227,85.24087,-98.46189,141.5974,-35.37348,-0.1009229,0.2709122,0.1106217,0
-36.51794,75.81551,84.84396,-98.47718,140.6504,-35.35284,-0.1010203,0.2699729,0.1104275,0
-36.5415,75.722,83.16296,-98.4339,136.5309,-35.52552,-0.100493,0.266077,0.1098408,0
-36.63574,75.5116,81.20179,-98.54501,132.0627,-35.83181,-0.1011852,0.2615404,0.1096547,0
-36.68286,75.37133,80.36129,-98.65551,130.0497,-35.91081,-0.1015716,0.2595257,0.1097661,0
-36.96558,74.4362,77.39619,-99.77104,122.7123,-35.78373,-0.1033927,0.2523907,0.1105805,0
-37.2483,73.71148,75.24824,-100.6902,117.3924,-35.92746,-0.1045313,0.2470666,0.1109754,0
-37.27186,73.52444,74.57117,-100.7491,115.7482,-35.96301,-0.104644,0.245361,0.1112251,0
-37.2483,73.22053,73.14698,-100.5472,112.3619,-36.11558,-0.1045679,0.2422253,0.1118555,0
-37.22474,72.86986,72.46991,-100.6833,110.6185,-35.82348,-0.1048055,0.2418344,0.1123081,0
-37.15406,72.70621,72.32983,-100.68,110.195,-35.48798,-0.1049774,0.2418,0.1126744,0
-37.08338,72.35555,72.14305,-100.9054,109.536,-34.84862,-0.1052706,0.2417874,0.1135888,0
-37.08338,71.93473,71.95628,-101.3867,108.8222,-34.21182,-0.1059047,0.2417134,0.1142652,0
-37.10694,71.74771,71.88623,-101.6609,108.5315,-33.96401,-0.1061968,0.2416971,0.1145107,0
-37.15406,71.51392,71.60606,-101.9599,107.7408,-33.79889,-0.1067722,0.2415768,0.115019,0
-37.22474,71.46716,71.51267,-102.1467,107.5001,-33.89734,-0.1071038,0.2415072,0.1150118,0
-37.2483,71.44379,71.51267,-102.2331,107.4828,-33.8983,-0.1072239,0.2415006,0.1152109,0
-37.29542,71.28014,71.3259,-102.4784,106.949,-33.80551,-0.1074916,0.2413269,0.1152612,0
-37.38966,71.1165,71.13912,-102.8336,106.4147,-33.7989,-0.1079958,0.2411545,0.1152746,0
-37.38966,71.09312,71.04573,-102.8221,106.1914,-33.81396,-0.1081265,0.2410713,0.1154645,0
-37.41322,70.97623,70.74222,-102.8932,105.4355,-33.83554,-0.1083878,0.2407915,0.1154086,0
-37.41322,70.90609,70.60213,-102.9214,105.0746,-33.79871,-0.1085674,0.2406154,0.1156789,0
-37.41322,70.90609,70.57878,-102.9105,105.0233,-33.81305,-0.1086438,0.2405492,0.1156573,0
-37.43678,70.90609,70.27527,-102.8219,104.3577,-34.04329,-0.1087658,0.2403245,0.1155077,0
-37.43678,70.90609,70.18188,-102.7772,104.1532,-34.10167,-0.1087222,0.2401504,0.1156641,0
-37.43678,70.90609,70.18188,-102.7772,104.1532,-34.10167,-0.1087069,0.2401474,0.1156405,0
-37.53102,70.90609,70.15854,-102.9867,104.1021,-34.28551,-0.1091016,0.2401436,0.1155115,0
-37.6017,70.90609,70.06515,-103.1068,103.8977,-34.47124,-0.1093144,0.2401426,0.1154184,0
-37.6017,70.90609,70.04179,-103.0955,103.8466,-34.48592,-0.1095831,0.2401489,0.1157908,0
-37.6017,70.83595,69.92506,-103.1329,103.5378,-34.43742,-0.1094186,0.2399416,0.1155299,0
-37.6017,70.71906,69.73828,-103.1982,103.0402,-34.35265,-0.109364,0.2398364,0.115505,0
-37.57814,70.67231,69.62154,-103.1482,102.7495,-34.3036,-0.1093593,0.2398279,0.1156148,0
-37.55458,70.5788,69.31803,-103.0672,102.0157,-34.29483,-0.1093511,0.2398051,0.1156578,0
-37.53102,70.48528,69.13126,-103.0431,101.5368,-34.21201,-0.1093999,0.2397956,0.1157243,0
-37.50746,70.43852,69.08456,-103.0268,101.3988,-34.11904,-0.109416,0.239795,0.1158265,0
-37.46034,70.39178,69.01452,-102.9433,101.2101,-33.99924,-0.1095424,0.2397995,0.1159623,0
-37.46034,70.36839,69.01452,-102.9745,101.1918,-33.95856,-0.109623,0.2398003,0.116026,0
-37.46034,70.36839,68.99117,-102.9626,101.1411,-33.97401,-0.1095916,0.239808,0.1160317,0
-37.38966,70.32163,68.80439,-102.764,100.699,-33.89003,-0.1093971,0.2398106,0.1161669,0
-37.34254,70.36839,68.78104,-102.5793,100.6849,-33.90266,-0.1116563,0.2396623,0.1164656,0
-37.29542,70.36839,68.78104,-102.4687,100.6849,-33.81834,-0.1117253,0.2395924,0.1163804,0
-37.2483,70.39178,68.80439,-102.3389,100.7538,-33.75927,-0.112101,0.2395614,0.1167322,0
-37.29542,70.36839,68.99117,-102.5754,101.1411,-33.6782,-0.1128693,0.2395113,0.1175232,0
-37.31898,70.36839,69.08456,-102.6779,101.3441,-33.65855,-0.1132965,0.2394838,0.1179612,0
-37.20118,70.36839,69.24799,-102.4826,101.6996,-33.33998,-0.1140612,0.2394683,0.1188439,0
-36.91846,70.36839,69.45811,-101.9187,102.1572,-32.69807,-0.1146829,0.2394947,0.1196309,0
-36.70642,70.34502,69.55151,-101.4921,102.3425,-32.21973,-0.1149615,0.2395143,0.1200243,0
-36.14098,70.32163,69.5982,-100.1963,102.426,-31.15277,-0.1159058,0.2395994,0.1209465,0
-35.85826,70.29826,69.62154,-99.55923,102.4586,-30.60317,-0.1167217,0.239609,0.1219686,0
-35.74046,70.27488,69.62154,-99.30573,102.4403,-30.35719,-0.1169497,0.2396006,0.1225479,0
