Timestamp,Therapist joint angle 0,Therapist joint angle 1,Therapist joint angle 2,Therapist joint angle 3,Therapist joint angle 4,Therapist joint angle 5,Patient joint angle 0,Patient joint angle 1,Patient joint angle 2,Patient joint angle 3,Patient joint angle 4,Patient joint angle 5,Virtual joint angle 0,Virtual joint angle 1,Virtual joint angle 2,Therapist position x,Therapist position y,Therapist position z,Patient position x,Patient position y,Patient position z,Virtual position x,Virtual position y,Virtual position z,Assistive Force, Obstacle Force Magnitude, Therapist Constant Force, Patient Constant Force, Recovery Factor, Assistance Level,label
6.38224E+17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0,1
6.38224E+17,37.7195,-0.9818845,-12.00049,-122.7527,-11.96356,-55.51363,-17.05741,-0.4441859,-4.249202,-61.66622,-7.056135,34.57793,0,0,0,64.6083,-109.3709,-84.8154,-36.2161,-110.6672,-50.31561,0.001067912,-0.1257102,0.09433498,0,0.3,0,0,7.16E-08,0,
6.38224E+17,37.7195,-0.9818845,-12.00049,-122.7527,-12.03681,-55.58687,-17.05741,-0.4441859,-4.249202,-61.66622,-7.056135,34.57793,0,0,0,64.6083,-109.3709,-84.8154,-36.2161,-110.6672,-50.31561,0.001067912,-0.1257102,0.09433498,0,0.3,0,0,1.43E-07,0,
6.38224E+17,37.7195,-0.9818845,-12.00049,-122.7527,-12.03681,-55.58687,-17.05741,-0.4441859,-4.249202,-61.73947,-7.056135,34.57793,0,0,0,64.6083,-109.3709,-84.8154,-36.2161,-110.6672,-50.31561,0.001067912,-0.1257102,0.09433498,0,0.3,0,0,7.16E-08,0,
6.38224E+17,37.7195,-0.9818845,-12.00049,-122.6794,-11.96356,-55.58687,-17.05741,-0.4441859,-4.249202,-61.73947,-7.056135,34.65118,0,0,0,64.6083,-109.3709,-84.8154,-36.2161,-110.6672,-50.31561,0.001067912,-0.1257102,0.09433498,0,0.3,0,0,0,0,
6.38224E+17,37.7195,-0.9818845,-12.00049,-122.6794,-11.96356,-55.58687,-17.05741,-0.4441859,-4.249202,-61.66622,-7.056135,34.57793,0,0,0,64.6083,-109.3709,-84.8154,-36.2161,-110.6672,-50.31561,0.001067912,-0.1257102,0.09433498,0,0.3,0,0,0,0,
6.38224E+17,37.7195,-0.9818845,-12.00049,-122.6794,-11.96356,-55.51363,-17.05741,-0.4441859,-4.249202,-61.73947,-6.98289,34.57793,0,0,0,64.6083,-109.3709,-84.8154,-36.2161,-110.6672,-50.31561,0.001067912,-0.1257102,0.09433498,0,0.3,0,0,7.16E-08,0,
6.38224E+17,37.7195,-0.9818845,-12.00049,-122.7527,-11.96356,-55.51363,-17.05741,-0.4441859,-4.249202,-61.73947,-7.056135,34.57793,0,0,0,64.6083,-109.3709,-84.8154,-36.2161,-110.6672,-50.31561,0.001067912,-0.1257102,0.09433498,0,0.3,0,0,1.43E-07,0,
6.38224E+17,37.7195,-0.9818845,-12.00049,-122.7527,-12.03681,-55.58687,-17.05741,-0.4441859,-4.249202,-61.66622,-6.98289,34.57793,0,0,0,64.6083,-109.3709,-84.8154,-36.2161,-110.6672,-50.31561,0.001067912,-0.1257102,0.09433498,0,0.3,0,0,1.43E-07,0,
6.38224E+17,37.7195,-0.9818845,-12.00049,-122.7527,-12.03681,-55.58687,-17.05741,-0.4441859,-4.249202,-61.66622,-7.056135,34.57793,0,0,0,64.6083,-109.3709,-84.8154,-36.2161,-110.6672,-50.31561,0.001067912,-0.1257102,0.09433498,0,0.3,0,0,2.15E-07,0,
