Timestamp,Therapist joint angle 0,Therapist joint angle 1,Therapist joint angle 2,Therapist joint angle 3,Therapist joint angle 4,Therapist joint angle 5,Patient joint angle 0,Patient joint angle 1,Patient joint angle 2,Patient joint angle 3,Patient joint angle 4,Patient joint angle 5,Virtual joint angle 0,Virtual joint angle 1,Virtual joint angle 2,Therapist position x,Therapist position y,Therapist position z,Patient position x,Patient position y,Patient position z,Virtual position x,Virtual position y,Virtual position z,Assistive Force, Obstacle Force Magnitude, Therapist Constant Force, Patient Constant Force, Recovery Factor, Assistance Level,label
6.38224E+17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0,1
6.38224E+17,5.348111,0.7247244,-8.778571,-111.9124,-11.01137,-71.1881,-16.98673,-0.4441859,-4.295897,-61.44649,-6.98289,34.57793,0,0,0,10.53123,-106.7512,-55.8539,-36.03881,-110.6591,-50.37467,0.001067912,-0.1257102,0.09433498,0,0.3,0,0,8.11E-08,0,
6.38224E+17,5.348111,0.7247244,-8.778571,-111.9124,-11.01137,-71.1881,-16.98673,-0.4441859,-4.295897,-61.44649,-6.98289,34.57793,0,0,0,10.53123,-106.7512,-55.8539,-36.03881,-110.6591,-50.37467,0.001067912,-0.1257102,0.09433498,0,0.3,0,0,1.62E-07,0,
6.38224E+17,5.348111,0.7247244,-8.778571,-111.9124,-11.01137,-71.11485,-16.98673,-0.4441859,-4.295897,-61.44649,-6.98289,34.57793,0,0,0,10.53123,-106.7512,-55.8539,-36.03881,-110.6591,-50.37467,0.001067912,-0.1257102,0.09433498,0,0.3,0,0,8.11E-08,0,
6.38224E+17,5.348111,0.7247244,-8.778571,-111.9124,-11.01137,-71.1881,-16.98673,-0.4441859,-4.295897,-61.44649,-6.98289,34.57793,0,0,0,10.53123,-106.7512,-55.8539,-36.03881,-110.6591,-50.37467,0.001067912,-0.1257102,0.09433498,0,0.3,0,0,0,0,
6.38224E+17,5.348111,0.7247244,-8.778571,-111.9124,-11.01137,-71.1881,-16.98673,-0.4441859,-4.295897,-61.44649,-6.98289,34.57793,0,0,0,10.53123,-106.7512,-55.8539,-36.03881,-110.6591,-50.37467,0.001067912,-0.1257102,0.09433498,0,0.3,0,0,0,0,
6.38224E+17,5.348111,0.7247244,-8.778571,-111.9124,-11.01137,-71.1881,-16.98673,-0.4441859,-4.295897,-61.44649,-6.98289,34.57793,0,0,0,10.53123,-106.7512,-55.8539,-36.03881,-110.6591,-50.37467,0.001067912,-0.1257102,0.09433498,0,0.3,0,0,0,0,
6.38224E+17,5.348111,0.7247244,-8.778571,-111.9124,-11.01137,-71.1881,-16.98673,-0.4441859,-4.295897,-61.44649,-6.98289,34.57793,0,0,0,10.53123,-106.7512,-55.8539,-36.03881,-110.6591,-50.37467,0.001067912,-0.1257102,0.09433498,0,0.3,0,0,0,0,
6.38224E+17,5.348111,0.7247244,-8.778571,-111.9124,-10.93813,-71.1881,-16.98673,-0.4441859,-4.295897,-61.44649,-6.98289,34.57793,0,0,0,10.53123,-106.7512,-55.8539,-36.03881,-110.6591,-50.37467,0.001067912,-0.1257102,0.09433498,0,0.3,0,0,0,0,
6.38224E+17,5.348111,0.7247244,-8.778571,-111.8392,-10.93813,-71.1881,-16.98673,-0.4441859,-4.295897,-61.44649,-6.98289,34.57793,0,0,0,10.53123,-106.7512,-55.8539,-36.03881,-110.6591,-50.37467,0.001067912,-0.1257102,0.09433498,0,0.3,0,0,0,0,
6.38224E+17,5.348111,0.7247244,-8.778571,-111.8392,-11.01137,-71.1881,-16.98673,-0.4441859,-4.295897,-61.44649,-6.98289,34.57793,0,0,0,10.53123,-106.7512,-55.8539,-36.03881,-110.6591,-50.37467,0.001067912,-0.1257102,0.09433498,0,0.3,0,0,0,0,
6.38224E+17,5.348111,0.7247244,-8.778571,-111.9124,-11.01137,-71.1881,-16.98673,-0.4441859,-4.295897,-61.44649,-6.98289,34.57793,0,0,0,10.53123,-106.7512,-55.8539,-36.03881,-110.6591,-50.37467,0.001067912,-0.1257102,0.09433498,0,0.3,0,0,0,0,
6.38224E+17,5.348111,0.7247244,-8.778571,-111.9124,-11.01137,-71.1881,-16.98673,-0.4441859,-4.295897,-61.44649,-6.98289,34.57793,0,0,0,10.53123,-106.7512,-55.8539,-36.03881,-110.6591,-50.37467,0.001067912,-0.1257102,0.09433498,0,0.3,0,0,0,0,
