Timestamp,Therapist joint angle 0,Therapist joint angle 1,Therapist joint angle 2,Therapist joint angle 3,Therapist joint angle 4,Therapist joint angle 5,Patient joint angle 0,Patient joint angle 1,Patient joint angle 2,Patient joint angle 3,Patient joint angle 4,Patient joint angle 5,Virtual joint angle 0,Virtual joint angle 1,Virtual joint angle 2,Therapist position x,Therapist position y,Therapist position z,Patient position x,Patient position y,Patient position z,Virtual position x,Virtual position y,Virtual position z,Assistive Force, Obstacle Force Magnitude, Therapist Constant Force, Patient Constant Force, Recovery Factor, Assistance Level
638224237186330192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0
638224237186470154,12.20406,-0.9818845,6.420498,103.7946,-60.96458,81.01537,-56.99155,-0.4675641,7.027527,-72.43327,-8.521038,-36.90935,0,0,0,31.33752,-111.4487,-23.45793,-125.5038,-110.0864,-86.82057,0.001067912,-0.1257102,0.09433498,0,0.3,0,0,0,0
638224237186810042,12.20406,-0.9818845,6.420498,103.7946,-61.03782,81.01537,-56.99155,-0.4675641,7.027527,-72.36002,-8.594284,-36.90935,0,0,0,31.33752,-111.4487,-23.45793,-125.5038,-110.0864,-86.82057,0.001067912,-0.1257102,0.09433498,0,0.3,0,0,0,0
638224237187149934,12.20406,-0.9818845,6.420498,103.7946,-61.03782,81.01537,-56.99155,-0.4675641,7.027527,-72.43327,-8.594284,-36.90935,0,0,0,31.33752,-111.4487,-23.45793,-125.5038,-110.0864,-86.82057,0.001067912,-0.1257102,0.09433498,0,0.3,0,0,0,0
638224237187499823,12.20406,-0.9818845,6.420498,103.7214,-61.03782,81.01537,-56.99155,-0.4675641,7.027527,-72.36002,-8.594284,-36.83611,0,0,0,31.33752,-111.4487,-23.45793,-125.5038,-110.0864,-86.82057,0.001067912,-0.1257102,0.09433498,0,0.3,0,0,0,0
638224237187839713,12.20406,-0.9818845,6.420498,103.7214,-61.03782,81.01537,-56.99155,-0.4675641,7.027527,-72.36002,-8.594284,-36.90935,0,0,0,31.33752,-111.4487,-23.45793,-125.5038,-110.0864,-86.82057,0.001067912,-0.1257102,0.09433498,0,0.3,0,0,0,0
638224237188189601,12.20406,-0.9818845,6.420498,103.7214,-60.96458,81.01537,-56.99155,-0.4675641,7.027527,-72.43327,-8.594284,-36.83611,0,0,0,31.33752,-111.4487,-23.45793,-125.5038,-110.0864,-86.82057,0.001067912,-0.1257102,0.09433498,0,0.3,0,0,0,0
638224237188539505,12.20406,-0.9818845,6.420498,103.7946,-60.96458,81.01537,-56.99155,-0.4675641,7.027527,-72.43327,-8.594284,-36.83611,0,0,0,31.33752,-111.4487,-23.45793,-125.5038,-110.0864,-86.82057,0.001067912,-0.1257102,0.09433498,0,0.3,0,0,0,0
638224237188869382,12.20406,-0.9818845,6.420498,103.7946,-61.03782,81.01537,-56.99155,-0.4675641,7.027527,-72.43327,-8.594284,-36.83611,0,0,0,31.33752,-111.4487,-23.45793,-125.5038,-110.0864,-86.82057,0.001067912,-0.1257102,0.09433498,0,0.3,0,0,0,0
638224237189209274,12.20406,-0.9818845,6.420498,103.7946,-61.03782,81.01537,-56.99155,-0.4675641,7.027527,-72.43327,-8.521038,-36.90935,0,0,0,31.33752,-111.4487,-23.45793,-125.5038,-110.0864,-86.82057,0.001067912,-0.1257102,0.09433498,0,0.3,0,0,0,0
638224237189549170,12.20406,-0.9818845,6.420498,103.7946,-61.03782,81.01537,-56.99155,-0.4675641,7.027527,-72.43327,-8.521038,-36.90935,0,0,0,31.33752,-111.4487,-23.45793,-125.5038,-110.0864,-86.82057,0.001067912,-0.1257102,0.09433498,0,0.3,0,0,0,0
638224237189909050,12.20406,-0.9818845,6.420498,103.7946,-61.03782,81.01537,-56.99155,-0.4675641,7.027527,-72.36002,-8.521038,-36.90935,0,0,0,31.33752,-111.4487,-23.45793,-125.5038,-110.0864,-86.82057,0.001067912,-0.1257102,0.09433498,0,0.3,0,0,0,0
638224237190238949,12.20406,-0.9818845,6.420498,103.7214,-60.96458,81.01537,-56.99155,-0.4675641,7.027527,-72.43327,-8.594284,-36.83611,0,0,0,31.33752,-111.4487,-23.45793,-125.5038,-110.0864,-86.82057,0.001067912,-0.1257102,0.09433498,0,0.3,0,0,0,0
638224237190588839,12.20406,-0.9818845,6.420498,103.7214,-61.03782,81.01537,-56.99155,-0.4675641,7.027527,-72.36002,-8.594284,-36.90935,0,0,0,31.33752,-111.4487,-23.45793,-125.5038,-110.0864,-86.82057,0.001067912,-0.1257102,0.09433498,0,0.3,0,0,0,0
638224237190928726,12.20406,-0.9818845,6.420498,103.7214,-61.03782,81.01537,-56.99155,-0.4675641,7.027527,-72.43327,-8.594284,-36.83611,0,0,0,31.33752,-111.4487,-23.45793,-125.5038,-110.0864,-86.82057,0.001067912,-0.1257102,0.09433498,0,0.3,0,0,0,0
638224237191268621,12.20406,-0.9818845,6.420498,103.7214,-60.96458,81.01537,-56.99155,-0.4675641,7.027527,-72.43327,-8.594284,-36.90935,0,0,0,31.33752,-111.4487,-23.45793,-125.5038,-110.0864,-86.82057,0.001067912,-0.1257102,0.09433498,0,0.3,0,0,0,0
638224237191608510,12.20406,-0.9818845,6.420498,103.7214,-61.03782,81.01537,-56.99155,-0.4675641,7.027527,-72.43327,-8.594284,-36.90935,0,0,0,31.33752,-111.4487,-23.45793,-125.5038,-110.0864,-86.82057,0.001067912,-0.1257102,0.09433498,0,0.3,0,0,0,0
638224237191948402,12.20406,-0.9818845,6.420498,103.7214,-60.96458,81.01537,-56.99155,-0.4675641,7.027527,-72.36002,-8.521038,-36.83611,0,0,0,31.33752,-111.4487,-23.45793,-125.5038,-110.0864,-86.82057,0.001067912,-0.1257102,0.09433498,0,0.3,0,0,0,0
638224237192298296,12.20406,-0.9818845,6.420498,103.7946,-60.96458,81.01537,-56.99155,-0.4675641,7.027527,-72.43327,-8.594284,-36.83611,0,0,0,31.33752,-111.4487,-23.45793,-125.5038,-110.0864,-86.82057,0.001067912,-0.1257102,0.09433498,0,0.3,0,0,0,0
638224237192628187,12.20406,-0.9818845,6.420498,103.7946,-61.03782,81.01537,-56.99155,-0.4675641,7.027527,-72.43327,-8.594284,-36.90935,0,0,0,31.33752,-111.4487,-23.45793,-125.5038,-110.0864,-86.82057,0.001067912,-0.1257102,0.09433498,0,0.3,0,0,0,0
638224237192978078,12.20406,-0.9818845,6.420498,103.7214,-61.03782,81.01537,-56.99155,-0.4675641,7.027527,-72.43327,-8.594284,-36.90935,0,0,0,31.33752,-111.4487,-23.45793,-125.5038,-110.0864,-86.82057,0.001067912,-0.1257102,0.09433498,0,0.3,0,0,9.020209E-08,0
638224237193317966,12.20406,-0.9818845,6.420498,103.7214,-61.03782,81.01537,-56.99155,-0.4675641,7.027527,-72.43327,-8.594284,-36.90935,0,0,0,31.33752,-111.4487,-23.45793,-125.5038,-110.0864,-86.82057,0.001067912,-0.1257102,0.09433498,0,0.3,0,0,9.020209E-08,0
638224237193647860,12.20406,-0.9818845,6.420498,103.7946,-61.03782,81.01537,-56.99155,-0.4675641,7.027527,-72.43327,-8.594284,-36.83611,0,0,0,31.33752,-111.4487,-23.45793,-125.5038,-110.0864,-86.82057,0.001067912,-0.1257102,0.09433498,0,0.3,0,0,9.020209E-08,0
638224237193997752,12.20406,-0.9818845,6.420498,103.7214,-61.03782,81.01537,-56.99155,-0.4675641,7.027527,-72.36002,-8.594284,-36.90935,0,0,0,31.33752,-111.4487,-23.45793,-125.5038,-110.0864,-86.82057,0.001067912,-0.1257102,0.09433498,0,0.3,0,0,1.804042E-07,0
638224237194327645,12.20406,-0.9818845,6.420498,103.7946,-61.03782,81.01537,-56.99155,-0.4675641,7.027527,-72.43327,-8.594284,-36.90935,0,0,0,31.33752,-111.4487,-23.45793,-125.5038,-110.0864,-86.82057,0.001067912,-0.1257102,0.09433498,0,0.3,0,0,1.804042E-07,0
638224237194667533,12.20406,-0.9818845,6.420498,103.7214,-61.03782,81.01537,-56.99155,-0.4675641,7.027527,-72.43327,-8.521038,-36.83611,0,0,0,31.33752,-111.4487,-23.45793,-125.5038,-110.0864,-86.82057,0.001067912,-0.1257102,0.09433498,0,0.3,0,0,1.804042E-07,0
638224237194997429,12.20406,-0.9818845,6.420498,103.7214,-61.03782,81.01537,-56.99155,-0.4675641,7.027527,-72.43327,-8.594284,-36.83611,0,0,0,31.33752,-111.4487,-23.45793,-125.5038,-110.0864,-86.82057,0.001067912,-0.1257102,0.09433498,0,0.3,0,0,1.804042E-07,0
638224237195337320,12.20406,-0.9818845,6.420498,103.7946,-61.03782,81.01537,-56.99155,-0.4675641,7.027527,-72.43327,-8.594284,-36.90935,0,0,0,31.33752,-111.4487,-23.45793,-125.5038,-110.0864,-86.82057,0.001067912,-0.1257102,0.09433498,0,0.3,0,0,2.706063E-07,0
638224237195677214,12.20406,-0.9818845,6.420498,103.7946,-61.03782,81.01537,-56.99155,-0.4675641,7.027527,-72.36002,-8.521038,-36.83611,0,0,0,31.33752,-111.4487,-23.45793,-125.5038,-110.0864,-86.82057,0.001067912,-0.1257102,0.09433498,0,0.3,0,0,2.706063E-07,0
638224237196007109,12.20406,-0.9818845,6.420498,103.7946,-61.03782,81.01537,-56.99155,-0.4675641,7.027527,-72.43327,-8.594284,-36.83611,0,0,0,31.33752,-111.4487,-23.45793,-125.5038,-110.0864,-86.82057,0.001067912,-0.1257102,0.09433498,0,0.3,0,0,1.804042E-07,0
