Timestamp,Therapist joint angle 0,Therapist joint angle 1,Therapist joint angle 2,Therapist joint angle 3,Therapist joint angle 4,Therapist joint angle 5,Patient joint angle 0,Patient joint angle 1,Patient joint angle 2,Patient joint angle 3,Patient joint angle 4,Patient joint angle 5,Virtual joint angle 0,Virtual joint angle 1,Virtual joint angle 2,Therapist position x,Therapist position y,Therapist position z,Patient position x,Patient position y,Patient position z,Virtual position x,Virtual position y,Virtual position z,Assistive Force, Obstacle Force Magnitude, Therapist Constant Force, Patient Constant Force, Recovery Factor, Assistance Level
638223384819422784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0
638223384819492757,-10.57842,-1.005263,0.9338906,0.8851534,-63.38167,15.90041,-4.570632,-0.4441859,0.1400836,-35.22471,-8.447793,45.05199,0,0,0,-24.87578,-112.3218,-35.15002,-10.65206,-111.0334,-35.10307,0.001067912,-0.1257102,0.09433498,0,0.3,0,0,0,0
638223384819822655,-10.57842,-1.005263,0.9338906,0.8119082,-63.38167,15.90041,-4.570632,-0.4441859,0.1400836,-35.22471,-8.447793,45.12524,0,0,0,-24.87578,-112.3218,-35.15002,-10.65206,-111.0334,-35.10307,0.001067912,-0.1257102,0.09433498,0,0.3,0,0,0,0
638223384820182543,-10.57842,-1.005263,0.9338906,0.8851534,-63.38167,15.90041,-4.570632,-0.4441859,0.1400836,-35.22471,-8.447793,45.05199,0,0,0,-24.87578,-112.3218,-35.15002,-10.65206,-111.0334,-35.10307,0.001067912,-0.1257102,0.09433498,0,0.3,0,0,0,0
638223384820532424,-10.57842,-1.005263,0.9338906,0.8119082,-63.38167,15.90041,-4.570632,-0.4441859,0.1400836,-35.22471,-8.447793,45.05199,0,0,0,-24.87578,-112.3218,-35.15002,-10.65206,-111.0334,-35.10307,0.001067912,-0.1257102,0.09433498,0,0.3,0,0,0,0
638223384820892308,-10.57842,-1.005263,0.9338906,0.8851534,-63.30842,15.90041,-4.570632,-0.4441859,0.1400836,-35.22471,-8.447793,45.05199,0,0,0,-24.87578,-112.3218,-35.15002,-10.65206,-111.0334,-35.10307,0.001067912,-0.1257102,0.09433498,0,0.3,0,0,0,0
638223384821312180,-10.57842,-1.005263,0.9338906,0.8851534,-63.38167,15.90041,-4.570632,-0.4441859,0.1400836,-35.15147,-8.447793,45.05199,0,0,0,-24.87578,-112.3218,-35.15002,-10.65206,-111.0334,-35.10307,0.001067912,-0.1257102,0.09433498,0,0.3,0,0,0,0
638223384821662068,-10.57842,-1.005263,0.9338906,0.8851534,-63.30842,15.90041,-4.570632,-0.4441859,0.1400836,-35.22471,-8.447793,45.05199,0,0,0,-24.87578,-112.3218,-35.15002,-10.65206,-111.0334,-35.10307,0.001067912,-0.1257102,0.09433498,0,0.3,0,0,0,0
638223384822021956,-10.57842,-1.005263,0.9338906,0.8851534,-63.38167,15.90041,-4.570632,-0.4441859,0.1400836,-35.22471,-8.447793,45.12524,0,0,0,-24.87578,-112.3218,-35.15002,-10.65206,-111.0334,-35.10307,0.001067912,-0.1257102,0.09433498,0,0.3,0,0,0,0
638223384822381836,-10.57842,-1.005263,0.9338906,0.8119082,-63.38167,15.90041,-4.570632,-0.4441859,0.1400836,-35.22471,-8.447793,45.05199,0,0,0,-24.87578,-112.3218,-35.15002,-10.65206,-111.0334,-35.10307,0.001067912,-0.1257102,0.09433498,0,0.3,0,0,0,0
638223384822811701,-10.57842,-1.005263,0.9338906,0.8119082,-63.38167,15.97366,-4.570632,-0.4441859,0.1400836,-35.15147,-8.447793,45.12524,0,0,0,-24.87578,-112.3218,-35.15002,-10.65206,-111.0334,-35.10307,0.001067912,-0.1257102,0.09433498,0,0.3,0,0,0,0
638223384823171583,-10.57842,-1.005263,0.9338906,0.8851534,-63.38167,15.90041,-4.570632,-0.4441859,0.1400836,-35.22471,-8.447793,45.05199,0,0,0,-24.87578,-112.3218,-35.15002,-10.65206,-111.0334,-35.10307,0.001067912,-0.1257102,0.09433498,0,0.3,0,0,0,0
638223384823531471,-10.57842,-1.005263,0.9338906,0.8119082,-63.30842,15.90041,-4.570632,-0.4441859,0.1400836,-35.22471,-8.447793,45.05199,0,0,0,-24.87578,-112.3218,-35.15002,-10.65206,-111.0334,-35.10307,0.001067912,-0.1257102,0.09433498,0,0.3,0,0,0,0
638223384823901350,-10.57842,-1.005263,0.9338906,0.8851534,-63.30842,15.90041,-4.570632,-0.4441859,0.1400836,-35.22471,-8.447793,45.05199,0,0,0,-24.87578,-112.3218,-35.15002,-10.65206,-111.0334,-35.10307,0.001067912,-0.1257102,0.09433498,0,0.3,0,0,0,0
638223384824331212,-10.57842,-1.005263,0.9338906,0.8851534,-63.38167,15.90041,-4.570632,-0.4441859,0.1400836,-35.22471,-8.447793,45.05199,0,0,0,-24.87578,-112.3218,-35.15002,-10.65206,-111.0334,-35.10307,0.001067912,-0.1257102,0.09433498,0,0.3,0,0,0,0
638223384824661105,-10.57842,-1.005263,0.9338906,0.8851534,-63.38167,15.90041,-4.570632,-0.4441859,0.1400836,-35.22471,-8.447793,45.05199,0,0,0,-24.87578,-112.3218,-35.15002,-10.65206,-111.0334,-35.10307,0.001067912,-0.1257102,0.09433498,0,0.3,0,0,0,0
638223384825030996,-10.57842,-1.005263,0.9338906,0.8851534,-63.38167,15.90041,-4.570632,-0.4441859,0.1400836,-35.15147,-8.447793,45.05199,0,0,0,-24.87578,-112.3218,-35.15002,-10.65206,-111.0334,-35.10307,0.001067912,-0.1257102,0.09433498,0,0.3,0,0,0,0
638223384825390875,-10.57842,-1.005263,0.9338906,0.8851534,-63.38167,15.90041,-4.570632,-0.4441859,0.1400836,-35.22471,-8.447793,45.05199,0,0,0,-24.87578,-112.3218,-35.15002,-10.65206,-111.0334,-35.10307,0.001067912,-0.1257102,0.09433498,0,0.3,0,0,0,0
638223384825880727,-10.57842,-1.005263,0.9338906,0.8851534,-63.38167,15.90041,-4.570632,-0.4441859,0.1400836,-35.22471,-8.447793,45.05199,0,0,0,-24.87578,-112.3218,-35.15002,-10.65206,-111.0334,-35.10307,0.001067912,-0.1257102,0.09433498,0,0.3,0,0,0,0
638223384826220610,-10.57842,-1.005263,0.9338906,0.8119082,-63.38167,15.90041,-4.570632,-0.4441859,0.1400836,-35.22471,-8.447793,45.05199,0,0,0,-24.87578,-112.3218,-35.15002,-10.65206,-111.0334,-35.10307,0.001067912,-0.1257102,0.09433498,0,0.3,0,0,0,0
638223384826590495,-10.57842,-1.005263,0.9338906,0.8851534,-63.38167,15.90041,-4.570632,-0.4441859,0.1400836,-35.22471,-8.447793,45.05199,0,0,0,-24.87578,-112.3218,-35.15002,-10.65206,-111.0334,-35.10307,0.001067912,-0.1257102,0.09433498,0,0.3,0,0,0,0
638223384826945447,-10.57842,-1.005263,0.9338906,0.8119082,-63.38167,15.90041,-4.570632,-0.4441859,0.1400836,-35.22471,-8.447793,45.05199,0,0,0,-24.87578,-112.3218,-35.15002,-10.65206,-111.0334,-35.10307,0.001067912,-0.1257102,0.09433498,0,0.3,0,0,0,0
638223384827375313,-10.57842,-1.005263,0.9338906,0.8851534,-63.38167,15.90041,-4.570632,-0.4441859,0.1400836,-35.22471,-8.447793,45.05199,0,0,0,-24.87578,-112.3218,-35.15002,-10.65206,-111.0334,-35.10307,0.001067912,-0.1257102,0.09433498,0,0.3,0,0,0,0
