Timestamp,Therapist joint angle 0,Therapist joint angle 1,Therapist joint angle 2,Therapist joint angle 3,Therapist joint angle 4,Therapist joint angle 5,Patient joint angle 0,Patient joint angle 1,Patient joint angle 2,Patient joint angle 3,Patient joint angle 4,Patient joint angle 5,Virtual joint angle 0,Virtual joint angle 1,Virtual joint angle 2,Therapist position x,Therapist position y,Therapist position z,Patient position x,Patient position y,Patient position z,Virtual position x,Virtual position y,Virtual position z,Assistive Force, Obstacle Force Magnitude, Therapist Constant Force, Patient Constant Force, Recovery Factor, Assistance Level
638224228729019730,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0
638224228729159680,-17.50505,-0.9818845,5.299829,-83.49328,-62.9422,4.913638,-57.01511,-0.4675641,7.284348,-72.79948,-8.594284,-36.83611,0,0,0,-43.80934,-111.715,-29.44724,-126.0348,-110.0119,-86.54931,0.001067912,-0.1257102,0.09433498,0,0.3,0,0,0,0
638224228729499572,-17.50505,-0.9818845,5.299829,-83.49328,-62.9422,4.913638,-57.01511,-0.4675641,7.284348,-72.79948,-8.594284,-36.83611,0,0,0,-43.80934,-111.715,-29.44724,-126.0348,-110.0119,-86.54931,0.001067912,-0.1257102,0.09433498,0,0.3,0,0,0,0
638224228729829467,-17.50505,-0.9818845,5.299829,-83.49328,-63.01544,4.986883,-57.01511,-0.4675641,7.284348,-72.79948,-8.594284,-36.83611,0,0,0,-43.80934,-111.715,-29.44724,-126.0348,-110.0119,-86.54931,0.001067912,-0.1257102,0.09433498,0,0.3,0,0,0,0
638224228730169355,-17.50505,-0.9818845,5.299829,-83.49328,-62.9422,4.913638,-57.01511,-0.4675641,7.284348,-72.79948,-8.594284,-36.83611,0,0,0,-43.80934,-111.715,-29.44724,-126.0348,-110.0119,-86.54931,0.001067912,-0.1257102,0.09433498,0,0.3,0,0,0,0
638224228730509251,-17.50505,-0.9818845,5.299829,-83.49328,-62.9422,4.986883,-57.01511,-0.4675641,7.284348,-72.87273,-8.594284,-36.83611,0,0,0,-43.80934,-111.715,-29.44724,-126.0348,-110.0119,-86.54931,0.001067912,-0.1257102,0.09433498,0,0.3,0,0,0,0
638224228730849134,-17.50505,-0.9818845,5.299829,-83.49328,-63.01544,4.986883,-57.01511,-0.4675641,7.284348,-72.79948,-8.594284,-36.83611,0,0,0,-43.80934,-111.715,-29.44724,-126.0348,-110.0119,-86.54931,0.001067912,-0.1257102,0.09433498,0,0.3,0,0,0,0
638224228731199025,-17.50505,-0.9818845,5.299829,-83.56653,-62.9422,4.913638,-57.01511,-0.4675641,7.284348,-72.79948,-8.594284,-36.83611,0,0,0,-43.80934,-111.715,-29.44724,-126.0348,-110.0119,-86.54931,0.001067912,-0.1257102,0.09433498,0,0.3,0,0,0,0
638224228731548919,-17.50505,-0.9818845,5.299829,-83.49328,-62.9422,4.913638,-57.01511,-0.4675641,7.284348,-72.79948,-8.594284,-36.83611,0,0,0,-43.80934,-111.715,-29.44724,-126.0348,-110.0119,-86.54931,0.001067912,-0.1257102,0.09433498,0,0.3,0,0,0,0
638224228731898806,-17.50505,-0.9818845,5.299829,-83.49328,-62.9422,4.913638,-57.01511,-0.4675641,7.284348,-72.79948,-8.594284,-36.83611,0,0,0,-43.80934,-111.715,-29.44724,-126.0348,-110.0119,-86.54931,0.001067912,-0.1257102,0.09433498,0,0.3,0,0,0,0
638224228732228700,-17.50505,-0.9818845,5.299829,-83.49328,-62.9422,4.913638,-57.01511,-0.4675641,7.284348,-72.79948,-8.594284,-36.83611,0,0,0,-43.80934,-111.715,-29.44724,-126.0348,-110.0119,-86.54931,0.001067912,-0.1257102,0.09433498,0,0.3,0,0,0,0
638224228732568591,-17.50505,-0.9818845,5.299829,-83.49328,-63.01544,4.913638,-57.01511,-0.4675641,7.284348,-72.79948,-8.594284,-36.83611,0,0,0,-43.80934,-111.715,-29.44724,-126.0348,-110.0119,-86.54931,0.001067912,-0.1257102,0.09433498,0,0.3,0,0,0,0
638224228732908487,-17.50505,-0.9818845,5.299829,-83.49328,-62.9422,4.913638,-57.01511,-0.4675641,7.284348,-72.79948,-8.594284,-36.83611,0,0,0,-43.80934,-111.715,-29.44724,-126.0348,-110.0119,-86.54931,0.001067912,-0.1257102,0.09433498,0,0.3,0,0,0,0
